id,sensorId,observationDate,julianDateUTC,verticalPosition,significantWaveHeight,dominantWavePeriod,averageWavePeriod,meanWaveDirection,swellHeight,swellPeriod,swellDirection,windWaveHeight,windWavePeriod,windWaveDirection,frequencyBands,qualityFlag,maxWaveHeight,maxWavePeriod,max10thPercentileHeight
449317,3087,2024-02-21 19:17:31.000,2024052.303831,0.50,0.154,6.86,NULL,195.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.245,7.62,0.196
449319,3087,2024-02-21 19:47:31.000,2024052.324664,0.50,0.155,10.53,NULL,228.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.236,11.13,0.197
449321,3087,2024-02-21 20:17:31.000,2024052.345498,0.50,0.132,6.49,NULL,269.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.212,7.03,0.168
449324,3087,2024-02-21 20:47:31.000,2024052.366331,0.50,0.186,3.39,NULL,56.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.319,5.86,0.237
449326,3087,2024-02-21 21:17:31.000,2024052.387164,0.50,0.192,3.17,NULL,54.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.285,8.20,0.244
449329,3087,2024-02-21 21:47:31.000,2024052.407998,0.50,0.184,3.15,NULL,354.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.275,7.03,0.234
449331,3087,2024-02-21 22:17:31.000,2024052.428831,0.50,0.177,3.11,NULL,326.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.304,9.96,0.225
449334,3087,2024-02-21 22:47:31.000,2024052.449664,0.50,0.164,2.97,NULL,354.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.284,8.20,0.208
449336,3087,2024-02-21 23:17:32.000,2024052.470509,0.50,0.196,2.97,NULL,353.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.339,7.62,0.249
449341,3087,2024-02-22 00:17:31.000,2024052.512164,0.50,0.224,2.73,NULL,42.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.392,7.03,0.285
449344,3087,2024-02-22 00:47:31.000,2024052.532998,0.50,0.215,1.58,NULL,190.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.376,7.03,0.274
449346,3087,2024-02-22 01:17:31.000,2024052.553831,0.50,0.216,2.77,NULL,117.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.371,7.03,0.275
449349,3087,2024-02-22 01:47:31.000,2024052.574664,0.50,0.214,2.72,NULL,67.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.388,7.62,0.272
449351,3087,2024-02-22 02:17:31.000,2024052.595498,0.50,0.228,1.92,NULL,119.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.408,4.69,0.290
449354,3087,2024-02-22 02:47:31.000,2024052.616331,0.50,0.232,2.97,NULL,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.403,7.62,0.295
449356,3087,2024-02-22 03:17:31.000,2024052.637164,0.50,0.203,2.99,NULL,22.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.355,6.45,0.258
449361,3087,2024-02-22 04:17:31.000,2024052.678831,0.50,0.224,2.04,NULL,153.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.403,7.03,0.285
449364,3087,2024-02-22 04:47:31.000,2024052.699664,0.50,0.221,1.93,NULL,156.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.396,6.45,0.281
449366,3087,2024-02-22 05:17:31.000,2024052.720498,0.50,0.206,4.76,NULL,349.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.342,6.45,0.261
449369,3087,2024-02-22 05:47:31.000,2024052.741331,0.50,0.214,4.01,NULL,339.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.346,7.03,0.272
449371,3087,2024-02-22 06:17:31.000,2024052.762164,0.50,0.207,4.33,NULL,295.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.334,7.03,0.264
449394,3087,2024-02-22 10:47:31.000,2024052.949664,0.50,0.221,5.29,NULL,57.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.366,7.62,0.280
449396,3087,2024-02-22 11:17:32.000,2024052.970509,0.50,0.243,5.26,NULL,281.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.402,9.38,0.309
449399,3087,2024-02-22 11:47:31.000,2024052.991331,0.50,0.204,5.33,NULL,32.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.337,7.03,0.259
449339,3087,2024-02-21 23:47:31.000,2024052.491331,0.50,0.207,2.81,NULL,6.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.358,4.69,0.263
449374,3087,2024-02-22 06:47:31.000,2024052.782998,0.50,0.213,6.59,NULL,111.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.361,7.62,0.271
449376,3087,2024-02-22 07:17:31.000,2024052.803831,0.50,0.256,5.97,NULL,321.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.419,7.62,0.326
449378,3087,2024-02-22 07:47:31.000,2024052.824664,0.50,0.287,5.71,NULL,343.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.470,7.62,0.365
449381,3087,2024-02-22 08:17:31.000,2024052.845498,0.50,0.301,5.43,NULL,338.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.497,7.62,0.383
449386,3087,2024-02-22 09:17:31.000,2024052.887164,0.50,0.264,5.33,NULL,305.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.437,8.79,0.336
449388,3087,2024-02-22 09:47:31.000,2024052.907998,0.50,0.248,5.13,NULL,342.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.407,7.62,0.315
449391,3087,2024-02-22 10:17:31.000,2024052.928831,0.50,0.272,5.24,NULL,335.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.451,7.62,0.346
449401,3087,2024-02-22 12:17:31.000,2024053.012164,0.50,0.182,5.20,NULL,114.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.299,11.13,0.231
449406,3087,2024-02-22 13:17:31.000,2024053.053831,0.50,0.264,5.17,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.434,8.20,0.335
449444,3087,2024-02-22 20:47:31.000,2024053.366331,0.50,0.289,3.57,NULL,163.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.493,4.69,0.367
449446,3087,2024-02-22 21:17:31.000,2024053.387164,0.50,0.305,3.40,NULL,330.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.521,5.86,0.388
449451,3087,2024-02-22 22:17:31.000,2024053.428831,0.50,0.233,3.51,NULL,273.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.398,5.27,0.296
449454,3087,2024-02-22 22:47:32.000,2024053.449676,0.50,0.224,3.65,NULL,220.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.381,5.86,0.285
449456,3087,2024-02-22 23:17:31.000,2024053.470498,0.50,0.257,3.51,NULL,234.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.381,7.03,0.326
449459,3087,2024-02-22 23:47:31.000,2024053.491331,0.50,0.227,3.44,NULL,16.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.337,5.27,0.289
449461,3087,2024-02-23 00:17:32.000,2024053.512176,0.50,0.249,1.98,NULL,123.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.446,5.86,0.316
449464,3087,2024-02-23 00:47:31.000,2024053.532998,0.50,0.213,1.88,NULL,301.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.380,5.86,0.270
449491,3087,2024-02-23 06:17:31.000,2024053.762164,0.50,0.165,3.65,NULL,73.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.258,7.03,0.210
449504,3087,2024-02-23 09:47:31.000,2024053.907998,0.50,0.213,3.51,NULL,345.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.317,7.62,0.270
449507,3087,2024-02-23 10:47:31.000,2024053.949664,0.50,0.184,3.20,NULL,39.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.316,6.45,0.234
449515,3087,2024-02-23 12:17:41.000,2024054.012280,0.50,0.172,6.38,NULL,275.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.278,7.62,0.219
449573,3087,2024-02-23 23:47:31.000,2024054.491331,0.50,0.358,5.11,NULL,347.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.593,7.62,0.455
449359,3087,2024-02-22 03:47:31.000,2024052.657998,0.50,0.199,2.89,NULL,9.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.327,5.86,0.253
449383,3087,2024-02-22 08:47:31.000,2024052.866331,0.50,0.274,5.15,NULL,14.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.454,8.20,0.349
449404,3087,2024-02-22 12:47:31.000,2024053.032998,0.50,0.242,5.20,NULL,158.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.367,8.79,0.308
449409,3087,2024-02-22 13:47:31.000,2024053.074664,0.50,0.410,2.82,NULL,321.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.712,5.86,0.521
449411,3087,2024-02-22 14:17:31.000,2024053.095498,0.50,0.453,3.16,NULL,296.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.676,6.45,0.576
449414,3087,2024-02-22 14:47:31.000,2024053.116331,0.50,0.449,3.15,NULL,279.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.773,5.86,0.571
449416,3087,2024-02-22 15:17:31.000,2024053.137164,0.50,0.491,3.33,NULL,284.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.840,7.03,0.624
449419,3087,2024-02-22 15:47:31.000,2024053.157998,0.50,0.668,3.64,NULL,327.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.135,5.27,0.849
449421,3087,2024-02-22 16:17:31.000,2024053.178831,0.50,0.672,3.70,NULL,292.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.144,5.86,0.855
449424,3087,2024-02-22 16:47:31.000,2024053.199664,0.50,0.616,3.72,NULL,236.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.057,5.27,0.783
449426,3087,2024-02-22 17:17:31.000,2024053.220498,0.50,0.550,3.37,NULL,207.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.936,5.27,0.700
449429,3087,2024-02-22 17:47:31.000,2024053.241331,0.50,0.539,3.54,NULL,158.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.922,5.27,0.685
449431,3087,2024-02-22 18:17:31.000,2024053.262164,0.50,0.486,3.65,NULL,135.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.827,6.45,0.618
449434,3087,2024-02-22 18:47:31.000,2024053.282998,0.50,0.427,3.21,NULL,62.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.733,6.45,0.543
449436,3087,2024-02-22 19:17:31.000,2024053.303831,0.50,0.394,3.35,NULL,159.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.678,4.69,0.501
449439,3087,2024-02-22 19:47:31.000,2024053.324664,0.50,0.344,3.27,NULL,55.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.593,5.86,0.438
449441,3087,2024-02-22 20:17:31.000,2024053.345498,0.50,0.344,3.49,NULL,311.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.582,4.69,0.437
449449,3087,2024-02-22 21:47:31.000,2024053.407998,0.50,0.260,3.52,NULL,158.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.445,7.62,0.331
449466,3087,2024-02-23 01:17:31.000,2024053.553831,0.50,0.213,2.45,NULL,162.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.367,6.45,0.270
449469,3087,2024-02-23 01:47:32.000,2024053.574676,0.50,0.206,2.25,NULL,339.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.365,6.45,0.262
449471,3087,2024-02-23 02:17:31.000,2024053.595498,0.50,0.205,2.32,NULL,73.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.310,8.79,0.261
449474,3087,2024-02-23 02:47:31.000,2024053.616331,0.50,0.186,1.63,NULL,138.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.278,7.62,0.237
449476,3087,2024-02-23 03:17:31.000,2024053.637164,0.50,0.189,1.65,NULL,230.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.279,8.20,0.240
449479,3087,2024-02-23 03:47:31.000,2024053.657998,0.50,0.191,1.69,NULL,89.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.286,7.62,0.243
449481,3087,2024-02-23 04:17:31.000,2024053.678831,0.50,0.181,1.93,NULL,320.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.273,7.03,0.230
449484,3087,2024-02-23 04:47:31.000,2024053.699664,0.50,0.163,1.88,NULL,324.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.293,5.27,0.208
449486,3087,2024-02-23 05:17:31.000,2024053.720498,0.50,0.166,3.53,NULL,285.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.262,9.38,0.211
449489,3087,2024-02-23 05:47:31.000,2024053.741331,0.50,0.166,1.98,NULL,351.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.248,10.55,0.211
449494,3087,2024-02-23 06:47:31.000,2024053.782998,0.50,0.167,8.89,NULL,11.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.258,9.96,0.212
449496,3087,2024-02-23 07:17:31.000,2024053.803831,0.50,0.161,3.47,NULL,242.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.238,8.79,0.204
449498,3087,2024-02-23 07:47:31.000,2024053.824664,0.50,0.195,3.05,NULL,84.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.339,6.45,0.248
449499,3087,2024-02-23 08:17:31.000,2024053.845498,0.50,0.203,3.24,NULL,80.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.349,5.27,0.258
449501,3087,2024-02-23 08:47:31.000,2024053.866331,0.50,0.222,3.51,NULL,179.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.379,6.45,0.282
449502,3087,2024-02-23 09:17:31.000,2024053.887164,0.50,0.209,3.57,NULL,274.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.355,6.45,0.265
449508,3087,2024-02-23 11:17:31.000,2024053.970498,0.50,0.128,3.40,NULL,205.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.216,5.86,0.162
449510,3087,2024-02-23 11:47:31.000,2024053.991331,0.50,0.133,3.30,NULL,308.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.228,5.86,0.169
449520,3087,2024-02-23 13:17:31.000,2024054.053831,0.50,0.207,2.33,NULL,39.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.335,7.03,0.263
449523,3087,2024-02-23 13:47:31.000,2024054.074664,0.50,0.218,2.58,NULL,195.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.382,7.62,0.277
449543,3087,2024-02-23 17:47:31.000,2024054.241331,0.50,0.271,12.77,NULL,126.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.401,14.65,0.344
449578,3087,2024-02-24 00:47:31.000,2024054.532998,0.50,0.426,3.13,NULL,323.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.736,7.03,0.542
449580,3087,2024-02-24 01:17:31.000,2024054.553831,0.50,0.453,3.16,NULL,295.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.779,7.03,0.576
449583,3087,2024-02-24 01:47:31.000,2024054.574664,0.50,0.445,3.41,NULL,209.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.764,7.03,0.565
449585,3087,2024-02-24 02:17:31.000,2024054.595498,0.50,0.454,3.38,NULL,182.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.777,7.62,0.577
449588,3087,2024-02-24 02:47:32.000,2024054.616343,0.50,0.435,4.78,NULL,91.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.727,7.03,0.553
449590,3087,2024-02-24 03:17:31.000,2024054.637164,0.50,0.395,3.22,NULL,113.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.679,7.62,0.502
449593,3087,2024-02-24 03:47:31.000,2024054.657998,0.50,0.355,4.43,NULL,305.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.595,9.96,0.451
449595,3087,2024-02-24 04:17:31.000,2024054.678831,0.50,0.326,3.06,NULL,133.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.549,8.20,0.415
449598,3087,2024-02-24 04:47:31.000,2024054.699664,0.50,0.317,4.44,NULL,307.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.531,8.20,0.403
449600,3087,2024-02-24 05:17:31.000,2024054.720498,0.50,0.276,4.01,NULL,155.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.463,7.03,0.351
449603,3087,2024-02-24 05:47:31.000,2024054.741331,0.50,0.270,5.50,NULL,47.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.456,6.45,0.344
449605,3087,2024-02-24 06:17:31.000,2024054.762164,0.50,0.247,5.26,NULL,305.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.416,7.03,0.314
449608,3087,2024-02-24 06:47:31.000,2024054.782998,0.50,0.236,5.31,NULL,136.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.386,6.45,0.300
449610,3087,2024-02-24 07:17:31.000,2024054.803831,0.50,0.240,4.84,NULL,192.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.400,6.45,0.305
449565,3087,2024-02-23 22:17:31.000,2024054.428831,0.50,0.368,5.88,NULL,41.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.642,7.62,0.467
449568,3087,2024-02-23 22:47:31.000,2024054.449664,0.50,0.363,5.02,NULL,140.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.602,6.45,0.461
449570,3087,2024-02-23 23:17:31.000,2024054.470498,0.50,0.430,5.45,NULL,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.717,9.38,0.546
449620,3087,2024-02-24 09:47:31.000,2024054.907998,0.50,0.202,4.78,NULL,231.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.333,9.38,0.256
449628,3087,2024-02-24 10:47:31.000,2024054.949664,0.50,0.202,4.18,NULL,251.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.331,9.38,0.256
449633,3087,2024-02-24 11:47:31.000,2024054.991331,0.50,0.209,3.88,NULL,125.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.351,7.62,0.265
449635,3087,2024-02-24 12:17:31.000,2024055.012164,0.50,0.283,4.33,NULL,237.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.475,8.79,0.360
449638,3087,2024-02-24 12:47:31.000,2024055.032998,0.50,0.312,4.32,NULL,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.527,7.62,0.397
449640,3087,2024-02-24 13:17:31.000,2024055.053831,0.50,0.537,4.46,NULL,61.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.910,7.03,0.683
449645,3087,2024-02-24 14:17:31.000,2024055.095498,0.50,0.697,4.12,NULL,173.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.176,6.45,0.886
449660,3087,2024-02-24 17:17:31.000,2024055.220498,0.50,0.500,4.30,NULL,158.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.831,8.79,0.635
449663,3087,2024-02-24 17:47:31.000,2024055.241331,0.50,0.606,4.38,NULL,9.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.013,5.86,0.771
449673,3087,2024-02-24 19:47:31.000,2024055.324664,0.50,0.661,5.33,NULL,201.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.098,11.72,0.840
449675,3087,2024-02-24 20:17:31.000,2024055.345498,0.50,1.140,5.09,NULL,343.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.887,6.45,1.449
449678,3087,2024-02-24 20:47:31.000,2024055.366331,0.50,1.292,5.31,NULL,338.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.113,7.03,1.642
449680,3087,2024-02-24 21:17:31.000,2024055.387164,0.50,1.318,5.41,NULL,341.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.146,7.62,1.676
449688,3087,2024-02-24 22:47:31.000,2024055.449664,0.50,1.452,6.35,NULL,336.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.345,8.20,1.846
449698,3087,2024-02-25 00:47:31.000,2024055.532998,0.50,1.189,6.38,NULL,304.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.912,8.20,1.511
449700,3087,2024-02-25 01:17:31.000,2024055.553831,0.50,1.288,7.02,NULL,261.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.054,9.38,1.637
449735,3087,2024-02-25 08:17:31.000,2024055.845498,0.50,0.551,6.63,NULL,340.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.882,9.38,0.701
449738,3087,2024-02-25 08:47:31.000,2024055.866331,0.50,0.559,6.70,NULL,333.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.898,9.96,0.711
449748,3087,2024-02-25 10:47:31.000,2024055.949664,0.50,0.401,6.74,NULL,8.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.647,7.62,0.509
449750,3087,2024-02-25 11:17:31.000,2024055.970498,0.50,0.348,6.52,NULL,323.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.583,8.79,0.443
449753,3087,2024-02-25 11:47:31.000,2024055.991331,0.50,0.325,7.06,NULL,330.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.520,7.62,0.413
449770,3087,2024-02-25 15:17:31.000,2024056.137164,0.50,0.446,3.26,NULL,347.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.769,7.62,0.567
449575,3087,2024-02-24 00:17:31.000,2024054.512164,0.50,0.379,4.94,NULL,201.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.627,7.62,0.482
449618,3087,2024-02-24 09:17:31.000,2024054.887164,0.50,0.202,4.11,NULL,330.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.339,7.03,0.257
449625,3087,2024-02-24 10:17:31.000,2024054.928831,0.50,0.210,3.66,NULL,262.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.354,7.62,0.267
449648,3087,2024-02-24 14:47:31.000,2024055.116331,0.50,0.785,4.15,NULL,197.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.319,5.86,0.998
449850,3087,2024-02-26 07:17:31.000,2024056.803831,0.50,0.214,6.67,NULL,124.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.343,7.62,0.271
449855,3087,2024-02-26 08:17:31.000,2024056.845498,0.50,0.227,6.19,NULL,287.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.368,9.38,0.288
449858,3087,2024-02-26 08:47:33.000,2024056.866354,0.50,0.237,6.09,NULL,79.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.384,8.20,0.302
449860,3087,2024-02-26 09:17:31.000,2024056.887164,0.50,0.244,6.12,NULL,123.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.395,7.62,0.311
449868,3087,2024-02-26 10:47:31.000,2024056.949664,0.50,0.261,6.32,NULL,115.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.424,8.20,0.332
449872,3087,2024-02-26 11:47:31.000,2024056.991331,0.50,0.224,6.12,NULL,258.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.364,9.38,0.285
449883,3087,2024-02-26 13:47:32.000,2024057.074676,0.50,0.393,2.89,NULL,23.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.683,7.03,0.500
449885,3087,2024-02-26 14:17:32.000,2024057.095509,0.50,0.563,3.26,NULL,122.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.965,5.86,0.716
449888,3087,2024-02-26 14:47:32.000,2024057.116343,0.50,0.618,3.40,NULL,53.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.055,5.27,0.786
449890,3087,2024-02-26 15:17:32.000,2024057.137176,0.50,0.627,3.54,NULL,59.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.068,4.69,0.796
449895,3087,2024-02-26 16:17:32.000,2024057.178843,0.50,0.498,3.86,NULL,351.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.841,9.38,0.634
449900,3087,2024-02-26 17:17:32.000,2024057.220509,0.50,0.600,3.55,NULL,280.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.031,6.45,0.763
449903,3087,2024-02-26 17:47:32.000,2024057.241343,0.50,0.526,3.58,NULL,287.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.900,5.27,0.669
449905,3087,2024-02-26 18:17:32.000,2024057.262176,0.50,0.340,3.33,NULL,343.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.574,6.45,0.432
449908,3087,2024-02-26 18:47:32.000,2024057.283009,0.50,0.520,3.50,NULL,333.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.890,5.86,0.661
449910,3087,2024-02-26 19:17:34.000,2024057.303866,0.50,0.412,3.44,NULL,290.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.712,6.45,0.524
449915,3087,2024-02-26 20:17:34.000,2024057.345532,0.50,0.477,3.24,NULL,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.823,6.45,0.607
449918,3087,2024-02-26 20:47:34.000,2024057.366366,0.50,0.458,3.30,NULL,332.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.789,5.27,0.582
449923,3087,2024-02-26 21:47:34.000,2024057.408032,0.50,0.338,2.10,NULL,129.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.600,7.03,0.429
449928,3087,2024-02-26 22:47:34.000,2024057.449699,0.50,0.257,3.59,NULL,36.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.422,8.79,0.326
449612,3087,2024-02-24 07:47:31.000,2024054.824664,0.50,0.210,5.24,NULL,287.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.344,7.03,0.267
449615,3087,2024-02-24 08:17:31.000,2024054.845498,0.50,0.204,4.96,NULL,221.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.340,7.03,0.259
449617,3087,2024-02-24 08:47:31.000,2024054.866331,0.50,0.197,5.04,NULL,281.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.330,8.79,0.250
449650,3087,2024-02-24 15:17:31.000,2024055.137164,0.50,0.593,4.12,NULL,63.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.000,5.86,0.753
