id,sensorId,observationDate,julianDateUTC,verticalPosition,temperature,qualityFlag,qartodFlags
10740650,2371,2023-08-03 02:30:30.000,2023214.604513,-1.00,14.00,3,0000-0000-0000
10740681,2371,2023-08-03 03:30:30.000,2023214.646180,-1.00,14.13,3,0000-0000-0000
10740724,2371,2023-08-03 04:30:30.000,2023214.687847,-1.00,14.21,3,0000-0000-0000
10740767,2371,2023-08-03 05:30:30.000,2023214.729513,-1.00,14.29,3,0000-0000-0000
10740901,2371,2023-08-03 06:30:30.000,2023214.771180,-1.00,14.30,3,0000-0000-0000
10740944,2371,2023-08-03 07:30:30.000,2023214.812847,-1.00,14.33,3,0000-0000-0000
10741005,2371,2023-08-03 08:30:30.000,2023214.854513,-1.00,14.33,3,0000-0000-0000
10741256,2371,2023-08-03 09:30:30.000,2023214.896180,-1.00,14.29,3,0000-0000-0000
10741468,2371,2023-08-03 10:30:30.000,2023214.937847,-1.00,14.38,3,0000-0000-0000
10741565,2371,2023-08-03 11:30:30.000,2023214.979513,-1.00,14.38,3,0000-0000-0000
10741662,2371,2023-08-03 12:30:30.000,2023215.021180,-1.00,14.40,3,0000-0000-0000
10741745,2371,2023-08-03 13:30:30.000,2023215.062847,-1.00,14.41,3,0000-0000-0000
10741838,2371,2023-08-03 14:30:30.000,2023215.104513,-1.00,14.41,3,0000-0000-0000
10741933,2371,2023-08-03 15:30:30.000,2023215.146180,-1.00,14.42,3,0000-0000-0000
10742020,2371,2023-08-03 16:30:30.000,2023215.187847,-1.00,14.42,3,0000-0000-0000
10742117,2371,2023-08-03 17:30:30.000,2023215.229513,-1.00,14.47,3,0000-0000-0000
10742203,2371,2023-08-03 18:30:30.000,2023215.271180,-1.00,14.43,3,0000-0000-0000
10742301,2371,2023-08-03 19:30:30.000,2023215.312847,-1.00,14.48,3,0000-0000-0000
10742387,2371,2023-08-03 20:30:30.000,2023215.354513,-1.00,14.47,3,0000-0000-0000
10742485,2371,2023-08-03 21:30:30.000,2023215.396180,-1.00,14.51,3,0000-0000-0000
10742583,2371,2023-08-03 22:30:30.000,2023215.437847,-1.00,14.46,3,0000-0000-0000
10742681,2371,2023-08-03 23:30:30.000,2023215.479513,-1.00,14.40,3,0000-0000-0000
10742767,2371,2023-08-04 00:30:30.000,2023215.521180,-1.00,14.34,3,0000-0000-0000
10742865,2371,2023-08-04 01:30:30.000,2023215.562847,-1.00,14.27,3,0000-0000-0000
10742963,2371,2023-08-04 02:30:30.000,2023215.604513,-1.00,14.26,3,0000-0000-0000
10743061,2371,2023-08-04 03:30:30.000,2023215.646180,-1.00,14.22,3,0000-0000-0000
10743159,2371,2023-08-04 04:30:30.000,2023215.687847,-1.00,14.20,3,0000-0000-0000
10743257,2371,2023-08-04 05:30:30.000,2023215.729513,-1.00,14.19,3,0000-0000-0000
10743355,2371,2023-08-04 06:30:30.000,2023215.771180,-1.00,14.13,3,0000-0000-0000
10743453,2371,2023-08-04 07:30:30.000,2023215.812847,-1.00,14.09,3,0000-0000-0000
10743551,2371,2023-08-04 08:30:30.000,2023215.854513,-1.00,14.01,3,0000-0000-0000
10743686,2371,2023-08-04 09:30:30.000,2023215.896180,-1.00,13.93,3,0000-0000-0000
10743777,2371,2023-08-04 10:30:30.000,2023215.937847,-1.00,13.87,3,0000-0000-0000
10743865,2371,2023-08-04 11:30:30.000,2023215.979513,-1.00,13.81,3,0000-0000-0000
10743950,2371,2023-08-04 12:30:30.000,2023216.021180,-1.00,13.77,3,0000-0000-0000
10744038,2371,2023-08-04 13:30:30.000,2023216.062847,-1.00,13.74,3,0000-0000-0000
10744126,2371,2023-08-04 14:30:30.000,2023216.104513,-1.00,13.63,3,0000-0000-0000
10744214,2371,2023-08-04 15:30:30.000,2023216.146180,-1.00,13.57,3,0000-0000-0000
10744302,2371,2023-08-04 16:30:30.000,2023216.187847,-1.00,13.51,3,0000-0000-0000
10744390,2371,2023-08-04 17:30:30.000,2023216.229513,-1.00,13.48,3,0000-0000-0000
10744478,2371,2023-08-04 18:30:30.000,2023216.271180,-1.00,13.44,3,0000-0000-0000
10744578,2371,2023-08-04 19:30:30.000,2023216.312847,-1.00,13.46,3,0000-0000-0000
10744666,2371,2023-08-04 20:30:30.000,2023216.354513,-1.00,13.49,3,0000-0000-0000
10744754,2371,2023-08-04 21:30:30.000,2023216.396180,-1.00,13.55,3,0000-0000-0000
10744854,2371,2023-08-04 22:30:30.000,2023216.437847,-1.00,13.57,3,0000-0000-0000
10744954,2371,2023-08-04 23:30:30.000,2023216.479513,-1.00,13.59,3,0000-0000-0000
10745042,2371,2023-08-05 00:30:30.000,2023216.521180,-1.00,13.59,3,0000-0000-0000
10745142,2371,2023-08-05 01:30:30.000,2023216.562847,-1.00,13.59,3,0000-0000-0000
10745242,2371,2023-08-05 02:30:30.000,2023216.604513,-1.00,13.61,3,0000-0000-0000
10745342,2371,2023-08-05 03:30:30.000,2023216.646180,-1.00,13.61,3,0000-0000-0000
10745442,2371,2023-08-05 04:30:30.000,2023216.687847,-1.00,13.62,3,0000-0000-0000
10745542,2371,2023-08-05 05:30:30.000,2023216.729513,-1.00,13.60,3,0000-0000-0000
10745642,2371,2023-08-05 06:30:30.000,2023216.771180,-1.00,13.78,3,0000-0000-0000
10745742,2371,2023-08-05 07:30:30.000,2023216.812847,-1.00,13.83,3,0000-0000-0000
10745842,2371,2023-08-05 08:30:30.000,2023216.854513,-1.00,13.80,3,0000-0000-0000
10745941,2371,2023-08-05 09:30:30.000,2023216.896180,-1.00,13.57,3,0000-0000-0000
10746053,2371,2023-08-05 10:30:30.000,2023216.937847,-1.00,13.57,3,0000-0000-0000
10746139,2371,2023-08-05 11:30:30.000,2023216.979513,-1.00,13.63,3,0000-0000-0000
10746223,2371,2023-08-05 12:30:30.000,2023217.021180,-1.00,13.77,3,0000-0000-0000
10746321,2371,2023-08-05 13:30:30.000,2023217.062847,-1.00,13.87,3,0000-0000-0000
10746419,2371,2023-08-05 14:30:30.000,2023217.104513,-1.00,13.73,3,0000-0000-0000
10746517,2371,2023-08-05 15:30:30.000,2023217.146180,-1.00,13.71,3,0000-0000-0000
10746615,2371,2023-08-05 16:30:30.000,2023217.187847,-1.00,13.67,3,0000-0000-0000
10746713,2371,2023-08-05 17:30:30.000,2023217.229513,-1.00,13.67,3,0000-0000-0000
10746799,2371,2023-08-05 18:30:30.000,2023217.271180,-1.00,13.71,3,0000-0000-0000
10746897,2371,2023-08-05 19:30:30.000,2023217.312847,-1.00,13.76,3,0000-0000-0000
10746995,2371,2023-08-05 20:30:30.000,2023217.354513,-1.00,13.79,3,0000-0000-0000
10747093,2371,2023-08-05 21:30:30.000,2023217.396180,-1.00,13.92,3,0000-0000-0000
10747186,2371,2023-08-05 22:30:30.000,2023217.437847,-1.00,14.04,3,0000-0000-0000
10747289,2371,2023-08-05 23:30:30.000,2023217.479513,-1.00,14.13,3,0000-0000-0000
10747387,2371,2023-08-06 00:30:30.000,2023217.521180,-1.00,14.23,3,0000-0000-0000
10747485,2371,2023-08-06 01:30:30.000,2023217.562847,-1.00,14.16,3,0000-0000-0000
10747583,2371,2023-08-06 02:30:30.000,2023217.604513,-1.00,14.06,3,0000-0000-0000
10747681,2371,2023-08-06 03:30:30.000,2023217.646180,-1.00,13.96,3,0000-0000-0000
10747779,2371,2023-08-06 04:30:30.000,2023217.687847,-1.00,14.05,3,0000-0000-0000
10747877,2371,2023-08-06 05:30:30.000,2023217.729513,-1.00,14.11,3,0000-0000-0000
10747963,2371,2023-08-06 06:30:30.000,2023217.771180,-1.00,14.18,3,0000-0000-0000
10748061,2371,2023-08-06 07:30:30.000,2023217.812847,-1.00,14.21,3,0000-0000-0000
10748159,2371,2023-08-06 08:30:30.000,2023217.854513,-1.00,14.24,3,0000-0000-0000
10748306,2371,2023-08-06 09:30:30.000,2023217.896180,-1.00,14.26,3,0000-0000-0000
10748520,2371,2023-08-06 10:30:30.000,2023217.937847,-1.00,14.27,3,0000-0000-0000
10748521,2371,2023-08-06 11:30:30.000,2023217.979513,-1.00,14.31,3,0000-0000-0000
10748606,2371,2023-08-06 12:30:30.000,2023218.021180,-1.00,14.36,3,0000-0000-0000
10748706,2371,2023-08-06 13:30:30.000,2023218.062847,-1.00,14.36,3,0000-0000-0000
10748804,2371,2023-08-06 14:30:30.000,2023218.104513,-1.00,14.37,3,0000-0000-0000
10748906,2371,2023-08-06 15:30:30.000,2023218.146180,-1.00,14.35,3,0000-0000-0000
10748994,2371,2023-08-06 16:30:30.000,2023218.187847,-1.00,14.33,3,0000-0000-0000
10749094,2371,2023-08-06 17:30:30.000,2023218.229513,-1.00,14.32,3,0000-0000-0000
10749194,2371,2023-08-06 18:30:30.000,2023218.271180,-1.00,14.31,3,0000-0000-0000
10749294,2371,2023-08-06 19:30:30.000,2023218.312847,-1.00,14.31,3,0000-0000-0000
10749394,2371,2023-08-06 20:30:30.000,2023218.354513,-1.00,14.32,3,0000-0000-0000
10749494,2371,2023-08-06 21:30:30.000,2023218.396180,-1.00,14.32,3,0000-0000-0000
10749594,2371,2023-08-06 22:30:30.000,2023218.437847,-1.00,14.31,3,0000-0000-0000
10749694,2371,2023-08-06 23:30:30.000,2023218.479513,-1.00,14.30,3,0000-0000-0000
10749794,2371,2023-08-07 00:30:30.000,2023218.521180,-1.00,14.26,3,0000-0000-0000
10749894,2371,2023-08-07 01:30:30.000,2023218.562847,-1.00,14.22,3,0000-0000-0000
10749994,2371,2023-08-07 02:30:30.000,2023218.604513,-1.00,14.19,3,0000-0000-0000
10750094,2371,2023-08-07 03:30:30.000,2023218.646180,-1.00,14.13,3,0000-0000-0000
10750194,2371,2023-08-07 04:30:30.000,2023218.687847,-1.00,14.09,3,0000-0000-0000
10750294,2371,2023-08-07 05:30:30.000,2023218.729513,-1.00,14.07,3,0000-0000-0000
10750394,2371,2023-08-07 06:30:30.000,2023218.771180,-1.00,14.02,3,0000-0000-0000
10750482,2371,2023-08-07 07:30:30.000,2023218.812847,-1.00,13.99,3,0000-0000-0000
10750582,2371,2023-08-07 08:30:30.000,2023218.854513,-1.00,13.95,3,0000-0000-0000
10750681,2371,2023-08-07 09:30:30.000,2023218.896180,-1.00,13.89,3,0000-0000-0000
10750779,2371,2023-08-07 10:30:30.000,2023218.937847,-1.00,13.89,3,0000-0000-0000
10750877,2371,2023-08-07 11:30:30.000,2023218.979513,-1.00,13.91,3,0000-0000-0000
10750967,2371,2023-08-07 12:30:30.000,2023219.021180,-1.00,14.12,3,0000-0000-0000
10751068,2371,2023-08-07 13:30:30.000,2023219.062847,-1.00,14.15,3,0000-0000-0000
10751154,2371,2023-08-07 14:30:30.000,2023219.104513,-1.00,14.18,3,0000-0000-0000
10751255,2371,2023-08-07 15:30:30.000,2023219.146180,-1.00,14.19,3,0000-0000-0000
10751350,2371,2023-08-07 16:30:30.000,2023219.187847,-1.00,14.20,3,0000-0000-0000
10751451,2371,2023-08-07 17:30:30.000,2023219.229513,-1.00,14.16,3,0000-0000-0000
10751546,2371,2023-08-07 18:30:30.000,2023219.271180,-1.00,14.12,3,0000-0000-0000
10751647,2371,2023-08-07 19:30:30.000,2023219.312847,-1.00,14.12,3,0000-0000-0000
10751742,2371,2023-08-07 20:30:30.000,2023219.354513,-1.00,14.10,3,0000-0000-0000
10751843,2371,2023-08-07 21:30:30.000,2023219.396180,-1.00,14.11,3,0000-0000-0000
10751938,2371,2023-08-07 22:30:30.000,2023219.437847,-1.00,14.05,3,0000-0000-0000
10752039,2371,2023-08-07 23:30:30.000,2023219.479513,-1.00,14.01,3,0000-0000-0000
10752122,2371,2023-08-08 00:30:30.000,2023219.521180,-1.00,14.01,3,0000-0000-0000
10752223,2371,2023-08-08 01:30:30.000,2023219.562847,-1.00,14.00,3,0000-0000-0000
10752318,2371,2023-08-08 02:30:30.000,2023219.604513,-1.00,13.99,3,0000-0000-0000
10752419,2371,2023-08-08 03:30:30.000,2023219.646180,-1.00,14.02,3,0000-0000-0000
10752514,2371,2023-08-08 04:30:30.000,2023219.687847,-1.00,13.99,3,0000-0000-0000
10752615,2371,2023-08-08 05:30:30.000,2023219.729513,-1.00,14.02,3,0000-0000-0000
10752710,2371,2023-08-08 06:30:30.000,2023219.771180,-1.00,14.02,3,0000-0000-0000
10752799,2371,2023-08-08 07:30:30.000,2023219.812847,-1.00,14.03,3,0000-0000-0000
10752894,2371,2023-08-08 08:30:30.000,2023219.854513,-1.00,14.04,3,0000-0000-0000
10753044,2371,2023-08-08 09:30:30.000,2023219.896180,-1.00,14.05,3,0000-0000-0000
10753141,2371,2023-08-08 10:30:30.000,2023219.937847,-1.00,14.09,3,0000-0000-0000
10753244,2371,2023-08-08 11:30:30.000,2023219.979513,-1.00,14.15,3,0000-0000-0000
10753341,2371,2023-08-08 12:30:30.000,2023220.021180,-1.00,14.14,3,0000-0000-0000
10753555,2371,2023-08-08 13:30:30.000,2023220.062847,-1.00,14.15,3,0000-0000-0000
10753556,2371,2023-08-08 14:30:30.000,2023220.104513,-1.00,14.17,3,0000-0000-0000
10753641,2371,2023-08-08 15:30:30.000,2023220.146180,-1.00,14.19,3,0000-0000-0000
10753744,2371,2023-08-08 16:30:30.000,2023220.187847,-1.00,14.18,3,0000-0000-0000
10753841,2371,2023-08-08 17:30:30.000,2023220.229513,-1.00,14.18,3,0000-0000-0000
10753944,2371,2023-08-08 18:30:30.000,2023220.271180,-1.00,14.17,3,0000-0000-0000
10754041,2371,2023-08-08 19:30:30.000,2023220.312847,-1.00,14.16,3,0000-0000-0000
10754144,2371,2023-08-08 20:30:30.000,2023220.354513,-1.00,14.15,3,0000-0000-0000
10754241,2371,2023-08-08 21:30:30.000,2023220.396180,-1.00,14.13,3,0000-0000-0000
10754332,2371,2023-08-08 22:30:30.000,2023220.437847,-1.00,14.12,3,0000-0000-0000
10754429,2371,2023-08-08 23:30:30.000,2023220.479513,-1.00,14.11,3,0000-0000-0000
10754532,2371,2023-08-09 00:30:30.000,2023220.521180,-1.00,14.11,3,0000-0000-0000
10754629,2371,2023-08-09 01:30:30.000,2023220.562847,-1.00,14.07,3,0000-0000-0000
10754720,2371,2023-08-09 02:30:30.000,2023220.604513,-1.00,14.06,3,0000-0000-0000
10754817,2371,2023-08-09 03:30:30.000,2023220.646180,-1.00,14.08,3,0000-0000-0000
10754920,2371,2023-08-09 04:30:30.000,2023220.687847,-1.00,14.04,3,0000-0000-0000
10755013,2371,2023-08-09 05:30:30.000,2023220.729513,-1.00,14.02,3,0000-0000-0000
10755120,2371,2023-08-09 06:30:30.000,2023220.771180,-1.00,14.00,3,0000-0000-0000
10755205,2371,2023-08-09 07:30:30.000,2023220.812847,-1.00,13.98,3,0000-0000-0000
10755308,2371,2023-08-09 08:30:30.000,2023220.854513,-1.00,13.98,3,0000-0000-0000
10755404,2371,2023-08-09 09:30:30.000,2023220.896180,-1.00,14.01,3,0000-0000-0000
10755519,2371,2023-08-09 10:30:30.000,2023220.937847,-1.00,14.02,3,0000-0000-0000
10755614,2371,2023-08-09 11:30:30.000,2023220.979513,-1.00,14.06,3,0000-0000-0000
10755701,2371,2023-08-09 12:30:30.000,2023221.021180,-1.00,14.17,3,0000-0000-0000
10755796,2371,2023-08-09 13:30:30.000,2023221.062847,-1.00,14.21,3,0000-0000-0000
10755897,2371,2023-08-09 14:30:30.000,2023221.104513,-1.00,14.21,3,0000-0000-0000
10755992,2371,2023-08-09 15:30:30.000,2023221.146180,-1.00,14.06,3,0000-0000-0000
10756077,2371,2023-08-09 16:30:30.000,2023221.187847,-1.00,14.03,3,0000-0000-0000
10756176,2371,2023-08-09 17:30:30.000,2023221.229513,-1.00,13.99,3,0000-0000-0000
10756277,2371,2023-08-09 18:30:30.000,2023221.271180,-1.00,13.94,3,0000-0000-0000
10756360,2371,2023-08-09 19:30:30.000,2023221.312847,-1.00,13.90,3,0000-0000-0000
10756461,2371,2023-08-09 20:30:30.000,2023221.354513,-1.00,13.90,3,0000-0000-0000
10756556,2371,2023-08-09 21:30:30.000,2023221.396180,-1.00,13.86,3,0000-0000-0000
10756657,2371,2023-08-09 22:30:30.000,2023221.437847,-1.00,13.86,3,0000-0000-0000
10756752,2371,2023-08-09 23:30:30.000,2023221.479513,-1.00,13.90,3,0000-0000-0000
10756853,2371,2023-08-10 00:30:30.000,2023221.521180,-1.00,14.00,3,0000-0000-0000
10756948,2371,2023-08-10 01:30:30.000,2023221.562847,-1.00,13.99,3,0000-0000-0000
10757037,2371,2023-08-10 02:30:30.000,2023221.604513,-1.00,13.92,3,0000-0000-0000
10757132,2371,2023-08-10 03:30:30.000,2023221.646180,-1.00,13.94,3,0000-0000-0000
10757233,2371,2023-08-10 04:30:30.000,2023221.687847,-1.00,13.95,3,0000-0000-0000
10757328,2371,2023-08-10 05:30:30.000,2023221.729513,-1.00,13.96,3,0000-0000-0000
10757429,2371,2023-08-10 06:30:30.000,2023221.771180,-1.00,13.96,3,0000-0000-0000
10757524,2371,2023-08-10 07:30:30.000,2023221.812847,-1.00,13.97,3,0000-0000-0000
10757613,2371,2023-08-10 08:30:30.000,2023221.854513,-1.00,13.98,3,0000-0000-0000
10757757,2371,2023-08-10 09:30:30.000,2023221.896180,-1.00,13.99,3,0000-0000-0000
10757848,2371,2023-08-10 10:30:30.000,2023221.937847,-1.00,14.00,3,0000-0000-0000
10757945,2371,2023-08-10 11:30:30.000,2023221.979513,-1.00,14.07,3,0000-0000-0000
10758048,2371,2023-08-10 12:30:30.000,2023222.021180,-1.00,14.04,3,0000-0000-0000
10758148,2371,2023-08-10 13:30:30.000,2023222.062847,-1.00,14.01,3,0000-0000-0000
10758278,2371,2023-08-10 14:30:30.000,2023222.104513,-1.00,13.89,3,0000-0000-0000
10758590,2371,2023-08-10 15:30:30.000,2023222.146180,-1.00,13.83,3,0000-0000-0000
10758716,2371,2023-08-10 16:30:30.000,2023222.187847,-1.00,13.84,3,0000-0000-0000
10758822,2371,2023-08-10 17:30:30.000,2023222.229513,-1.00,13.84,3,0000-0000-0000
10758949,2371,2023-08-10 18:30:30.000,2023222.271180,-1.00,13.69,3,0000-0000-0000
10759041,2371,2023-08-10 19:30:30.000,2023222.312847,-1.00,13.64,3,0000-0000-0000
10759153,2371,2023-08-10 20:30:30.000,2023222.354513,-1.00,13.63,3,0000-0000-0000
10759259,2371,2023-08-10 21:30:30.000,2023222.396180,-1.00,13.62,3,0000-0000-0000
10759371,2371,2023-08-10 22:30:30.000,2023222.437847,-1.00,13.62,3,0000-0000-0000
10759477,2371,2023-08-10 23:30:30.000,2023222.479513,-1.00,13.64,3,0000-0000-0000
10759578,2371,2023-08-11 00:30:30.000,2023222.521180,-1.00,13.68,3,0000-0000-0000
10759685,2371,2023-08-11 01:30:30.000,2023222.562847,-1.00,13.72,3,0000-0000-0000
10759797,2371,2023-08-11 02:30:30.000,2023222.604513,-1.00,13.74,3,0000-0000-0000
10759891,2371,2023-08-11 03:30:30.000,2023222.646180,-1.00,13.75,3,0000-0000-0000
10760003,2371,2023-08-11 04:30:30.000,2023222.687847,-1.00,13.75,3,0000-0000-0000
10760109,2371,2023-08-11 05:30:30.000,2023222.729513,-1.00,13.74,3,0000-0000-0000
10760222,2371,2023-08-11 06:30:30.000,2023222.771180,-1.00,13.72,3,0000-0000-0000
10760328,2371,2023-08-11 07:30:30.000,2023222.812847,-1.00,13.71,3,0000-0000-0000
10760441,2371,2023-08-11 08:30:30.000,2023222.854513,-1.00,13.67,3,0000-0000-0000
10760546,2371,2023-08-11 09:30:30.000,2023222.896180,-1.00,13.65,3,0000-0000-0000
10760670,2371,2023-08-11 10:30:30.000,2023222.937847,-1.00,13.64,3,0000-0000-0000
10760763,2371,2023-08-11 11:30:30.000,2023222.979513,-1.00,13.63,3,0000-0000-0000
10760860,2371,2023-08-11 12:30:30.000,2023223.021180,-1.00,13.63,3,0000-0000-0000
10760965,2371,2023-08-11 13:30:30.000,2023223.062847,-1.00,13.61,3,0000-0000-0000
10761076,2371,2023-08-11 14:30:30.000,2023223.104513,-1.00,13.60,3,0000-0000-0000
10761181,2371,2023-08-11 15:30:30.000,2023223.146180,-1.00,13.54,3,0000-0000-0000
10761292,2371,2023-08-11 16:30:30.000,2023223.187847,-1.00,13.49,3,0000-0000-0000
10761397,2371,2023-08-11 17:30:30.000,2023223.229513,-1.00,13.44,3,0000-0000-0000
10761507,2371,2023-08-11 18:30:30.000,2023223.271180,-1.00,13.42,3,0000-0000-0000
10761612,2371,2023-08-11 19:30:30.000,2023223.312847,-1.00,13.43,3,0000-0000-0000
10761721,2371,2023-08-11 20:30:30.000,2023223.354513,-1.00,13.45,3,0000-0000-0000
10761826,2371,2023-08-11 21:30:30.000,2023223.396180,-1.00,13.45,3,0000-0000-0000
10761923,2371,2023-08-11 22:30:30.000,2023223.437847,-1.00,13.47,3,0000-0000-0000
10762028,2371,2023-08-11 23:30:30.000,2023223.479513,-1.00,13.49,3,0000-0000-0000
10762137,2371,2023-08-12 00:30:30.000,2023223.521180,-1.00,13.50,3,0000-0000-0000
10762241,2371,2023-08-12 01:30:30.000,2023223.562847,-1.00,13.51,3,0000-0000-0000
10762345,2371,2023-08-12 02:30:30.000,2023223.604513,-1.00,13.52,3,0000-0000-0000
10762454,2371,2023-08-12 03:30:30.000,2023223.646180,-1.00,13.53,3,0000-0000-0000
10762561,2371,2023-08-12 04:30:30.000,2023223.687847,-1.00,13.56,3,0000-0000-0000
10762668,2371,2023-08-12 05:30:30.000,2023223.729513,-1.00,13.57,3,0000-0000-0000
10762775,2371,2023-08-12 06:30:30.000,2023223.771180,-1.00,13.56,3,0000-0000-0000
10762850,2371,2023-08-12 07:30:30.000,2023223.812847,-1.00,13.58,3,0000-0000-0000
10762957,2371,2023-08-12 08:30:30.000,2023223.854513,-1.00,13.57,3,0000-0000-0000
10763113,2371,2023-08-12 09:30:30.000,2023223.896180,-1.00,13.55,3,0000-0000-0000
10763227,2371,2023-08-12 10:30:30.000,2023223.937847,-1.00,13.43,3,0000-0000-0000
10763338,2371,2023-08-12 11:30:30.000,2023223.979513,-1.00,13.41,3,0000-0000-0000
10763422,2371,2023-08-12 12:30:30.000,2023224.021180,-1.00,13.42,3,0000-0000-0000
10763537,2371,2023-08-12 13:30:30.000,2023224.062847,-1.00,13.39,3,0000-0000-0000
10763646,2371,2023-08-12 14:30:30.000,2023224.104513,-1.00,13.40,3,0000-0000-0000
10763733,2371,2023-08-12 15:30:30.000,2023224.146180,-1.00,13.44,3,0000-0000-0000
10763816,2371,2023-08-12 16:30:30.000,2023224.187847,-1.00,13.49,3,0000-0000-0000
10763899,2371,2023-08-12 17:30:30.000,2023224.229513,-1.00,13.59,3,0000-0000-0000
10763982,2371,2023-08-12 18:30:30.000,2023224.271180,-1.00,13.62,3,0000-0000-0000
10764065,2371,2023-08-12 19:30:30.000,2023224.312847,-1.00,13.51,3,0000-0000-0000
10764148,2371,2023-08-12 20:30:30.000,2023224.354513,-1.00,13.49,3,0000-0000-0000
10764231,2371,2023-08-12 21:30:30.000,2023224.396180,-1.00,13.47,3,0000-0000-0000
10764314,2371,2023-08-12 22:30:30.000,2023224.437847,-1.00,13.44,3,0000-0000-0000
10764397,2371,2023-08-12 23:30:30.000,2023224.479513,-1.00,13.44,3,0000-0000-0000
10764480,2371,2023-08-13 00:30:30.000,2023224.521180,-1.00,13.44,3,0000-0000-0000
10764563,2371,2023-08-13 01:30:30.000,2023224.562847,-1.00,13.48,3,0000-0000-0000
10764634,2371,2023-08-13 02:30:30.000,2023224.604513,-1.00,13.53,3,0000-0000-0000
10764717,2371,2023-08-13 03:30:30.000,2023224.646180,-1.00,13.53,3,0000-0000-0000
10764800,2371,2023-08-13 04:30:30.000,2023224.687847,-1.00,13.54,3,0000-0000-0000
10765219,2371,2023-08-13 05:30:30.000,2023224.729513,-1.00,13.54,3,0000-0000-0000
10765341,2371,2023-08-13 06:30:30.000,2023224.771180,-1.00,13.52,3,0000-0000-0000
10765447,2371,2023-08-13 07:30:30.000,2023224.812847,-1.00,13.48,3,0000-0000-0000
10765537,2371,2023-08-13 08:30:30.000,2023224.854513,-1.00,13.52,3,0000-0000-0000
10765644,2371,2023-08-13 09:30:30.000,2023224.896180,-1.00,13.54,3,0000-0000-0000
10765757,2371,2023-08-13 10:30:30.000,2023224.937847,-1.00,13.72,3,0000-0000-0000
10765861,2371,2023-08-13 11:30:30.000,2023224.979513,-1.00,13.81,3,0000-0000-0000
10765945,2371,2023-08-13 12:30:30.000,2023225.021180,-1.00,14.14,3,0000-0000-0000
10766049,2371,2023-08-13 13:30:30.000,2023225.062847,-1.00,14.20,3,0000-0000-0000
10766153,2371,2023-08-13 14:30:30.000,2023225.104513,-1.00,14.68,3,0000-0000-0000
10766260,2371,2023-08-13 15:30:30.000,2023225.146180,-1.00,14.63,3,0000-0000-0000
10766355,2371,2023-08-13 16:30:30.000,2023225.187847,-1.00,14.38,3,0000-0000-0000
10766433,2371,2023-08-13 17:30:30.000,2023225.229513,-1.00,14.27,3,0000-0000-0000
10766549,2371,2023-08-13 18:30:30.000,2023225.271180,-1.00,14.15,3,0000-0000-0000
10766647,2371,2023-08-13 19:30:30.000,2023225.312847,-1.00,14.13,3,0000-0000-0000
10766729,2371,2023-08-13 20:30:30.000,2023225.354513,-1.00,13.96,3,0000-0000-0000
10766855,2371,2023-08-13 21:30:30.000,2023225.396180,-1.00,13.87,3,0000-0000-0000
10766952,2371,2023-08-13 22:30:30.000,2023225.437847,-1.00,13.85,3,0000-0000-0000
10767031,2371,2023-08-13 23:30:30.000,2023225.479513,-1.00,13.92,3,0000-0000-0000
10767156,2371,2023-08-14 00:30:30.000,2023225.521180,-1.00,13.87,3,0000-0000-0000
10767251,2371,2023-08-14 01:30:30.000,2023225.562847,-1.00,13.82,3,0000-0000-0000
10767331,2371,2023-08-14 02:30:30.000,2023225.604513,-1.00,13.78,3,0000-0000-0000
10767451,2371,2023-08-14 03:30:30.000,2023225.646180,-1.00,13.71,3,0000-0000-0000
10767531,2371,2023-08-14 04:30:30.000,2023225.687847,-1.00,13.73,3,0000-0000-0000
10767656,2371,2023-08-14 05:30:30.000,2023225.729513,-1.00,13.70,3,0000-0000-0000
10767751,2371,2023-08-14 06:30:30.000,2023225.771180,-1.00,13.68,3,0000-0000-0000
10767811,2371,2023-08-14 07:30:30.000,2023225.812847,-1.00,13.68,3,0000-0000-0000
10767937,2371,2023-08-14 08:30:30.000,2023225.854513,-1.00,13.67,3,0000-0000-0000
10768038,2371,2023-08-14 09:30:30.000,2023225.896180,-1.00,13.75,3,0000-0000-0000
10768162,2371,2023-08-14 10:30:30.000,2023225.937847,-1.00,13.80,3,0000-0000-0000
10768237,2371,2023-08-14 11:30:30.000,2023225.979513,-1.00,13.82,3,0000-0000-0000
10768291,2371,2023-08-14 12:30:30.000,2023226.021180,-1.00,13.88,3,0000-0000-0000
10768348,2371,2023-08-14 13:30:30.000,2023226.062847,-1.00,13.93,3,0000-0000-0000
10768399,2371,2023-08-14 14:30:30.000,2023226.104513,-1.00,13.93,3,0000-0000-0000
10768453,2371,2023-08-14 15:30:30.000,2023226.146180,-1.00,13.88,3,0000-0000-0000
10768486,2371,2023-08-14 16:30:30.000,2023226.187847,-1.00,13.80,3,0000-0000-0000
10768549,2371,2023-08-14 17:30:30.000,2023226.229513,-1.00,13.77,3,0000-0000-0000
10768601,2371,2023-08-14 18:30:30.000,2023226.271180,-1.00,13.81,3,0000-0000-0000
10768657,2371,2023-08-14 19:30:30.000,2023226.312847,-1.00,13.88,3,0000-0000-0000
10768711,2371,2023-08-14 20:30:30.000,2023226.354513,-1.00,13.93,3,0000-0000-0000
10768744,2371,2023-08-14 21:30:30.000,2023226.396180,-1.00,13.95,3,0000-0000-0000
