id,sensorId,observationDate,julianDateUTC,verticalPosition,windSpeed,windDirection,windGust,qualityFlag,qartodFlags
1002384,3070,2023-08-13 12:21:13.000,2023225.014734,2.00,1.86,117.4,2.70,3,0000-0000-0000
1002396,3070,2023-08-13 12:51:13.000,2023225.035567,2.00,2.68,68.1,4.30,3,0000-0000-0000
1002399,3070,2023-08-13 13:21:13.000,2023225.056400,2.00,3.72,60.0,4.30,3,0000-0000-0000
1002411,3070,2023-08-13 13:51:13.000,2023225.077234,2.00,4.41,67.6,5.50,3,0000-0000-0000
1002414,3070,2023-08-13 14:21:13.000,2023225.098067,2.00,3.65,44.1,4.50,3,0000-0000-0000
1002426,3070,2023-08-13 14:51:13.000,2023225.118900,2.00,2.01,76.9,3.00,3,0000-0000-0000
1002427,3070,2023-08-13 15:21:13.000,2023225.139734,2.00,1.59,166.1,2.80,3,0000-0000-0000
1002440,3070,2023-08-13 15:51:13.000,2023225.160567,2.00,0.59,118.8,1.00,3,0000-0000-0000
1002447,3070,2023-08-13 16:21:13.000,2023225.181400,2.00,0.82,13.5,1.40,3,0000-0000-0000
1002457,3070,2023-08-13 16:51:13.000,2023225.202234,2.00,1.09,8.4,2.10,3,0000-0000-0000
1002458,3070,2023-08-13 17:21:13.000,2023225.223067,2.00,2.92,65.1,4.10,3,0000-0000-0000
1002469,3070,2023-08-13 17:51:13.000,2023225.243900,2.00,2.84,64.6,4.10,3,0000-0000-0000
1002470,3070,2023-08-13 18:21:13.000,2023225.264734,2.00,1.01,186.2,1.80,3,0000-0000-0000
1002483,3070,2023-08-13 18:51:13.000,2023225.285567,2.00,1.17,103.9,2.30,3,0000-0000-0000
1002490,3070,2023-08-13 19:21:13.000,2023225.306400,2.00,5.76,192.7,8.10,3,0000-0000-0000
1002491,3070,2023-08-13 19:51:13.000,2023225.327234,2.00,4.55,230.8,6.40,3,0000-0000-0000
1002501,3070,2023-08-13 20:21:13.000,2023225.348067,2.00,5.43,269.5,7.20,3,0000-0000-0000
1002513,3070,2023-08-13 20:51:13.000,2023225.368900,2.00,2.85,246.0,4.00,3,0000-0000-0000
1002514,3070,2023-08-13 21:21:13.000,2023225.389734,2.00,2.70,197.4,4.40,3,0000-0000-0000
1002528,3070,2023-08-13 21:51:13.000,2023225.410567,2.00,4.73,255.9,6.20,3,0000-0000-0000
1002534,3070,2023-08-13 22:21:13.000,2023225.431400,2.00,3.32,258.6,5.20,3,0000-0000-0000
1002535,3070,2023-08-13 22:51:13.000,2023225.452234,2.00,2.26,250.4,3.70,3,0000-0000-0000
1002545,3070,2023-08-13 23:21:13.000,2023225.473067,2.00,4.68,245.5,6.80,3,0000-0000-0000
1002558,3070,2023-08-13 23:51:13.000,2023225.493900,2.00,3.07,275.8,4.50,3,0000-0000-0000
