id,sensorId,observationDate,julianDateUTC,verticalPosition,windSpeed,windDirection,windGust,qualityFlag,qartodFlags
971156,2504,2023-05-18 12:30:00.000,2023138.021527,1.50,4.65,93.5,5.87,3,0000-0000-0000
971169,2504,2023-05-18 13:00:00.000,2023138.042361,1.50,9.97,81.8,12.43,3,0000-0000-0000
971180,2504,2023-05-18 13:30:00.000,2023138.063194,1.50,8.33,88.6,10.20,3,0000-0000-0000
971188,2504,2023-05-18 14:00:00.000,2023138.084027,1.50,7.87,95.0,8.57,3,0000-0000-0000
971199,2504,2023-05-18 14:30:00.000,2023138.104861,1.50,9.00,86.1,10.47,3,0000-0000-0000
971207,2504,2023-05-18 15:00:00.000,2023138.125694,1.50,9.86,94.7,12.70,3,0000-0000-0000
971218,2504,2023-05-18 15:30:00.000,2023138.146527,1.50,9.19,60.8,13.40,3,0000-0000-0000
971226,2504,2023-05-18 16:00:00.000,2023138.167361,1.50,13.54,47.9,17.00,3,0000-0000-0000
971238,2504,2023-05-18 16:30:00.000,2023138.188194,1.50,11.98,47.4,14.63,3,0000-0000-0000
971246,2504,2023-05-18 17:00:00.000,2023138.209027,1.50,13.10,53.7,12.63,3,0000-0000-0000
971255,2504,2023-05-18 17:30:00.000,2023138.229861,1.50,11.09,51.4,13.37,3,0000-0000-0000
971265,2504,2023-05-18 18:00:00.000,2023138.250694,1.50,11.28,60.9,12.63,3,0000-0000-0000
971275,2504,2023-05-18 18:30:00.000,2023138.271527,1.50,10.66,75.7,12.20,3,0000-0000-0000
971283,2504,2023-05-18 19:00:00.000,2023138.292361,1.50,10.86,87.5,12.27,3,0000-0000-0000
971295,2504,2023-05-18 19:30:00.000,2023138.313194,1.50,9.96,130.5,11.40,3,0000-0000-0000
971303,2504,2023-05-18 20:00:00.000,2023138.334027,1.50,13.40,45.4,11.67,3,0000-0000-0000
971314,2504,2023-05-18 20:30:00.000,2023138.354861,1.50,15.80,82.4,17.47,3,0000-0000-0000
971322,2504,2023-05-18 21:00:00.000,2023138.375694,1.50,12.70,84.2,13.73,3,0000-0000-0000
971333,2504,2023-05-18 21:30:00.000,2023138.396527,1.50,14.13,87.6,16.67,3,0000-0000-0000
971341,2504,2023-05-18 22:00:00.000,2023138.417361,1.50,16.23,95.4,19.30,3,0000-0000-0000
971352,2504,2023-05-18 22:30:00.000,2023138.438194,1.50,13.40,95.2,12.60,3,0000-0000-0000
971360,2504,2023-05-18 23:00:00.000,2023138.459027,1.50,14.16,83.0,18.03,3,0000-0000-0000
971369,2504,2023-05-18 23:30:00.000,2023138.479861,1.50,13.62,115.3,15.33,3,0000-0000-0000
971379,2504,2023-05-19 00:00:00.000,2023138.500694,1.50,14.68,105.7,16.73,3,0000-0000-0000
971389,2504,2023-05-19 00:30:00.000,2023138.521527,1.50,12.21,107.7,12.70,3,0000-0000-0000
971395,2504,2023-05-19 01:00:00.000,2023138.542361,1.50,15.20,148.0,13.40,3,0000-0000-0000
971408,2504,2023-05-19 01:30:00.000,2023138.563194,1.50,15.46,120.1,18.77,3,0000-0000-0000
971416,2504,2023-05-19 02:00:00.000,2023138.584027,1.50,17.77,127.0,20.50,3,0000-0000-0000
971427,2504,2023-05-19 02:30:00.000,2023138.604861,1.50,15.20,110.9,17.33,3,0000-0000-0000
971435,2504,2023-05-19 03:00:00.000,2023138.625694,1.50,14.44,120.8,18.30,3,0000-0000-0000
971446,2504,2023-05-19 03:30:00.000,2023138.646527,1.50,18.45,111.0,20.17,3,0000-0000-0000
971454,2504,2023-05-19 04:00:00.000,2023138.667361,1.50,20.56,109.4,25.60,3,0000-0000-0000
971465,2504,2023-05-19 04:30:00.000,2023138.688194,1.50,17.18,97.6,21.60,3,0000-0000-0000
971472,2504,2023-05-19 05:00:00.000,2023138.709027,1.50,20.15,106.3,22.13,3,0000-0000-0000
971483,2504,2023-05-19 05:30:00.000,2023138.729861,1.50,16.69,112.6,20.70,3,0000-0000-0000
971490,2504,2023-05-19 06:00:00.000,2023138.750694,1.50,17.00,109.8,16.20,3,0000-0000-0000
971501,2504,2023-05-19 06:30:00.000,2023138.771527,1.50,14.38,147.7,15.80,3,0000-0000-0000
971509,2504,2023-05-19 07:00:00.000,2023138.792361,1.50,16.10,137.3,14.47,3,0000-0000-0000
971520,2504,2023-05-19 07:30:00.000,2023138.813194,1.50,16.08,114.8,18.60,3,0000-0000-0000
971528,2504,2023-05-19 08:00:00.000,2023138.834027,1.50,19.80,103.4,24.97,3,0000-0000-0000
971539,2504,2023-05-19 08:30:00.000,2023138.854861,1.50,14.91,144.0,19.83,3,0000-0000-0000
972355,2504,2023-05-21 03:30:00.000,2023140.646527,1.50,17.87,340.2,21.40,3,0000-0000-0000
972356,2504,2023-05-21 04:00:00.000,2023140.667361,1.50,20.03,332.3,22.30,3,0000-0000-0000
972357,2504,2023-05-21 04:30:00.000,2023140.688194,1.50,19.17,349.5,21.20,3,0000-0000-0000
972358,2504,2023-05-21 05:00:00.000,2023140.709027,1.50,19.04,336.5,21.87,3,0000-0000-0000
972359,2504,2023-05-21 05:30:00.000,2023140.729861,1.50,17.67,318.2,19.67,3,0000-0000-0000
972360,2504,2023-05-21 06:00:00.000,2023140.750694,1.50,16.50,330.2,20.47,3,0000-0000-0000
972361,2504,2023-05-21 06:30:00.000,2023140.771527,1.50,17.26,316.4,22.20,3,0000-0000-0000
972362,2504,2023-05-21 07:00:00.000,2023140.792361,1.50,20.60,327.3,24.77,3,0000-0000-0000
972363,2504,2023-05-21 07:30:00.000,2023140.813194,1.50,11.20,13.7,15.83,3,0000-0000-0000
972364,2504,2023-05-21 08:00:00.000,2023140.834027,1.50,12.72,335.5,15.13,3,0000-0000-0000
972365,2504,2023-05-21 08:30:00.000,2023140.854861,1.50,11.14,312.1,12.37,3,0000-0000-0000
972366,2504,2023-05-21 09:00:00.000,2023140.875694,1.50,17.33,324.5,19.30,3,0000-0000-0000
972377,2504,2023-05-21 09:30:00.000,2023140.896527,1.50,16.82,314.8,19.90,3,0000-0000-0000
972383,2504,2023-05-21 10:00:00.000,2023140.917361,1.50,22.40,318.2,26.63,3,0000-0000-0000
972393,2504,2023-05-21 10:30:00.000,2023140.938194,1.50,26.54,333.5,31.73,3,0000-0000-0000
972400,2504,2023-05-21 11:00:00.000,2023140.959027,1.50,20.42,321.6,25.43,3,0000-0000-0000
972408,2504,2023-05-21 11:30:00.000,2023140.979861,1.50,21.30,335.8,25.03,3,0000-0000-0000
972414,2504,2023-05-21 12:00:00.000,2023141.000694,1.50,18.58,323.7,24.00,3,0000-0000-0000
972425,2504,2023-05-21 12:30:00.000,2023141.021527,1.50,24.17,328.9,29.40,3,0000-0000-0000
972448,2504,2023-05-21 13:30:00.000,2023141.063194,1.50,23.43,342.7,27.77,3,0000-0000-0000
972456,2504,2023-05-21 14:00:00.000,2023141.084027,1.50,15.90,353.6,19.10,3,0000-0000-0000
972467,2504,2023-05-21 14:30:00.000,2023141.104861,1.50,25.70,357.1,20.90,3,0000-0000-0000
972475,2504,2023-05-21 15:00:00.000,2023141.125694,1.50,22.86,326.5,25.97,3,0000-0000-0000
972486,2504,2023-05-21 15:30:00.000,2023141.146527,1.50,23.91,339.4,30.33,3,0000-0000-0000
972494,2504,2023-05-21 16:00:00.000,2023141.167361,1.50,23.81,327.3,27.00,3,0000-0000-0000
972505,2504,2023-05-21 16:30:00.000,2023141.188194,1.50,29.26,340.7,28.90,3,0000-0000-0000
972512,2504,2023-05-21 17:00:00.000,2023141.209027,1.50,27.11,326.2,30.80,3,0000-0000-0000
972523,2504,2023-05-21 17:30:00.000,2023141.229861,1.50,22.58,320.1,25.87,3,0000-0000-0000
972531,2504,2023-05-21 18:00:00.000,2023141.250694,1.50,21.35,328.5,24.87,3,0000-0000-0000
972542,2504,2023-05-21 18:30:00.000,2023141.271527,1.50,16.90,310.8,21.63,3,0000-0000-0000
972550,2504,2023-05-21 19:00:00.000,2023141.292361,1.50,17.21,319.5,22.37,3,0000-0000-0000
972561,2504,2023-05-21 19:30:00.000,2023141.313194,1.50,20.11,310.7,22.50,3,0000-0000-0000
972569,2504,2023-05-21 20:00:00.000,2023141.334027,1.50,17.59,306.8,20.50,3,0000-0000-0000
972580,2504,2023-05-21 20:30:00.000,2023141.354861,1.50,17.62,321.4,19.83,3,0000-0000-0000
972588,2504,2023-05-21 21:00:00.000,2023141.375694,1.50,17.50,312.5,19.20,3,0000-0000-0000
972599,2504,2023-05-21 21:30:00.000,2023141.396527,1.50,15.09,316.6,16.57,3,0000-0000-0000
972607,2504,2023-05-21 22:00:00.000,2023141.417361,1.50,12.08,319.7,14.33,3,0000-0000-0000
972618,2504,2023-05-21 22:30:00.000,2023141.438194,1.50,12.24,327.9,13.83,3,0000-0000-0000
972626,2504,2023-05-21 23:00:00.000,2023141.459027,1.50,11.52,321.6,14.23,3,0000-0000-0000
972637,2504,2023-05-21 23:30:00.000,2023141.479861,1.50,9.92,308.7,11.60,3,0000-0000-0000
972645,2504,2023-05-22 00:00:00.000,2023141.500694,1.50,4.71,212.9,8.57,3,0000-0000-0000
972654,2504,2023-05-22 00:30:00.000,2023141.521527,1.50,4.83,210.9,6.40,3,0000-0000-0000
972664,2504,2023-05-22 01:00:00.000,2023141.542361,1.50,6.41,209.5,7.93,3,0000-0000-0000
972675,2504,2023-05-22 01:30:00.000,2023141.563194,1.50,5.08,212.3,7.23,3,0000-0000-0000
972683,2504,2023-05-22 02:00:00.000,2023141.584027,1.50,3.60,219.4,5.67,3,0000-0000-0000
972694,2504,2023-05-22 02:30:00.000,2023141.604861,1.50,6.35,203.9,7.50,3,0000-0000-0000
972701,2504,2023-05-22 03:00:00.000,2023141.625694,1.50,7.92,194.6,9.53,3,0000-0000-0000
972711,2504,2023-05-22 03:30:00.000,2023141.646527,1.50,8.36,198.2,10.03,3,0000-0000-0000
972716,2504,2023-05-22 04:00:00.000,2023141.667361,1.50,7.59,192.9,9.13,3,0000-0000-0000
972730,2504,2023-05-22 04:30:00.000,2023141.688194,1.50,11.17,184.6,12.13,3,0000-0000-0000
972738,2504,2023-05-22 05:00:00.000,2023141.709027,1.50,13.78,181.4,15.17,3,0000-0000-0000
972749,2504,2023-05-22 05:30:00.000,2023141.729861,1.50,11.32,190.3,13.87,3,0000-0000-0000
972757,2504,2023-05-22 06:00:00.000,2023141.750694,1.50,14.18,191.4,15.30,3,0000-0000-0000
972769,2504,2023-05-22 06:30:00.000,2023141.771527,1.50,10.77,186.4,13.47,3,0000-0000-0000
972777,2504,2023-05-22 07:00:00.000,2023141.792361,1.50,8.03,198.2,10.40,3,0000-0000-0000
972787,2504,2023-05-22 07:30:00.000,2023141.813194,1.50,9.43,174.2,10.33,3,0000-0000-0000
972793,2504,2023-05-22 08:00:00.000,2023141.834027,1.50,12.11,181.6,14.00,3,0000-0000-0000
972803,2504,2023-05-22 08:30:00.000,2023141.854861,1.50,10.29,199.6,13.30,3,0000-0000-0000
973218,2504,2023-05-23 03:30:00.000,2023142.646527,1.50,9.95,185.2,11.63,3,0000-0000-0000
973219,2504,2023-05-23 04:00:00.000,2023142.667361,1.50,10.11,198.9,11.70,3,0000-0000-0000
973220,2504,2023-05-23 04:30:00.000,2023142.688194,1.50,9.18,212.5,10.13,3,0000-0000-0000
973221,2504,2023-05-23 05:00:00.000,2023142.709027,1.50,4.52,225.9,8.60,3,0000-0000-0000
973222,2504,2023-05-23 05:30:00.000,2023142.729861,1.50,7.48,224.0,8.30,3,0000-0000-0000
973223,2504,2023-05-23 06:00:00.000,2023142.750694,1.50,9.32,202.3,10.67,3,0000-0000-0000
973224,2504,2023-05-23 06:30:00.000,2023142.771527,1.50,7.95,175.3,9.77,3,0000-0000-0000
973225,2504,2023-05-23 07:00:00.000,2023142.792361,1.50,6.56,170.2,8.73,3,0000-0000-0000
973226,2504,2023-05-23 07:30:00.000,2023142.813194,1.50,9.96,186.5,12.17,3,0000-0000-0000
973227,2504,2023-05-23 08:00:00.000,2023142.834027,1.50,10.43,181.0,12.57,3,0000-0000-0000
973228,2504,2023-05-23 08:30:00.000,2023142.854861,1.50,7.07,206.3,9.57,3,0000-0000-0000
973229,2504,2023-05-23 09:00:00.000,2023142.875694,1.50,7.78,199.0,9.30,3,0000-0000-0000
973240,2504,2023-05-23 09:30:00.000,2023142.896527,1.50,8.29,203.1,9.50,3,0000-0000-0000
973247,2504,2023-05-23 10:00:00.000,2023142.917361,1.50,4.73,219.4,7.03,3,0000-0000-0000
973258,2504,2023-05-23 10:30:00.000,2023142.938194,1.50,4.04,247.6,4.70,3,0000-0000-0000
973266,2504,2023-05-23 11:00:00.000,2023142.959027,1.50,2.78,213.4,3.97,3,0000-0000-0000
973277,2504,2023-05-23 11:30:00.000,2023142.979861,1.50,4.04,214.2,4.70,3,0000-0000-0000
973285,2504,2023-05-23 12:00:00.000,2023143.000694,1.50,3.35,292.9,4.63,3,0000-0000-0000
973296,2504,2023-05-23 12:30:00.000,2023143.021527,1.50,2.00,320.0,3.33,3,0000-0000-0000
973303,2504,2023-05-23 13:00:00.000,2023143.042361,1.50,2.18,340.7,2.77,3,0000-0000-0000
973314,2504,2023-05-23 13:30:00.000,2023143.063194,1.50,0.59,299.5,1.43,3,0000-0000-0000
973322,2504,2023-05-23 14:00:00.000,2023143.084027,1.50,1.54,46.1,2.07,3,0000-0000-0000
973334,2504,2023-05-23 14:30:00.000,2023143.104861,1.50,2.24,57.4,3.07,3,0000-0000-0000
973342,2504,2023-05-23 15:00:00.000,2023143.125694,1.50,2.18,46.9,2.97,3,0000-0000-0000
973353,2504,2023-05-23 15:30:00.000,2023143.146527,1.50,1.47,113.2,2.17,3,0000-0000-0000
973361,2504,2023-05-23 16:00:00.000,2023143.167361,1.50,0.83,91.4,1.47,3,0000-0000-0000
973372,2504,2023-05-23 16:30:00.000,2023143.188194,1.50,2.00,55.4,2.67,3,0000-0000-0000
973380,2504,2023-05-23 17:00:00.000,2023143.209027,1.50,3.31,19.6,4.50,3,0000-0000-0000
973391,2504,2023-05-23 17:30:00.000,2023143.229861,1.50,2.92,314.4,3.37,3,0000-0000-0000
973399,2504,2023-05-23 18:00:00.000,2023143.250694,1.50,1.04,270.0,2.40,3,0000-0000-0000
973410,2504,2023-05-23 18:30:00.000,2023143.271527,1.50,4.66,163.3,5.67,3,0000-0000-0000
973418,2504,2023-05-23 19:00:00.000,2023143.292361,1.50,3.88,169.9,4.97,3,0000-0000-0000
973429,2504,2023-05-23 19:30:00.000,2023143.313194,1.50,2.16,170.8,3.00,3,0000-0000-0000
973437,2504,2023-05-23 20:00:00.000,2023143.334027,1.50,4.99,191.7,6.10,3,0000-0000-0000
973448,2504,2023-05-23 20:30:00.000,2023143.354861,1.50,6.30,199.5,7.70,3,0000-0000-0000
973456,2504,2023-05-23 21:00:00.000,2023143.375694,1.50,6.37,217.7,8.27,3,0000-0000-0000
973467,2504,2023-05-23 21:30:00.000,2023143.396527,1.50,9.39,196.4,10.70,3,0000-0000-0000
973475,2504,2023-05-23 22:00:00.000,2023143.417361,1.50,9.82,188.2,11.30,3,0000-0000-0000
973486,2504,2023-05-23 22:30:00.000,2023143.438194,1.50,12.26,218.1,13.73,3,0000-0000-0000
973494,2504,2023-05-23 23:00:00.000,2023143.459027,1.50,10.89,232.0,13.13,3,0000-0000-0000
973503,2504,2023-05-23 23:30:00.000,2023143.479861,1.50,7.78,183.6,9.73,3,0000-0000-0000
973513,2504,2023-05-24 00:00:00.000,2023143.500694,1.50,6.90,218.7,8.30,3,0000-0000-0000
973524,2504,2023-05-24 00:30:00.000,2023143.521527,1.50,5.23,210.6,6.03,3,0000-0000-0000
973532,2504,2023-05-24 01:00:00.000,2023143.542361,1.50,2.84,163.7,3.90,3,0000-0000-0000
973543,2504,2023-05-24 01:30:00.000,2023143.563194,1.50,7.47,180.1,8.27,3,0000-0000-0000
973551,2504,2023-05-24 02:00:00.000,2023143.584027,1.50,3.95,174.9,6.43,3,0000-0000-0000
973562,2504,2023-05-24 02:30:00.000,2023143.604861,1.50,7.12,217.3,8.37,3,0000-0000-0000
973569,2504,2023-05-24 03:00:00.000,2023143.625694,1.50,6.30,212.9,7.60,3,0000-0000-0000
973580,2504,2023-05-24 03:30:00.000,2023143.646527,1.50,6.38,206.1,7.33,3,0000-0000-0000
973586,2504,2023-05-24 04:00:00.000,2023143.667361,1.50,6.97,202.9,7.97,3,0000-0000-0000
973596,2504,2023-05-24 04:30:00.000,2023143.688194,1.50,4.89,199.9,6.00,3,0000-0000-0000
973606,2504,2023-05-24 05:00:00.000,2023143.709027,1.50,3.52,259.2,4.33,3,0000-0000-0000
973617,2504,2023-05-24 05:30:00.000,2023143.729861,1.50,4.01,277.6,4.50,3,0000-0000-0000
973625,2504,2023-05-24 06:00:00.000,2023143.750694,1.50,5.32,235.2,7.03,3,0000-0000-0000
973635,2504,2023-05-24 06:30:00.000,2023143.771527,1.50,7.35,199.2,8.40,3,0000-0000-0000
973643,2504,2023-05-24 07:00:00.000,2023143.792361,1.50,5.65,75.5,7.03,3,0000-0000-0000
973655,2504,2023-05-24 07:30:00.000,2023143.813194,1.50,10.07,66.5,12.27,3,0000-0000-0000
973663,2504,2023-05-24 08:00:00.000,2023143.834027,1.50,14.01,77.3,17.63,3,0000-0000-0000
973674,2504,2023-05-24 08:30:00.000,2023143.854861,1.50,11.46,78.7,14.90,3,0000-0000-0000
974084,2504,2023-05-25 03:30:00.000,2023144.646527,1.50,11.75,177.9,13.23,3,0000-0000-0000
974085,2504,2023-05-25 04:00:00.000,2023144.667361,1.50,11.97,176.8,14.37,3,0000-0000-0000
974086,2504,2023-05-25 04:30:00.000,2023144.688194,1.50,10.80,180.5,11.33,3,0000-0000-0000
974087,2504,2023-05-25 05:00:00.000,2023144.709027,1.50,10.53,187.2,11.97,3,0000-0000-0000
974088,2504,2023-05-25 05:30:00.000,2023144.729861,1.50,11.95,187.4,13.47,3,0000-0000-0000
974089,2504,2023-05-25 06:00:00.000,2023144.750694,1.50,9.75,201.4,11.20,3,0000-0000-0000
974090,2504,2023-05-25 06:30:00.000,2023144.771527,1.50,12.49,209.3,14.97,3,0000-0000-0000
974091,2504,2023-05-25 07:00:00.000,2023144.792361,1.50,8.31,215.9,10.87,3,0000-0000-0000
974092,2504,2023-05-25 07:30:00.000,2023144.813194,1.50,9.61,218.4,10.80,3,0000-0000-0000
974093,2504,2023-05-25 08:00:00.000,2023144.834027,1.50,10.14,181.6,10.90,3,0000-0000-0000
974094,2504,2023-05-25 08:30:00.000,2023144.854861,1.50,10.60,196.6,11.70,3,0000-0000-0000
974095,2504,2023-05-25 09:00:00.000,2023144.875694,1.50,5.32,220.1,8.60,3,0000-0000-0000
974106,2504,2023-05-25 09:30:00.000,2023144.896527,1.50,7.63,202.5,8.97,3,0000-0000-0000
974113,2504,2023-05-25 10:00:00.000,2023144.917361,1.50,6.34,204.9,8.47,3,0000-0000-0000
974123,2504,2023-05-25 10:30:00.000,2023144.938194,1.50,6.24,240.9,7.60,3,0000-0000-0000
974132,2504,2023-05-25 11:00:00.000,2023144.959027,1.50,4.08,236.9,5.60,3,0000-0000-0000
974142,2504,2023-05-25 11:30:00.000,2023144.979861,1.50,2.74,286.7,3.93,3,0000-0000-0000
974151,2504,2023-05-25 12:00:00.000,2023145.000694,1.50,1.29,330.6,2.20,3,0000-0000-0000
974162,2504,2023-05-25 12:30:00.000,2023145.021527,1.50,2.18,95.7,2.97,3,0000-0000-0000
974170,2504,2023-05-25 13:00:00.000,2023145.042361,1.50,2.34,144.0,2.90,3,0000-0000-0000
974180,2504,2023-05-25 13:30:00.000,2023145.063194,1.50,2.46,38.7,3.20,3,0000-0000-0000
974188,2504,2023-05-25 14:00:00.000,2023145.084027,1.50,4.05,55.9,4.80,3,0000-0000-0000
974200,2504,2023-05-25 14:30:00.000,2023145.104861,1.50,3.58,58.1,4.17,3,0000-0000-0000
974208,2504,2023-05-25 15:00:00.000,2023145.125694,1.50,6.73,84.3,7.73,3,0000-0000-0000
974219,2504,2023-05-25 15:30:00.000,2023145.146527,1.50,6.86,97.0,7.77,3,0000-0000-0000
974225,2504,2023-05-25 16:00:00.000,2023145.167361,1.50,8.09,89.8,9.57,3,0000-0000-0000
974238,2504,2023-05-25 16:30:00.000,2023145.188194,1.50,6.77,90.1,8.10,3,0000-0000-0000
974246,2504,2023-05-25 17:00:00.000,2023145.209027,1.50,5.87,83.1,7.07,3,0000-0000-0000
974257,2504,2023-05-25 17:30:00.000,2023145.229861,1.50,4.63,87.7,5.60,3,0000-0000-0000
974264,2504,2023-05-25 18:00:00.000,2023145.250694,1.50,2.29,94.5,4.10,3,0000-0000-0000
974275,2504,2023-05-25 18:30:00.000,2023145.271527,1.50,5.59,204.5,7.17,3,0000-0000-0000
974283,2504,2023-05-25 19:00:00.000,2023145.292361,1.50,5.84,193.8,6.53,3,0000-0000-0000
974294,2504,2023-05-25 19:30:00.000,2023145.313194,1.50,5.87,229.0,7.07,3,0000-0000-0000
974302,2504,2023-05-25 20:00:00.000,2023145.334027,1.50,5.14,214.1,6.50,3,0000-0000-0000
974312,2504,2023-05-25 20:30:00.000,2023145.354861,1.50,8.10,189.7,9.50,3,0000-0000-0000
974318,2504,2023-05-25 21:00:00.000,2023145.375694,1.50,7.27,193.1,7.97,3,0000-0000-0000
974332,2504,2023-05-25 21:30:00.000,2023145.396527,1.50,6.11,201.2,7.67,3,0000-0000-0000
974340,2504,2023-05-25 22:00:00.000,2023145.417361,1.50,8.06,204.6,8.73,3,0000-0000-0000
974351,2504,2023-05-25 22:30:00.000,2023145.438194,1.50,8.36,185.9,10.00,3,0000-0000-0000
974359,2504,2023-05-25 23:00:00.000,2023145.459027,1.50,6.92,225.0,8.27,3,0000-0000-0000
974370,2504,2023-05-25 23:30:00.000,2023145.479861,1.50,6.31,235.6,7.07,3,0000-0000-0000
974378,2504,2023-05-26 00:00:00.000,2023145.500694,1.50,4.62,216.4,5.93,3,0000-0000-0000
974389,2504,2023-05-26 00:30:00.000,2023145.521527,1.50,2.86,209.4,4.27,3,0000-0000-0000
974396,2504,2023-05-26 01:00:00.000,2023145.542361,1.50,4.48,261.1,5.03,3,0000-0000-0000
974407,2504,2023-05-26 01:30:00.000,2023145.563194,1.50,4.30,226.5,5.97,3,0000-0000-0000
974415,2504,2023-05-26 02:00:00.000,2023145.584027,1.50,4.00,211.2,3.83,3,0000-0000-0000
974426,2504,2023-05-26 02:30:00.000,2023145.604861,1.50,4.04,195.8,5.13,3,0000-0000-0000
974434,2504,2023-05-26 03:00:00.000,2023145.625694,1.50,4.08,207.3,4.70,3,0000-0000-0000
974445,2504,2023-05-26 03:30:00.000,2023145.646527,1.50,4.62,196.8,6.03,3,0000-0000-0000
974453,2504,2023-05-26 04:00:00.000,2023145.667361,1.50,7.20,170.9,8.00,3,0000-0000-0000
974464,2504,2023-05-26 04:30:00.000,2023145.688194,1.50,3.78,169.8,6.70,3,0000-0000-0000
974472,2504,2023-05-26 05:00:00.000,2023145.709027,1.50,6.27,223.2,6.93,3,0000-0000-0000
974483,2504,2023-05-26 05:30:00.000,2023145.729861,1.50,5.11,178.7,5.97,3,0000-0000-0000
974491,2504,2023-05-26 06:00:00.000,2023145.750694,1.50,7.97,211.0,9.50,3,0000-0000-0000
974502,2504,2023-05-26 06:30:00.000,2023145.771527,1.50,7.66,305.0,9.03,3,0000-0000-0000
974510,2504,2023-05-26 07:00:00.000,2023145.795138,1.50,14.40,280.6,9.97,3,0000-0000-0000
974521,2504,2023-05-26 07:30:00.000,2023145.813194,1.50,15.15,313.5,17.50,3,0000-0000-0000
974529,2504,2023-05-26 08:00:00.000,2023145.834027,1.50,7.03,190.3,11.93,3,0000-0000-0000
974540,2504,2023-05-26 08:30:00.000,2023145.854861,1.50,3.82,215.2,6.13,3,0000-0000-0000
974946,2504,2023-05-27 03:30:00.000,2023146.646527,1.50,17.44,332.2,20.53,3,0000-0000-0000
974947,2504,2023-05-27 04:00:00.000,2023146.667361,1.50,16.83,341.8,18.13,3,0000-0000-0000
974948,2504,2023-05-27 04:30:00.000,2023146.688194,1.50,14.40,346.1,17.03,3,0000-0000-0000
974949,2504,2023-05-27 05:00:00.000,2023146.709027,1.50,14.81,346.9,16.47,3,0000-0000-0000
974950,2504,2023-05-27 05:30:00.000,2023146.729861,1.50,14.93,343.6,17.47,3,0000-0000-0000
974951,2504,2023-05-27 06:00:00.000,2023146.750694,1.50,13.35,342.4,14.83,3,0000-0000-0000
974952,2504,2023-05-27 06:30:00.000,2023146.771527,1.50,12.30,324.8,13.57,3,0000-0000-0000
974953,2504,2023-05-27 07:00:00.000,2023146.792361,1.50,15.48,327.5,16.90,3,0000-0000-0000
974954,2504,2023-05-27 07:30:00.000,2023146.813194,1.50,9.90,330.2,13.97,3,0000-0000-0000
974955,2504,2023-05-27 08:00:00.000,2023146.834027,1.50,12.41,346.2,14.13,3,0000-0000-0000
974956,2504,2023-05-27 08:30:00.000,2023146.854861,1.50,7.62,303.4,11.20,3,0000-0000-0000
974957,2504,2023-05-27 09:00:00.000,2023146.875694,1.50,8.18,322.3,9.33,3,0000-0000-0000
974972,2504,2023-05-27 09:30:00.000,2023146.896527,1.50,12.83,314.0,14.50,3,0000-0000-0000
974980,2504,2023-05-27 10:00:00.000,2023146.917361,1.50,8.79,316.1,11.77,3,0000-0000-0000
974988,2504,2023-05-27 10:30:00.000,2023146.938194,1.50,8.54,357.3,10.33,3,0000-0000-0000
974994,2504,2023-05-27 11:00:00.000,2023146.959027,1.50,11.84,350.0,14.80,3,0000-0000-0000
975003,2504,2023-05-27 11:30:00.000,2023146.979861,1.50,13.51,358.3,15.73,3,0000-0000-0000
975008,2504,2023-05-27 12:00:00.000,2023147.000694,1.50,13.87,358.6,16.63,3,0000-0000-0000
975016,2504,2023-05-27 12:30:00.000,2023147.021527,1.50,17.89,347.5,20.90,3,0000-0000-0000
975021,2504,2023-05-27 13:00:00.000,2023147.042361,1.50,14.54,346.6,16.90,3,0000-0000-0000
975029,2504,2023-05-27 13:30:00.000,2023147.063194,1.50,11.73,353.4,13.80,3,0000-0000-0000
975039,2504,2023-05-27 14:00:00.000,2023147.084027,1.50,14.69,349.6,18.83,3,0000-0000-0000
975044,2504,2023-05-27 14:30:00.000,2023147.104861,1.50,16.58,329.2,19.50,3,0000-0000-0000
975050,2504,2023-05-27 15:00:00.000,2023147.125694,1.50,8.70,350.1,13.27,3,0000-0000-0000
975053,2504,2023-05-27 15:30:00.000,2023147.146527,1.50,11.85,355.6,14.30,3,0000-0000-0000
975059,2504,2023-05-27 16:00:00.000,2023147.167361,1.50,11.90,334.4,13.70,3,0000-0000-0000
975062,2504,2023-05-27 16:30:00.000,2023147.188194,1.50,10.39,342.3,11.87,3,0000-0000-0000
975068,2504,2023-05-27 17:00:00.000,2023147.209027,1.50,10.34,331.1,11.17,3,0000-0000-0000
975071,2504,2023-05-27 17:30:00.000,2023147.229861,1.50,9.85,321.9,12.30,3,0000-0000-0000
975076,2504,2023-05-27 18:00:00.000,2023147.250694,1.50,12.86,341.6,14.47,3,0000-0000-0000
975079,2504,2023-05-27 18:30:00.000,2023147.271527,1.50,11.56,303.6,12.43,3,0000-0000-0000
975085,2504,2023-05-27 19:00:00.000,2023147.292361,1.50,8.14,263.7,11.73,3,0000-0000-0000
975088,2504,2023-05-27 19:30:00.000,2023147.313194,1.50,6.34,236.6,7.60,3,0000-0000-0000
975093,2504,2023-05-27 20:00:00.000,2023147.334027,1.50,4.24,194.3,6.17,3,0000-0000-0000
975096,2504,2023-05-27 20:30:00.000,2023147.354861,1.50,5.22,163.4,6.30,3,0000-0000-0000
975101,2504,2023-05-27 21:00:00.000,2023147.375694,1.50,5.38,158.2,6.30,3,0000-0000-0000
