time,speed,gust,direction,dataType,region
2023-08-02T13:44:59.000Z,0.36,2.8,163.2,winddata,tb
2023-08-02T13:59:59.000Z,0.37,2.9,144.7,winddata,tb
2023-08-02T14:14:58.000Z,0.46,2.6,130.2,winddata,tb
2023-08-09T12:31:48.000Z,0.78,1.8,276.2,winddata,tb
2023-08-09T13:01:48.000Z,3.31,4.6,36.4,winddata,tb
2023-08-09T13:31:48.000Z,3.24,4.4,46.8,winddata,tb
2023-08-09T14:01:48.000Z,4.75,6.1,27.6,winddata,tb
2023-08-09T14:31:48.000Z,5.61,7.5,41.0,winddata,tb
2023-08-09T15:01:48.000Z,6.01,7.6,50.1,winddata,tb
2023-08-09T15:31:48.000Z,5.75,7.5,35.0,winddata,tb
2023-08-09T16:01:48.000Z,4.84,6.6,31.3,winddata,tb
2023-08-09T16:31:48.000Z,4.87,5.7,25.1,winddata,tb
2023-08-09T17:01:48.000Z,3.52,6.1,63.9,winddata,tb
2023-08-09T17:31:48.000Z,4.12,5.7,59.6,winddata,tb
2023-08-09T18:01:48.000Z,3.39,5.4,62.3,winddata,tb
2023-08-09T18:31:48.000Z,2.11,2.8,37.3,winddata,tb
2023-08-09T19:01:47.000Z,6.57,8.0,261.9,winddata,tb
2023-08-09T19:31:48.000Z,5.29,6.5,240.8,winddata,tb
2023-08-09T20:01:48.000Z,4.7,6.3,229.5,winddata,tb
2023-08-09T20:31:48.000Z,5.41,6.9,213.7,winddata,tb
2023-08-09T21:01:48.000Z,5.7,7.2,212.8,winddata,tb
2023-08-09T21:31:48.000Z,5.46,6.8,209.8,winddata,tb
2023-08-09T22:01:48.000Z,5.78,7.1,258.5,winddata,tb
2023-08-09T22:31:48.000Z,6.73,8.4,233.6,winddata,tb
2023-08-09T23:01:48.000Z,4.35,6.0,240.9,winddata,tb
2023-08-09T23:31:48.000Z,10.08,12.0,239.4,winddata,tb
2023-08-10T00:01:48.000Z,8.02,9.7,223.2,winddata,tb
2023-08-10T00:31:48.000Z,6.96,8.6,246.4,winddata,tb
2023-08-10T01:01:48.000Z,5.05,6.4,231.9,winddata,tb
2023-08-10T01:31:48.000Z,5.54,6.7,247.1,winddata,tb
2023-08-10T02:01:48.000Z,4.88,6.0,211.7,winddata,tb
2023-08-10T02:31:48.000Z,7.56,9.2,206.3,winddata,tb
2023-08-10T03:01:48.000Z,5.03,6.6,226.2,winddata,tb
2023-08-10T03:31:48.000Z,8.63,10.7,220.6,winddata,tb
2023-08-10T04:01:48.000Z,7.58,9.7,239.0,winddata,tb
2023-08-10T04:31:48.000Z,6.93,9.0,219.8,winddata,tb
2023-08-10T05:01:48.000Z,9.33,11.6,218.6,winddata,tb
2023-08-10T05:31:48.000Z,8.31,10.1,216.5,winddata,tb
2023-08-10T06:01:48.000Z,7.91,10.4,230.1,winddata,tb
2023-08-10T06:31:48.000Z,4.44,5.9,242.2,winddata,tb
2023-08-10T07:01:48.000Z,11.27,13.7,218.1,winddata,tb
2023-08-10T07:31:48.000Z,16.21,21.3,208.3,winddata,tb
2023-08-10T08:01:48.000Z,14.52,21.0,205.8,winddata,tb
2023-08-10T08:31:48.000Z,14.23,18.8,205.1,winddata,tb
2023-08-10T09:01:48.000Z,12.97,18.8,200.3,winddata,tb
2023-08-10T09:31:48.000Z,12.67,16.6,217.9,winddata,tb
2023-08-10T10:01:48.000Z,10.14,14.8,221.1,winddata,tb
2023-08-10T10:31:48.000Z,9.92,13.2,236.3,winddata,tb
2023-08-10T11:01:48.000Z,10.09,14.2,217.6,winddata,tb
2023-08-10T11:31:48.000Z,6.77,9.0,206.2,winddata,tb
2023-08-10T12:01:48.000Z,6.76,8.8,191.7,winddata,tb
2023-08-10T12:31:48.000Z,7.42,37.4,178.3,winddata,tb
2023-08-10T13:01:48.000Z,5.5,7.9,194.4,winddata,tb
2023-08-10T13:31:48.000Z,5.16,7.0,161.3,winddata,tb
2023-08-10T14:01:48.000Z,6.29,8.4,136.9,winddata,tb
2023-08-10T14:31:48.000Z,6.16,7.8,129.3,winddata,tb
2023-08-10T15:01:48.000Z,4.86,6.2,127.6,winddata,tb
2023-08-10T15:31:48.000Z,3.23,4.7,106.2,winddata,tb
2023-08-10T16:01:48.000Z,1.25,2.5,359.8,winddata,tb
2023-08-10T16:31:48.000Z,1.41,2.9,325.9,winddata,tb
2023-08-10T17:01:48.000Z,2.83,4.0,320.8,winddata,tb
2023-08-10T17:31:48.000Z,5.69,8.0,320.3,winddata,tb
2023-08-10T18:01:48.000Z,8.11,10.0,350.8,winddata,tb
2023-08-10T18:31:48.000Z,7.16,9.1,331.4,winddata,tb
2023-08-10T19:01:48.000Z,5.75,7.3,304.3,winddata,tb
2023-08-10T19:31:48.000Z,5.01,6.6,234.5,winddata,tb
2023-08-10T20:01:48.000Z,5.16,7.4,242.0,winddata,tb
2023-08-10T20:31:48.000Z,7.02,9.0,242.2,winddata,tb
2023-08-10T21:01:48.000Z,8.13,11.8,227.8,winddata,tb
2023-08-10T21:31:48.000Z,7.95,11.2,209.9,winddata,tb
2023-08-10T22:01:48.000Z,5.91,7.7,231.5,winddata,tb
2023-08-10T22:31:48.000Z,5.95,9.0,256.3,winddata,tb
2023-08-10T23:01:48.000Z,7.98,11.2,225.0,winddata,tb
2023-08-10T23:31:48.000Z,9.31,13.3,220.6,winddata,tb
2023-08-11T00:01:48.000Z,9.18,12.2,235.1,winddata,tb
2023-08-11T00:31:48.000Z,9.21,11.7,236.2,winddata,tb
2023-08-11T01:01:48.000Z,6.78,9.4,199.4,winddata,tb
2023-08-11T01:31:48.000Z,6.64,8.9,186.1,winddata,tb
2023-08-11T02:01:48.000Z,8.47,12.2,185.4,winddata,tb
2023-08-11T02:31:48.000Z,8.17,11.0,224.2,winddata,tb
2023-08-11T03:01:48.000Z,10.31,13.4,213.8,winddata,tb
2023-08-11T03:31:48.000Z,11.93,15.0,224.9,winddata,tb
2023-08-11T04:01:48.000Z,9.25,12.1,216.5,winddata,tb
2023-08-11T04:31:48.000Z,9.44,13.0,235.9,winddata,tb
2023-08-11T05:01:48.000Z,9.26,12.2,206.4,winddata,tb
2023-08-11T05:31:48.000Z,11.56,13.9,231.1,winddata,tb
2023-08-11T06:01:48.000Z,11.29,14.7,220.6,winddata,tb
2023-08-11T06:31:48.000Z,12.16,15.0,226.5,winddata,tb
2023-08-11T07:01:48.000Z,11.67,17.4,216.2,winddata,tb
2023-08-11T07:31:48.000Z,13.78,18.2,233.6,winddata,tb
2023-08-11T08:01:48.000Z,11.56,15.7,242.5,winddata,tb
2023-08-11T08:31:48.000Z,8.49,11.7,231.2,winddata,tb
2023-08-11T09:01:48.000Z,9.8,12.7,245.6,winddata,tb
2023-08-11T09:51:06.000Z,6.5,11.0,228.3,winddata,tb
2023-08-11T10:21:13.000Z,6.0,8.5,235.8,winddata,tb
2023-08-11T10:51:13.000Z,4.18,6.7,180.8,winddata,tb
2023-08-11T11:21:13.000Z,2.55,3.9,164.8,winddata,tb
2023-08-11T11:51:13.000Z,1.67,2.6,81.0,winddata,tb
2023-08-11T12:21:13.000Z,2.23,3.5,62.5,winddata,tb
2023-08-11T12:51:13.000Z,3.43,5.1,79.6,winddata,tb
2023-08-11T13:21:13.000Z,5.11,6.7,83.7,winddata,tb
2023-08-11T13:51:13.000Z,2.35,3.6,58.8,winddata,tb
2023-08-11T14:21:13.000Z,3.75,5.1,7.2,winddata,tb
2023-08-11T14:51:13.000Z,1.87,4.4,43.7,winddata,tb
2023-08-11T15:21:13.000Z,2.46,4.3,40.3,winddata,tb
2023-08-11T15:51:13.000Z,5.18,6.2,17.0,winddata,tb
2023-08-11T16:21:13.000Z,3.47,5.1,15.6,winddata,tb
2023-08-11T16:51:13.000Z,3.24,5.2,40.2,winddata,tb
2023-08-11T17:21:13.000Z,2.71,4.2,46.5,winddata,tb
2023-08-11T17:51:13.000Z,0.86,1.9,85.5,winddata,tb
2023-08-11T18:21:13.000Z,1.64,2.3,217.8,winddata,tb
2023-08-11T18:51:13.000Z,8.36,10.8,254.5,winddata,tb
2023-08-11T19:21:13.000Z,6.97,8.8,235.1,winddata,tb
2023-08-11T19:51:13.000Z,7.98,10.7,248.0,winddata,tb
2023-08-11T20:21:13.000Z,7.86,10.7,237.7,winddata,tb
2023-08-11T20:51:13.000Z,7.49,9.2,220.7,winddata,tb
2023-08-11T21:21:13.000Z,7.54,10.1,237.4,winddata,tb
2023-08-11T21:51:13.000Z,8.75,11.2,242.5,winddata,tb
2023-08-11T22:21:13.000Z,7.06,10.1,211.1,winddata,tb
2023-08-11T22:51:13.000Z,7.88,10.6,211.9,winddata,tb
2023-08-11T23:21:13.000Z,7.91,10.8,216.8,winddata,tb
2023-08-11T23:51:13.000Z,10.31,14.1,217.0,winddata,tb
2023-08-12T00:21:13.000Z,12.64,15.1,229.8,winddata,tb
2023-08-12T00:51:13.000Z,8.12,11.5,210.8,winddata,tb
2023-08-12T01:21:13.000Z,10.73,13.4,224.4,winddata,tb
2023-08-12T01:51:13.000Z,9.9,12.3,223.7,winddata,tb
2023-08-12T02:21:13.000Z,10.41,12.0,227.4,winddata,tb
2023-08-12T02:51:13.000Z,8.66,11.4,219.6,winddata,tb
2023-08-12T03:21:13.000Z,10.5,15.9,217.9,winddata,tb
2023-08-12T03:51:13.000Z,12.17,15.5,220.4,winddata,tb
2023-08-12T04:21:13.000Z,11.56,14.5,222.0,winddata,tb
2023-08-12T04:51:13.000Z,10.61,13.5,224.4,winddata,tb
2023-08-12T05:21:13.000Z,12.08,15.9,230.5,winddata,tb
2023-08-12T05:51:13.000Z,11.01,15.3,224.7,winddata,tb
2023-08-12T06:21:13.000Z,8.96,12.8,223.2,winddata,tb
2023-08-12T06:51:13.000Z,8.88,12.4,224.2,winddata,tb
2023-08-12T07:21:13.000Z,7.88,11.4,222.5,winddata,tb
2023-08-12T07:51:13.000Z,7.97,9.8,222.1,winddata,tb
2023-08-12T08:21:13.000Z,6.93,10.0,226.1,winddata,tb
2023-08-12T08:51:13.000Z,5.6,8.3,215.1,winddata,tb
2023-08-12T09:21:13.000Z,5.54,7.7,229.2,winddata,tb
2023-08-12T09:51:13.000Z,4.7,6.3,205.2,winddata,tb
2023-08-12T10:21:13.000Z,6.24,9.6,202.2,winddata,tb
2023-08-12T10:51:13.000Z,6.14,8.3,214.8,winddata,tb
2023-08-12T11:21:13.000Z,4.72,7.8,228.3,winddata,tb
2023-08-12T11:51:13.000Z,1.72,3.0,222.1,winddata,tb
2023-08-12T12:21:13.000Z,0.8,1.3,78.5,winddata,tb
2023-08-12T12:51:13.000Z,1.46,2.2,68.7,winddata,tb
2023-08-12T13:21:13.000Z,4.03,5.3,53.4,winddata,tb
2023-08-12T13:51:13.000Z,5.97,7.3,70.4,winddata,tb
2023-08-12T14:21:13.000Z,1.68,3.6,56.2,winddata,tb
2023-08-12T14:51:13.000Z,4.74,6.3,27.7,winddata,tb
2023-08-12T15:21:13.000Z,5.38,7.0,11.5,winddata,tb
2023-08-12T15:51:13.000Z,4.89,6.3,11.8,winddata,tb
2023-08-12T16:21:13.000Z,4.68,5.8,16.3,winddata,tb
2023-08-12T16:51:13.000Z,3.72,5.5,60.6,winddata,tb
2023-08-12T17:21:13.000Z,0.96,2.0,32.3,winddata,tb
2023-08-12T17:51:13.000Z,0.41,0.8,332.0,winddata,tb
2023-08-12T18:21:13.000Z,2.71,4.2,218.9,winddata,tb
2023-08-12T18:51:13.000Z,2.88,4.1,216.8,winddata,tb
2023-08-12T19:21:13.000Z,2.13,3.0,227.3,winddata,tb
2023-08-12T19:51:13.000Z,4.01,5.6,226.7,winddata,tb
2023-08-12T20:21:13.000Z,4.14,5.8,238.8,winddata,tb
2023-08-12T20:51:13.000Z,5.39,7.3,239.0,winddata,tb
2023-08-12T21:21:13.000Z,3.63,5.7,275.5,winddata,tb
2023-08-12T21:51:13.000Z,3.64,4.9,227.0,winddata,tb
2023-08-12T22:21:13.000Z,5.09,6.4,243.3,winddata,tb
2023-08-12T22:51:13.000Z,5.67,6.8,255.9,winddata,tb
2023-08-12T23:21:13.000Z,5.64,8.2,233.2,winddata,tb
2023-08-12T23:51:13.000Z,3.55,4.6,248.2,winddata,tb
2023-08-13T00:21:13.000Z,4.47,6.4,269.8,winddata,tb
2023-08-13T00:51:13.000Z,4.64,6.1,247.0,winddata,tb
2023-08-13T01:21:13.000Z,7.67,9.3,248.9,winddata,tb
2023-08-13T01:51:13.000Z,3.99,5.4,231.2,winddata,tb
2023-08-13T02:21:13.000Z,5.11,6.9,215.0,winddata,tb
2023-08-13T02:51:13.000Z,1.38,2.6,185.4,winddata,tb
2023-08-13T03:21:13.000Z,3.5,4.9,210.9,winddata,tb
2023-08-13T03:51:13.000Z,7.55,10.2,217.6,winddata,tb
2023-08-13T04:21:13.000Z,6.76,8.8,215.8,winddata,tb
2023-08-13T04:51:13.000Z,6.13,8.8,233.7,winddata,tb
2023-08-13T05:21:13.000Z,9.49,12.3,224.9,winddata,tb
2023-08-13T05:51:13.000Z,8.24,10.2,235.7,winddata,tb
2023-08-13T06:21:13.000Z,4.85,6.6,246.3,winddata,tb
2023-08-13T06:51:13.000Z,5.78,7.5,225.8,winddata,tb
2023-08-13T07:21:13.000Z,11.01,13.9,236.0,winddata,tb
2023-08-13T07:51:13.000Z,10.13,12.4,229.7,winddata,tb
2023-08-13T08:21:13.000Z,7.16,9.4,229.3,winddata,tb
2023-08-13T08:51:13.000Z,6.4,8.3,216.0,winddata,tb
2023-08-13T09:21:13.000Z,5.34,7.4,218.3,winddata,tb
2023-08-13T09:51:13.000Z,5.31,8.0,209.3,winddata,tb
2023-08-13T10:21:13.000Z,3.44,6.1,195.1,winddata,tb
2023-08-13T10:51:13.000Z,3.37,4.7,214.8,winddata,tb
2023-08-13T11:21:13.000Z,2.99,4.6,181.9,winddata,tb
2023-08-13T11:51:13.000Z,2.7,3.7,130.7,winddata,tb
2023-08-13T12:21:13.000Z,1.86,2.7,117.4,winddata,tb
2023-08-13T12:51:13.000Z,2.68,4.3,68.1,winddata,tb
2023-08-13T13:21:13.000Z,3.72,4.3,60.0,winddata,tb
2023-08-13T13:51:13.000Z,4.41,5.5,67.6,winddata,tb
2023-08-13T14:21:13.000Z,3.65,4.5,44.1,winddata,tb
2023-08-13T14:51:13.000Z,2.01,3.0,76.9,winddata,tb
2023-08-13T15:21:13.000Z,1.59,2.8,166.1,winddata,tb
2023-08-13T15:51:13.000Z,0.59,1.0,118.8,winddata,tb
2023-08-13T16:21:13.000Z,0.82,1.4,13.5,winddata,tb
2023-08-13T16:51:13.000Z,1.09,2.1,8.4,winddata,tb
2023-08-13T17:21:13.000Z,2.92,4.1,65.1,winddata,tb
2023-08-13T17:51:13.000Z,2.84,4.1,64.6,winddata,tb
2023-08-13T18:21:13.000Z,1.01,1.8,186.2,winddata,tb
2023-08-13T18:51:13.000Z,1.17,2.3,103.9,winddata,tb
2023-08-13T19:21:13.000Z,5.76,8.1,192.7,winddata,tb
2023-08-13T19:51:13.000Z,4.55,6.4,230.8,winddata,tb
2023-08-13T20:21:13.000Z,5.43,7.2,269.5,winddata,tb
2023-08-13T20:51:13.000Z,2.85,4.0,246.0,winddata,tb
2023-08-13T21:21:13.000Z,2.7,4.4,197.4,winddata,tb
2023-08-13T21:51:13.000Z,4.73,6.2,255.9,winddata,tb
2023-08-13T22:21:13.000Z,3.32,5.2,258.6,winddata,tb
2023-08-13T22:51:13.000Z,2.26,3.7,250.4,winddata,tb
2023-08-13T23:21:13.000Z,4.68,6.8,245.5,winddata,tb
2023-08-13T23:51:13.000Z,3.07,4.5,275.8,winddata,tb
2023-08-14T00:21:13.000Z,4.28,5.8,251.3,winddata,tb
2023-08-14T00:51:13.000Z,3.23,4.9,243.4,winddata,tb
2023-08-14T01:21:13.000Z,3.59,5.3,247.2,winddata,tb
2023-08-14T01:51:13.000Z,4.84,6.4,250.4,winddata,tb
2023-08-14T02:21:13.000Z,5.84,7.7,235.8,winddata,tb
2023-08-14T02:51:13.000Z,4.89,7.5,218.6,winddata,tb
2023-08-14T03:21:13.000Z,0.98,2.9,252.6,winddata,tb
2023-08-14T03:51:13.000Z,0.15,2.3,298.6,winddata,tb
2023-08-14T04:21:13.000Z,2.26,3.5,189.3,winddata,tb
2023-08-14T04:51:13.000Z,2.08,3.7,240.7,winddata,tb
2023-08-14T05:21:13.000Z,3.4,5.1,264.7,winddata,tb
2023-08-14T05:51:13.000Z,2.35,4.2,268.1,winddata,tb
2023-08-14T06:21:13.000Z,3.3,5.4,259.8,winddata,tb
2023-08-14T06:51:13.000Z,7.24,9.0,244.6,winddata,tb
2023-08-14T07:21:13.000Z,5.71,8.0,241.7,winddata,tb
2023-08-14T07:51:13.000Z,8.25,11.1,224.5,winddata,tb
2023-08-14T08:21:13.000Z,5.07,7.2,240.0,winddata,tb
2023-08-14T08:51:13.000Z,5.62,8.1,205.4,winddata,tb
2023-08-14T09:21:13.000Z,5.96,8.5,232.9,winddata,tb
2023-08-14T09:51:13.000Z,4.08,6.7,228.8,winddata,tb
2023-08-14T10:21:13.000Z,2.78,4.8,220.8,winddata,tb
2023-08-14T10:51:13.000Z,1.02,1.9,72.1,winddata,tb
2023-08-14T11:21:13.000Z,1.75,2.8,71.2,winddata,tb
2023-08-14T11:51:13.000Z,2.69,3.9,43.1,winddata,tb
2023-08-14T12:21:13.000Z,4.25,6.8,27.3,winddata,tb
2023-08-14T12:51:13.000Z,3.59,4.8,7.6,winddata,tb
2023-08-14T13:21:13.000Z,2.0,3.2,40.5,winddata,tb
2023-08-14T13:51:13.000Z,1.83,3.2,8.1,winddata,tb
2023-08-14T14:21:13.000Z,9.94,13.7,216.9,winddata,tb
2023-08-14T14:51:13.000Z,11.67,16.8,220.2,winddata,tb
2023-08-14T15:21:13.000Z,10.01,13.7,223.9,winddata,tb
2023-08-14T15:51:13.000Z,4.95,7.8,340.8,winddata,tb
2023-08-14T16:21:13.000Z,8.82,12.2,217.0,winddata,tb
2023-08-14T16:51:13.000Z,9.12,12.2,229.2,winddata,tb
2023-08-14T17:21:13.000Z,9.58,12.8,231.2,winddata,tb
2023-08-14T17:51:13.000Z,7.09,10.3,240.9,winddata,tb
2023-08-14T18:21:13.000Z,4.46,7.1,264.1,winddata,tb
2023-08-14T18:51:13.000Z,6.62,9.3,268.3,winddata,tb
2023-08-14T19:21:13.000Z,8.41,11.3,257.9,winddata,tb
2023-08-14T19:51:13.000Z,8.4,10.2,260.6,winddata,tb
2023-08-14T20:21:13.000Z,9.15,11.0,266.8,winddata,tb
2023-08-14T20:51:13.000Z,8.58,10.0,274.8,winddata,tb
2023-08-14T21:21:13.000Z,4.38,6.2,241.7,winddata,tb
2023-08-14T21:51:13.000Z,6.88,10.0,243.0,winddata,tb
2023-08-14T22:21:13.000Z,6.33,8.8,221.4,winddata,tb
2023-08-14T22:51:13.000Z,5.44,7.8,205.9,winddata,tb
2023-08-14T23:21:13.000Z,3.94,5.9,203.3,winddata,tb
2023-08-14T23:51:13.000Z,7.9,11.0,245.4,winddata,tb
2023-08-15T00:21:13.000Z,9.34,11.3,248.4,winddata,tb
2023-08-15T00:51:13.000Z,8.53,10.5,241.9,winddata,tb
2023-08-15T01:21:13.000Z,5.26,6.7,209.1,winddata,tb
2023-08-15T01:51:13.000Z,5.96,7.7,239.4,winddata,tb
2023-08-15T02:21:13.000Z,4.63,7.9,219.6,winddata,tb
2023-08-15T02:51:13.000Z,6.46,8.9,230.7,winddata,tb
2023-08-15T03:21:13.000Z,7.62,9.3,231.9,winddata,tb
2023-08-15T03:51:13.000Z,6.43,8.2,267.8,winddata,tb
2023-08-15T04:21:13.000Z,9.4,13.0,233.6,winddata,tb
2023-08-15T04:51:13.000Z,8.1,11.1,237.2,winddata,tb
2023-08-15T05:21:13.000Z,7.14,10.5,244.6,winddata,tb
2023-08-15T05:51:13.000Z,4.16,7.0,209.5,winddata,tb
2023-08-15T06:21:13.000Z,4.31,6.0,250.6,winddata,tb
2023-08-15T06:51:13.000Z,5.3,7.0,216.7,winddata,tb
2023-08-15T07:21:13.000Z,9.29,12.8,222.7,winddata,tb
2023-08-15T07:51:13.000Z,9.88,12.6,228.6,winddata,tb
2023-08-15T08:51:13.000Z,5.62,8.5,207.7,winddata,tb
2023-08-15T09:21:13.000Z,6.4,8.9,222.8,winddata,tb
2023-08-15T09:51:13.000Z,6.35,8.1,225.9,winddata,tb
2023-08-15T10:21:13.000Z,4.84,6.7,196.1,winddata,tb
2023-08-15T10:51:13.000Z,4.1,5.9,205.9,winddata,tb
2023-08-15T11:21:13.000Z,2.16,3.0,179.7,winddata,tb
2023-08-15T11:51:13.000Z,2.61,4.1,126.4,winddata,tb
2023-08-15T12:21:13.000Z,3.29,4.7,63.2,winddata,tb
2023-08-15T12:51:13.000Z,5.12,6.7,54.3,winddata,tb
2023-08-15T13:21:13.000Z,4.91,7.1,31.4,winddata,tb
2023-08-15T13:51:13.000Z,9.57,12.5,15.5,winddata,tb
2023-08-15T14:21:13.000Z,7.07,9.8,351.9,winddata,tb
2023-08-15T14:51:13.000Z,1.71,3.1,281.8,winddata,tb
2023-08-15T15:21:13.000Z,4.01,5.6,207.7,winddata,tb
2023-08-15T15:51:13.000Z,3.46,4.9,210.4,winddata,tb
2023-08-15T16:21:13.000Z,3.03,4.7,189.4,winddata,tb
2023-08-15T16:51:13.000Z,3.72,5.5,188.9,winddata,tb
2023-08-15T17:21:13.000Z,4.67,6.5,218.1,winddata,tb
2023-08-15T17:51:13.000Z,4.54,6.2,221.4,winddata,tb
2023-08-15T18:21:13.000Z,5.49,8.2,233.5,winddata,tb
2023-08-15T18:51:13.000Z,4.64,7.3,229.5,winddata,tb
2023-08-15T19:21:13.000Z,6.18,8.3,244.3,winddata,tb
2023-08-15T19:51:13.000Z,7.22,9.1,260.9,winddata,tb
2023-08-15T20:21:13.000Z,5.72,7.6,276.0,winddata,tb
2023-08-15T20:51:13.000Z,4.58,7.6,244.2,winddata,tb
2023-08-15T21:21:13.000Z,1.83,3.3,81.9,winddata,tb
2023-08-15T21:51:13.000Z,2.69,4.4,136.0,winddata,tb
2023-08-15T22:21:13.000Z,7.78,10.8,242.6,winddata,tb
2023-08-15T22:51:13.000Z,8.71,10.7,245.0,winddata,tb
2023-08-15T23:21:13.000Z,8.4,11.8,232.2,winddata,tb
2023-08-15T23:51:13.000Z,8.95,10.9,250.3,winddata,tb
2023-08-16T00:21:13.000Z,10.03,12.1,248.6,winddata,tb
2023-08-16T00:51:13.000Z,10.91,13.6,240.9,winddata,tb
2023-08-16T01:21:13.000Z,9.78,12.9,231.4,winddata,tb
2023-08-16T01:51:13.000Z,7.71,9.3,242.6,winddata,tb
2023-08-16T02:21:13.000Z,4.04,5.9,244.0,winddata,tb
2023-08-16T02:51:13.000Z,1.22,3.6,34.5,winddata,tb
2023-08-16T03:21:13.000Z,4.34,6.4,187.7,winddata,tb
2023-08-16T03:51:13.000Z,5.13,8.4,204.1,winddata,tb
2023-08-16T04:21:13.000Z,3.07,4.4,180.7,winddata,tb
2023-08-16T04:51:13.000Z,0.91,2.1,107.0,winddata,tb
2023-08-16T05:21:13.000Z,7.18,9.3,260.8,winddata,tb
2023-08-16T05:51:13.000Z,4.67,9.5,198.4,winddata,tb
2023-08-16T06:21:13.000Z,5.51,11.2,221.2,winddata,tb
2023-08-16T06:51:13.000Z,10.06,14.5,235.2,winddata,tb
2023-08-16T07:21:13.000Z,11.01,17.1,239.2,winddata,tb
2023-08-16T07:51:13.000Z,11.18,13.8,247.7,winddata,tb
2023-08-16T08:21:13.000Z,8.76,11.0,252.6,winddata,tb
2023-08-16T08:51:13.000Z,7.72,10.4,262.9,winddata,tb
2023-08-16T09:21:13.000Z,7.43,10.1,252.4,winddata,tb
2023-08-16T09:51:13.000Z,8.83,10.7,239.7,winddata,tb
2023-08-16T10:21:13.000Z,10.35,13.7,221.0,winddata,tb
2023-08-16T10:51:13.000Z,8.62,11.8,222.0,winddata,tb
2023-08-16T11:21:13.000Z,6.74,9.6,213.8,winddata,tb
2023-08-16T11:51:13.000Z,4.12,7.0,188.0,winddata,tb
2023-08-16T12:21:13.000Z,3.96,6.1,210.8,winddata,tb
2023-08-16T12:51:13.000Z,1.0,2.7,204.2,winddata,tb
2023-08-16T13:21:13.000Z,3.43,5.4,196.1,winddata,tb
2023-08-16T13:51:13.000Z,2.0,3.4,243.1,winddata,tb
2023-08-16T14:21:13.000Z,2.21,3.4,245.1,winddata,tb
2023-08-16T14:51:13.000Z,1.56,3.0,270.6,winddata,tb
2023-08-16T15:21:13.000Z,2.88,4.4,226.0,winddata,tb
2023-08-16T15:51:13.000Z,4.66,7.1,254.1,winddata,tb
2023-08-16T16:21:13.000Z,5.43,7.5,225.5,winddata,tb
2023-08-16T16:51:13.000Z,5.25,7.3,223.9,winddata,tb
2023-08-16T17:21:13.000Z,6.42,8.5,212.2,winddata,tb
2023-08-16T17:51:13.000Z,5.28,7.5,212.6,winddata,tb
2023-08-16T18:21:13.000Z,5.0,6.8,212.4,winddata,tb
2023-08-16T18:51:13.000Z,3.72,5.1,218.2,winddata,tb
2023-08-16T19:21:13.000Z,4.98,7.2,246.8,winddata,tb
2023-08-16T19:51:13.000Z,7.17,10.2,243.9,winddata,tb
2023-08-16T20:21:13.000Z,6.56,10.5,235.6,winddata,tb
2023-08-16T20:51:13.000Z,8.77,11.6,211.1,winddata,tb
2023-08-16T21:21:13.000Z,9.21,12.8,224.3,winddata,tb
2023-08-16T21:51:13.000Z,7.23,9.2,254.6,winddata,tb
2023-08-16T22:21:13.000Z,5.96,8.1,233.1,winddata,tb
2023-08-16T22:51:13.000Z,5.1,6.8,238.3,winddata,tb
2023-08-16T23:21:13.000Z,7.73,10.2,233.9,winddata,tb
2023-08-16T23:51:13.000Z,6.48,8.9,227.1,winddata,tb
2023-08-17T00:21:13.000Z,6.28,8.0,208.0,winddata,tb
2023-08-17T00:51:13.000Z,7.17,10.7,221.3,winddata,tb
2023-08-17T01:21:13.000Z,9.79,12.7,233.0,winddata,tb
2023-08-17T01:51:13.000Z,6.65,9.1,247.6,winddata,tb
2023-08-17T02:21:13.000Z,6.58,8.6,230.8,winddata,tb
2023-08-17T02:51:13.000Z,6.49,8.4,235.5,winddata,tb
2023-08-17T03:21:13.000Z,6.76,8.5,228.0,winddata,tb
2023-08-17T03:51:13.000Z,7.27,8.9,214.3,winddata,tb
2023-08-17T04:21:13.000Z,7.12,9.9,250.9,winddata,tb
2023-08-17T04:51:13.000Z,7.71,10.3,233.2,winddata,tb
2023-08-17T05:21:13.000Z,7.99,11.6,234.8,winddata,tb
2023-08-17T05:51:13.000Z,7.57,11.5,238.7,winddata,tb
2023-08-17T06:21:13.000Z,12.37,15.5,237.7,winddata,tb
2023-08-17T06:51:13.000Z,11.29,16.3,231.1,winddata,tb
2023-08-17T07:21:13.000Z,10.28,14.6,237.6,winddata,tb
2023-08-17T07:51:13.000Z,9.91,12.1,226.7,winddata,tb
2023-08-17T08:21:13.000Z,3.41,6.2,212.4,winddata,tb
2023-08-17T08:51:13.000Z,9.96,13.7,236.4,winddata,tb
2023-08-17T09:21:13.000Z,3.9,6.9,271.2,winddata,tb
2023-08-17T09:51:13.000Z,7.61,11.2,214.2,winddata,tb
2023-08-17T10:21:13.000Z,6.13,10.2,216.1,winddata,tb
2023-08-17T10:51:13.000Z,6.34,9.2,215.1,winddata,tb
2023-08-17T11:21:13.000Z,3.68,5.6,192.8,winddata,tb
2023-08-17T11:51:13.000Z,2.02,3.2,99.9,winddata,tb
2023-08-17T12:21:13.000Z,2.88,4.2,62.0,winddata,tb
2023-08-17T12:51:13.000Z,3.4,5.7,37.4,winddata,tb
2023-08-17T13:21:13.000Z,4.82,5.7,30.3,winddata,tb
