time,significantHeight,maxHeight,direction,dataType,region
2024-06-19T21:20:00.000Z,0.003,0.005,282.6,wavesdata,bop
2024-06-19T21:50:00.000Z,0.003,0.005,246.3,wavesdata,bop
2024-06-19T22:20:00.000Z,0.004,0.006,178.8,wavesdata,bop
2024-06-19T22:50:00.000Z,0.003,0.005,219.0,wavesdata,bop
2024-06-19T23:20:00.000Z,0.004,0.006,33.3,wavesdata,bop
2024-06-19T23:50:00.000Z,0.004,0.007,228.8,wavesdata,bop
2024-06-20T00:20:00.000Z,0.005,0.007,213.1,wavesdata,bop
2024-06-20T01:20:00.000Z,0.003,0.005,28.7,wavesdata,bop
2024-06-20T01:50:00.000Z,0.004,0.006,16.4,wavesdata,bop
2024-06-20T02:20:00.000Z,0.004,0.007,214.4,wavesdata,bop
2024-06-20T02:50:00.000Z,0.003,0.005,209.0,wavesdata,bop
2024-06-20T03:20:00.000Z,0.003,0.005,28.8,wavesdata,bop
2024-06-20T03:50:00.000Z,0.004,0.006,55.4,wavesdata,bop
2024-06-20T04:20:00.000Z,0.004,0.005,254.7,wavesdata,bop
2024-06-20T05:20:00.000Z,0.005,0.008,331.8,wavesdata,bop
2024-06-20T05:50:00.000Z,0.004,0.007,10.5,wavesdata,bop
2024-06-20T06:20:00.000Z,0.003,0.005,285.8,wavesdata,bop
2024-06-20T06:50:00.000Z,0.003,0.005,190.7,wavesdata,bop
2024-06-20T07:20:00.000Z,0.004,0.006,176.0,wavesdata,bop
2024-06-20T07:50:00.000Z,0.004,0.006,290.1,wavesdata,bop
2024-06-20T08:20:00.000Z,0.003,0.005,185.2,wavesdata,bop
2024-06-20T08:50:00.000Z,0.003,0.004,218.2,wavesdata,bop
2024-06-20T09:20:00.000Z,0.004,0.005,210.9,wavesdata,bop
2024-06-20T09:50:00.000Z,0.004,0.005,219.2,wavesdata,bop
2024-06-20T10:20:00.000Z,0.003,0.005,114.6,wavesdata,bop
2024-06-20T10:50:00.000Z,0.003,0.005,194.3,wavesdata,bop
2024-06-20T11:20:00.000Z,0.003,0.005,32.3,wavesdata,bop
2024-06-20T15:20:00.000Z,0.003,0.004,33.1,wavesdata,bop
2024-06-20T15:50:00.000Z,0.003,0.004,31.0,wavesdata,bop
2024-06-20T16:20:00.000Z,0.003,0.004,86.0,wavesdata,bop
2024-06-20T16:50:00.000Z,0.003,0.004,24.3,wavesdata,bop
2024-06-20T17:20:00.000Z,0.004,0.005,201.8,wavesdata,bop
2024-06-20T17:50:00.000Z,0.004,0.006,207.0,wavesdata,bop
2024-06-20T18:20:00.000Z,0.003,0.004,150.6,wavesdata,bop
2024-06-20T18:50:00.000Z,0.003,0.004,224.9,wavesdata,bop
2024-06-20T19:20:00.000Z,0.003,0.004,233.6,wavesdata,bop
2024-06-20T19:50:00.000Z,0.003,0.005,111.4,wavesdata,bop
2024-06-20T20:20:00.000Z,0.005,0.007,207.9,wavesdata,bop
2024-06-20T20:50:00.000Z,0.005,0.007,94.5,wavesdata,bop
2024-06-20T00:50:00.000Z,0.004,0.005,94.2,wavesdata,bop
2024-06-20T11:50:00.000Z,0.004,0.006,199.0,wavesdata,bop
2024-06-20T12:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-06-20T12:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-06-20T13:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-06-20T13:50:00.000Z,0.004,0.005,8.9,wavesdata,bop
2024-06-20T14:20:00.000Z,0.003,0.004,3.1,wavesdata,bop
2024-06-20T14:50:00.000Z,0.003,0.005,95.3,wavesdata,bop
2024-06-20T21:20:00.000Z,0.003,0.005,339.6,wavesdata,bop
2024-06-20T21:50:00.000Z,0.004,0.006,205.1,wavesdata,bop
2024-06-20T22:20:00.000Z,0.005,0.008,20.2,wavesdata,bop
2024-01-17T20:50:00.000Z,1.022,1.574,10.8,wavesdata,bop
2024-01-17T21:20:00.000Z,1.14,1.766,40.0,wavesdata,bop
2024-01-17T21:50:00.000Z,0.998,1.557,309.3,wavesdata,bop
2024-01-17T22:20:00.000Z,1.146,1.767,302.9,wavesdata,bop
2024-01-17T22:50:00.000Z,1.135,1.762,28.5,wavesdata,bop
2024-01-17T23:20:00.000Z,1.012,1.556,84.5,wavesdata,bop
2024-01-17T23:50:00.000Z,1.038,1.605,162.2,wavesdata,bop
2024-01-18T00:20:00.000Z,1.049,1.625,263.7,wavesdata,bop
2024-01-18T00:50:00.000Z,1.104,1.694,350.9,wavesdata,bop
2024-01-18T01:20:00.000Z,1.015,1.568,301.0,wavesdata,bop
2024-01-18T01:50:00.000Z,1.177,1.803,356.3,wavesdata,bop
2024-01-18T02:20:00.000Z,1.114,1.72,36.6,wavesdata,bop
2024-01-18T02:50:00.000Z,1.044,1.608,0.5,wavesdata,bop
2024-01-18T03:20:00.000Z,1.265,1.953,306.8,wavesdata,bop
2024-01-18T03:50:00.000Z,1.094,1.704,20.5,wavesdata,bop
2024-01-18T04:20:00.000Z,1.148,1.763,357.6,wavesdata,bop
2024-01-18T04:50:00.000Z,1.088,1.665,86.5,wavesdata,bop
2024-01-17T20:20:00.000Z,1.07,1.653,12.9,wavesdata,bop
2024-01-18T05:20:00.000Z,0.836,1.292,93.4,wavesdata,bop
2024-01-18T08:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-18T08:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-18T09:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-18T09:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-18T10:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-18T10:50:00.000Z,0.771,1.189,280.1,wavesdata,bop
2024-01-18T11:20:00.000Z,0.844,1.296,223.1,wavesdata,bop
2024-01-18T11:50:00.000Z,0.975,1.489,8.0,wavesdata,bop
2024-01-18T12:20:00.000Z,1.048,1.611,161.5,wavesdata,bop
2024-01-18T12:50:00.000Z,1.01,1.552,167.3,wavesdata,bop
2024-01-18T13:20:00.000Z,1.132,1.742,134.3,wavesdata,bop
2024-01-18T16:20:00.000Z,1.122,1.738,343.8,wavesdata,bop
2024-01-18T16:50:00.000Z,1.038,1.604,226.0,wavesdata,bop
2024-01-18T17:20:00.000Z,1.302,1.998,344.8,wavesdata,bop
2024-01-18T18:20:00.000Z,1.062,1.642,303.1,wavesdata,bop
2024-01-18T18:50:00.000Z,0.958,1.468,352.2,wavesdata,bop
2024-01-18T19:50:00.000Z,1.201,1.849,23.4,wavesdata,bop
2024-01-18T20:20:00.000Z,1.116,1.721,29.0,wavesdata,bop
2024-01-18T21:20:00.000Z,0.963,1.493,46.0,wavesdata,bop
2024-01-18T21:50:00.000Z,1.089,1.682,195.4,wavesdata,bop
2024-01-18T22:20:00.000Z,0.884,1.364,238.9,wavesdata,bop
2024-01-18T05:50:00.000Z,1.143,1.776,314.3,wavesdata,bop
2024-01-18T06:20:00.000Z,0.859,1.314,351.3,wavesdata,bop
2024-01-18T06:50:00.000Z,1.009,1.557,279.5,wavesdata,bop
2024-01-18T07:20:00.000Z,0.877,1.353,293.4,wavesdata,bop
2024-01-18T07:50:00.000Z,1.104,1.702,296.4,wavesdata,bop
2024-01-18T13:50:00.000Z,1.138,1.748,87.7,wavesdata,bop
2024-01-18T14:50:00.000Z,1.047,1.614,43.6,wavesdata,bop
2024-01-18T15:20:00.000Z,1.091,1.687,28.6,wavesdata,bop
2024-01-18T15:50:00.000Z,0.978,1.527,4.7,wavesdata,bop
2024-01-18T17:50:00.000Z,1.26,1.969,346.8,wavesdata,bop
2024-02-21T19:50:00.000Z,0.804,1.237,64.1,wavesdata,bop
2024-02-21T20:20:00.000Z,0.778,1.198,23.4,wavesdata,bop
2024-02-21T20:50:00.000Z,0.751,1.227,29.3,wavesdata,bop
2024-02-21T21:20:00.000Z,0.727,1.166,44.1,wavesdata,bop
2024-02-21T21:50:00.000Z,0.836,1.367,343.6,wavesdata,bop
2024-02-21T22:20:00.000Z,0.793,1.285,6.7,wavesdata,bop
2024-02-21T22:50:00.000Z,0.826,1.341,69.3,wavesdata,bop
2024-02-21T23:20:00.000Z,0.881,1.458,54.2,wavesdata,bop
2024-02-21T23:50:00.000Z,0.828,1.355,23.9,wavesdata,bop
2024-02-22T00:50:00.000Z,0.763,1.226,36.6,wavesdata,bop
2024-02-22T01:20:00.000Z,0.817,1.317,46.2,wavesdata,bop
2024-02-22T01:50:00.000Z,0.834,1.319,6.3,wavesdata,bop
2024-02-22T02:20:00.000Z,0.8,1.244,9.6,wavesdata,bop
2024-02-22T02:50:00.000Z,0.803,1.325,28.4,wavesdata,bop
2024-02-22T03:20:00.000Z,0.842,1.406,321.4,wavesdata,bop
2024-02-22T03:50:00.000Z,0.829,1.322,358.0,wavesdata,bop
2024-02-22T04:50:00.000Z,0.855,1.315,43.7,wavesdata,bop
2024-02-22T05:20:00.000Z,0.762,1.217,7.4,wavesdata,bop
2024-02-22T05:50:00.000Z,0.763,1.223,47.2,wavesdata,bop
2024-02-22T06:20:00.000Z,0.714,1.154,52.0,wavesdata,bop
2024-02-22T06:50:00.000Z,0.794,1.258,97.1,wavesdata,bop
2024-02-22T11:20:00.000Z,0.716,1.161,34.4,wavesdata,bop
2024-02-22T11:50:00.000Z,0.797,1.226,30.0,wavesdata,bop
2024-02-22T12:20:00.000Z,0.753,1.19,36.2,wavesdata,bop
2024-02-22T00:20:00.000Z,0.895,1.488,58.2,wavesdata,bop
2024-02-22T07:20:00.000Z,0.771,1.239,21.5,wavesdata,bop
2024-02-22T07:50:00.000Z,0.774,1.249,356.2,wavesdata,bop
2024-02-22T08:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-02-22T08:50:00.000Z,0.882,1.423,49.0,wavesdata,bop
2024-02-22T09:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-02-22T09:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-02-22T10:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-02-22T10:50:00.000Z,0.71,1.134,52.1,wavesdata,bop
2024-02-22T12:50:00.000Z,0.798,1.296,33.8,wavesdata,bop
2024-02-22T13:50:00.000Z,0.879,1.445,50.9,wavesdata,bop
2024-02-22T21:20:00.000Z,1.024,1.664,96.9,wavesdata,bop
2024-02-22T21:50:00.000Z,1.044,1.695,22.0,wavesdata,bop
2024-02-22T22:50:00.000Z,0.971,1.61,18.1,wavesdata,bop
2024-02-22T23:20:00.000Z,0.893,1.464,348.9,wavesdata,bop
2024-02-22T23:50:00.000Z,0.837,1.372,32.5,wavesdata,bop
2024-02-23T00:20:00.000Z,0.881,1.45,32.2,wavesdata,bop
2024-02-23T00:50:00.000Z,0.84,1.373,37.5,wavesdata,bop
2024-02-23T01:20:00.000Z,0.849,1.387,33.6,wavesdata,bop
2024-02-23T06:50:00.000Z,0.732,1.193,355.1,wavesdata,bop
2024-02-23T11:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-02-23T11:50:00.000Z,0.626,1.026,3.8,wavesdata,bop
2024-02-23T12:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-02-23T12:50:00.000Z,0.689,1.108,12.6,wavesdata,bop
2024-02-24T00:20:00.000Z,0.688,1.1,42.0,wavesdata,bop
2024-02-22T04:20:00.000Z,0.868,1.37,349.8,wavesdata,bop
2023-04-19T20:50:00.000Z,1.404,2.224,358.4,wavesdata,bop
2023-04-19T21:20:00.000Z,1.48,2.307,316.8,wavesdata,bop
2023-04-19T21:50:00.000Z,1.553,2.435,351.0,wavesdata,bop
2023-04-19T22:20:00.000Z,1.553,2.405,16.8,wavesdata,bop
2023-04-19T23:20:00.000Z,1.388,2.156,18.5,wavesdata,bop
2023-04-19T23:50:00.000Z,1.311,2.025,347.8,wavesdata,bop
2023-04-20T01:20:00.000Z,1.395,2.173,15.9,wavesdata,bop
2023-04-20T01:50:00.000Z,1.275,2.005,131.2,wavesdata,bop
2023-04-20T02:20:00.000Z,1.579,2.455,9.7,wavesdata,bop
2023-04-20T02:50:00.000Z,1.643,2.538,12.6,wavesdata,bop
2023-04-20T04:20:00.000Z,1.61,2.485,339.9,wavesdata,bop
2023-04-20T04:50:00.000Z,1.659,2.573,19.4,wavesdata,bop
2023-04-20T05:20:00.000Z,1.481,2.291,356.2,wavesdata,bop
2023-04-20T05:50:00.000Z,1.628,2.517,5.5,wavesdata,bop
2023-04-20T06:20:00.000Z,1.897,2.925,8.2,wavesdata,bop
2023-04-20T07:20:00.000Z,1.113,1.757,322.0,wavesdata,bop
2023-04-20T07:50:00.000Z,1.382,2.149,337.2,wavesdata,bop
2023-04-20T08:20:00.000Z,1.443,2.236,308.7,wavesdata,bop
2023-04-20T08:50:00.000Z,1.339,2.089,293.9,wavesdata,bop
2023-04-20T09:20:00.000Z,1.247,1.928,295.2,wavesdata,bop
2023-04-20T09:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-20T10:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-20T10:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-20T11:20:00.000Z,1.165,1.814,256.1,wavesdata,bop
2023-04-20T11:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-20T12:20:00.000Z,1.281,2.005,158.5,wavesdata,bop
2023-04-20T12:50:00.000Z,1.349,2.1,94.7,wavesdata,bop
2023-04-19T22:50:00.000Z,1.198,1.839,294.9,wavesdata,bop
2023-04-20T13:20:00.000Z,1.361,2.109,156.3,wavesdata,bop
2023-04-20T13:50:00.000Z,1.19,1.841,141.0,wavesdata,bop
2023-04-20T14:20:00.000Z,0.87,1.348,110.9,wavesdata,bop
2023-04-20T15:50:00.000Z,1.746,2.696,40.6,wavesdata,bop
2023-04-20T16:20:00.000Z,1.326,2.038,100.3,wavesdata,bop
2023-04-20T16:50:00.000Z,1.211,1.872,51.1,wavesdata,bop
2023-04-20T17:20:00.000Z,1.491,2.305,50.3,wavesdata,bop
2023-04-20T18:20:00.000Z,1.478,2.268,28.9,wavesdata,bop
2023-04-20T18:50:00.000Z,1.412,2.181,24.2,wavesdata,bop
2023-04-20T19:20:00.000Z,1.397,2.148,357.7,wavesdata,bop
2023-04-20T19:50:00.000Z,1.581,2.448,16.3,wavesdata,bop
2023-04-20T20:20:00.000Z,1.3,2.025,10.5,wavesdata,bop
2023-04-20T20:50:00.000Z,1.32,2.061,348.4,wavesdata,bop
2023-04-20T21:20:00.000Z,1.514,2.36,333.2,wavesdata,bop
2023-04-20T21:50:00.000Z,1.576,2.434,37.9,wavesdata,bop
2023-04-20T22:20:00.000Z,1.232,1.928,21.0,wavesdata,bop
2023-04-20T15:20:00.000Z,1.26,1.942,140.4,wavesdata,bop
2023-04-20T17:50:00.000Z,1.52,2.368,28.8,wavesdata,bop
2023-04-20T22:50:00.000Z,1.386,2.142,355.0,wavesdata,bop
2023-04-21T01:20:00.000Z,1.303,2.006,291.1,wavesdata,bop
2023-04-21T01:50:00.000Z,1.273,1.982,259.9,wavesdata,bop
2023-04-21T02:20:00.000Z,1.239,1.916,198.9,wavesdata,bop
2024-01-18T19:20:00.000Z,0.966,1.492,306.6,wavesdata,bop
2024-01-18T20:50:00.000Z,0.936,1.441,343.2,wavesdata,bop
2024-01-18T14:20:00.000Z,1.086,1.67,82.6,wavesdata,bop
2024-01-18T22:50:00.000Z,0.936,1.467,338.8,wavesdata,bop
2024-01-19T13:50:00.000Z,1.253,1.995,25.9,wavesdata,bop
2024-01-19T14:20:00.000Z,1.124,1.812,56.8,wavesdata,bop
2024-01-19T15:20:00.000Z,1.289,2.013,6.5,wavesdata,bop
2024-01-19T18:20:00.000Z,1.287,2.062,358.4,wavesdata,bop
2024-01-19T21:20:00.000Z,1.287,2.032,0.6,wavesdata,bop
2024-01-19T21:50:00.000Z,1.364,2.154,86.6,wavesdata,bop
2024-01-19T22:20:00.000Z,1.187,1.906,320.1,wavesdata,bop
2024-01-19T22:50:00.000Z,1.228,1.943,83.4,wavesdata,bop
2024-01-19T23:20:00.000Z,1.225,1.951,100.2,wavesdata,bop
2024-01-20T00:20:00.000Z,1.282,2.016,285.1,wavesdata,bop
2024-01-20T03:50:00.000Z,1.435,2.263,346.5,wavesdata,bop
2024-01-20T07:20:00.000Z,1.349,2.136,43.7,wavesdata,bop
2024-01-20T14:50:00.000Z,1.464,2.255,74.7,wavesdata,bop
2024-01-19T04:50:00.000Z,0.998,1.585,325.3,wavesdata,bop
2024-01-19T05:20:00.000Z,1.086,1.697,235.1,wavesdata,bop
2024-01-19T06:50:00.000Z,1.156,1.813,7.5,wavesdata,bop
2024-01-19T07:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-19T08:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-19T08:50:00.000Z,1.087,1.7,296.0,wavesdata,bop
2024-01-19T11:20:00.000Z,1.096,1.732,308.5,wavesdata,bop
2024-01-19T12:20:00.000Z,1.149,1.82,35.5,wavesdata,bop
2024-01-19T13:20:00.000Z,1.239,1.945,164.9,wavesdata,bop
2024-01-19T14:50:00.000Z,1.351,2.109,0.8,wavesdata,bop
2024-01-19T15:50:00.000Z,1.352,2.201,28.3,wavesdata,bop
2024-01-19T16:20:00.000Z,1.419,2.257,22.3,wavesdata,bop
2024-01-19T16:50:00.000Z,1.473,2.351,351.8,wavesdata,bop
2024-01-19T17:20:00.000Z,1.341,2.108,177.9,wavesdata,bop
2024-01-19T17:50:00.000Z,1.334,2.098,5.0,wavesdata,bop
2024-01-19T18:50:00.000Z,1.382,2.229,95.3,wavesdata,bop
2024-01-18T23:20:00.000Z,0.993,1.533,244.1,wavesdata,bop
2024-01-18T23:50:00.000Z,0.87,1.355,274.0,wavesdata,bop
2024-01-19T00:20:00.000Z,0.968,1.515,233.6,wavesdata,bop
2024-01-19T00:50:00.000Z,0.912,1.411,10.1,wavesdata,bop
2024-01-19T01:20:00.000Z,0.913,1.403,0.4,wavesdata,bop
2024-01-19T01:50:00.000Z,0.872,1.347,219.6,wavesdata,bop
2024-01-19T02:20:00.000Z,1.082,1.681,23.9,wavesdata,bop
2024-01-19T02:50:00.000Z,1.067,1.652,209.5,wavesdata,bop
2024-01-19T03:20:00.000Z,1.014,1.578,232.6,wavesdata,bop
2024-01-19T03:50:00.000Z,0.925,1.441,230.7,wavesdata,bop
2024-01-19T04:20:00.000Z,0.871,1.372,41.4,wavesdata,bop
2024-01-19T05:50:00.000Z,0.972,1.495,22.7,wavesdata,bop
2024-01-19T06:20:00.000Z,1.095,1.702,327.3,wavesdata,bop
2024-01-19T07:20:00.000Z,1.003,1.56,358.5,wavesdata,bop
2024-01-19T09:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-01-19T09:50:00.000Z,1.086,1.691,336.8,wavesdata,bop
2024-01-19T10:20:00.000Z,1.117,1.752,303.7,wavesdata,bop
2024-02-22T13:20:00.000Z,0.847,1.391,33.2,wavesdata,bop
2024-02-22T14:20:00.000Z,0.92,1.479,24.6,wavesdata,bop
2024-02-22T14:50:00.000Z,1.011,1.671,23.0,wavesdata,bop
2024-02-22T15:20:00.000Z,1.065,1.751,11.7,wavesdata,bop
2024-02-22T15:50:00.000Z,1.065,1.725,5.2,wavesdata,bop
2024-02-22T16:20:00.000Z,1.008,1.629,26.4,wavesdata,bop
2024-02-22T16:50:00.000Z,1.0,1.641,12.1,wavesdata,bop
2024-02-22T17:20:00.000Z,0.957,1.558,20.4,wavesdata,bop
2024-02-22T17:50:00.000Z,1.105,1.804,39.2,wavesdata,bop
2024-02-22T18:20:00.000Z,1.0,1.619,51.4,wavesdata,bop
2024-02-22T18:50:00.000Z,1.058,1.735,18.0,wavesdata,bop
2024-02-22T19:20:00.000Z,1.043,1.699,67.6,wavesdata,bop
2024-02-22T19:50:00.000Z,1.071,1.761,16.0,wavesdata,bop
2024-02-22T20:20:00.000Z,1.12,1.837,47.7,wavesdata,bop
2024-02-22T20:50:00.000Z,1.023,1.713,40.1,wavesdata,bop
2024-02-22T22:20:00.000Z,0.99,1.62,16.7,wavesdata,bop
2024-02-23T01:50:00.000Z,0.78,1.278,5.6,wavesdata,bop
2024-02-23T02:20:00.000Z,0.702,1.137,347.6,wavesdata,bop
2024-02-23T02:50:00.000Z,0.669,1.105,298.2,wavesdata,bop
2024-02-23T03:20:00.000Z,0.676,1.109,2.7,wavesdata,bop
2024-02-23T03:50:00.000Z,0.676,1.102,1.9,wavesdata,bop
2024-02-23T04:20:00.000Z,0.784,1.214,30.7,wavesdata,bop
2024-02-23T04:50:00.000Z,0.766,1.263,320.3,wavesdata,bop
2024-02-23T05:20:00.000Z,0.725,1.187,10.9,wavesdata,bop
2024-02-23T05:50:00.000Z,0.725,1.188,14.6,wavesdata,bop
2024-02-23T06:20:00.000Z,0.743,1.241,16.6,wavesdata,bop
2024-02-23T07:20:00.000Z,0.729,1.18,18.1,wavesdata,bop
2024-02-23T07:50:00.000Z,0.736,1.101,29.8,wavesdata,bop
2024-02-23T13:50:00.000Z,0.617,0.919,35.9,wavesdata,bop
2024-02-23T14:20:00.000Z,0.717,1.126,54.4,wavesdata,bop
2024-02-24T01:20:00.000Z,0.739,1.151,348.4,wavesdata,bop
2024-02-24T01:50:00.000Z,0.722,1.14,1.3,wavesdata,bop
2024-02-24T02:20:00.000Z,0.759,1.183,338.6,wavesdata,bop
2024-02-24T02:50:00.000Z,0.691,1.102,65.7,wavesdata,bop
2024-02-24T03:20:00.000Z,0.677,1.156,357.8,wavesdata,bop
2024-02-24T03:50:00.000Z,0.731,1.167,346.3,wavesdata,bop
2024-02-24T04:20:00.000Z,0.708,1.11,353.4,wavesdata,bop
2024-02-24T04:50:00.000Z,0.788,1.199,320.4,wavesdata,bop
2024-02-24T05:20:00.000Z,0.701,1.093,23.1,wavesdata,bop
2024-02-24T05:50:00.000Z,0.724,1.213,320.7,wavesdata,bop
2024-02-24T06:50:00.000Z,0.794,1.231,321.2,wavesdata,bop
2024-02-24T07:20:00.000Z,0.798,1.263,37.5,wavesdata,bop
2024-02-24T07:50:00.000Z,0.763,1.208,358.7,wavesdata,bop
2024-02-23T22:50:00.000Z,0.701,1.113,299.1,wavesdata,bop
2024-02-23T23:20:00.000Z,0.68,1.162,329.6,wavesdata,bop
2024-02-23T23:50:00.000Z,0.674,1.062,354.0,wavesdata,bop
2024-02-24T06:20:00.000Z,0.662,1.115,318.3,wavesdata,bop
2024-02-24T11:20:00.000Z,0.647,1.011,300.7,wavesdata,bop
2024-02-24T12:20:00.000Z,0.633,0.992,2.9,wavesdata,bop
2024-02-24T12:50:00.000Z,0.696,1.095,34.8,wavesdata,bop
2024-06-20T22:50:00.000Z,0.003,0.005,219.4,wavesdata,bop
2024-06-20T23:20:00.000Z,0.003,0.005,23.3,wavesdata,bop
2024-06-20T23:50:00.000Z,0.003,0.005,223.9,wavesdata,bop
2024-06-21T00:20:00.000Z,0.004,0.006,210.8,wavesdata,bop
2024-06-21T00:50:00.000Z,0.003,0.004,189.8,wavesdata,bop
2024-06-21T01:20:00.000Z,0.003,0.005,40.9,wavesdata,bop
2024-06-21T01:50:00.000Z,0.004,0.005,358.1,wavesdata,bop
2024-06-21T02:20:00.000Z,0.005,0.007,1.7,wavesdata,bop
2024-06-21T02:50:00.000Z,0.003,0.005,357.3,wavesdata,bop
2024-06-21T03:20:00.000Z,0.004,0.006,8.7,wavesdata,bop
2024-06-21T03:50:00.000Z,0.005,0.008,44.6,wavesdata,bop
2024-06-21T04:20:00.000Z,0.004,0.006,312.6,wavesdata,bop
2024-06-21T04:50:00.000Z,0.006,0.009,29.1,wavesdata,bop
2024-06-21T05:20:00.000Z,0.004,0.007,134.9,wavesdata,bop
2024-06-21T05:50:00.000Z,0.005,0.007,211.7,wavesdata,bop
2024-06-21T06:20:00.000Z,0.004,0.006,354.8,wavesdata,bop
2024-06-21T06:50:00.000Z,0.003,0.005,192.8,wavesdata,bop
2024-06-21T07:20:00.000Z,0.003,0.005,21.0,wavesdata,bop
2024-06-21T07:50:00.000Z,0.005,0.007,76.4,wavesdata,bop
2024-06-21T08:20:00.000Z,0.004,0.005,198.9,wavesdata,bop
2024-06-21T09:20:00.000Z,0.004,0.006,29.4,wavesdata,bop
2024-06-21T09:50:00.000Z,0.005,0.008,179.1,wavesdata,bop
2024-06-21T11:20:00.000Z,0.006,0.009,236.6,wavesdata,bop
2024-06-21T12:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-06-21T12:50:00.000Z,0.004,0.006,20.1,wavesdata,bop
2024-06-21T14:50:00.000Z,0.003,0.005,358.8,wavesdata,bop
2024-06-21T15:20:00.000Z,0.002,0.003,66.2,wavesdata,bop
2024-06-21T15:50:00.000Z,0.004,0.006,18.3,wavesdata,bop
2024-06-21T16:50:00.000Z,0.003,0.005,11.3,wavesdata,bop
2024-06-21T17:20:00.000Z,0.003,0.005,192.3,wavesdata,bop
2024-06-21T17:50:00.000Z,0.004,0.006,21.0,wavesdata,bop
2024-06-21T18:20:00.000Z,0.003,0.005,188.4,wavesdata,bop
2024-06-20T04:50:00.000Z,0.003,0.005,181.7,wavesdata,bop
2024-06-21T08:50:00.000Z,0.335,0.536,243.2,wavesdata,bop
2024-06-21T10:20:00.000Z,0.006,0.008,244.6,wavesdata,bop
2024-06-21T10:50:00.000Z,0.003,0.004,122.9,wavesdata,bop
2024-06-21T11:50:00.000Z,0.004,0.006,19.0,wavesdata,bop
2024-06-21T13:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2024-06-21T13:50:00.000Z,0.004,0.006,204.4,wavesdata,bop
2024-06-21T14:20:00.000Z,0.003,0.005,328.7,wavesdata,bop
2024-06-21T18:50:00.000Z,0.004,0.006,350.2,wavesdata,bop
2024-06-21T19:20:00.000Z,0.003,0.005,81.8,wavesdata,bop
2024-06-22T08:20:00.000Z,0.004,0.005,6.0,wavesdata,bop
2024-06-22T08:50:00.000Z,0.004,0.006,275.1,wavesdata,bop
2023-09-20T21:20:00.000Z,0.424,0.663,6.6,wavesdata,bop
2023-09-20T21:50:00.000Z,0.402,0.627,206.0,wavesdata,bop
2023-09-20T22:20:00.000Z,0.385,0.608,43.5,wavesdata,bop
2023-09-20T22:50:00.000Z,0.396,0.624,20.1,wavesdata,bop
2023-09-20T23:20:00.000Z,0.391,0.613,32.0,wavesdata,bop
2023-09-20T23:50:00.000Z,0.405,0.636,29.8,wavesdata,bop
2023-04-21T03:20:00.000Z,1.196,1.86,71.3,wavesdata,bop
2023-04-21T09:20:00.000Z,1.433,2.219,81.4,wavesdata,bop
2023-04-21T11:20:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-21T11:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-21T12:20:00.000Z,1.44,2.231,95.9,wavesdata,bop
2023-04-21T12:50:00.000Z,0.0,0.0,0.0,wavesdata,bop
2023-04-21T13:20:00.000Z,1.593,2.447,307.5,wavesdata,bop
2023-04-21T13:50:00.000Z,1.444,2.235,54.9,wavesdata,bop
2023-04-21T16:20:00.000Z,1.395,2.153,315.7,wavesdata,bop
2023-04-20T23:20:00.000Z,1.316,2.026,258.2,wavesdata,bop
2023-04-20T23:50:00.000Z,1.541,2.366,334.3,wavesdata,bop
2023-04-21T00:20:00.000Z,1.228,1.92,287.5,wavesdata,bop
2023-04-21T00:50:00.000Z,1.165,1.804,289.9,wavesdata,bop
2023-04-21T02:50:00.000Z,1.073,1.658,235.6,wavesdata,bop
2023-04-21T03:50:00.000Z,1.19,1.824,265.7,wavesdata,bop
2023-04-21T04:20:00.000Z,1.237,1.934,191.5,wavesdata,bop
2023-04-21T04:50:00.000Z,1.383,2.122,101.5,wavesdata,bop
