time,value,dataType,region
2023-09-08T13:04:02.000Z,13.08,waterdata,tb
2023-09-08T13:19:00.000Z,12.36,waterdata,tb
2023-09-08T13:19:02.000Z,13.13,waterdata,tb
2023-09-08T13:34:00.000Z,12.38,waterdata,tb
2023-09-08T13:34:02.000Z,13.03,waterdata,tb
2023-09-08T13:49:00.000Z,12.38,waterdata,tb
2023-09-08T13:49:02.000Z,13.06,waterdata,tb
2023-09-08T13:49:16.000Z,12.44,waterdata,tb
2023-09-08T14:04:00.000Z,12.38,waterdata,tb
2023-09-08T14:04:02.000Z,13.12,waterdata,tb
2023-09-08T14:19:00.000Z,12.38,waterdata,tb
2023-09-08T14:19:02.000Z,13.32,waterdata,tb
2023-09-08T14:34:00.000Z,12.4,waterdata,tb
2023-09-08T14:34:02.000Z,13.32,waterdata,tb
2023-09-08T14:49:00.000Z,12.4,waterdata,tb
2023-09-08T14:49:02.000Z,13.28,waterdata,tb
2023-09-08T14:49:13.000Z,12.41,waterdata,tb
2023-09-08T15:04:00.000Z,12.43,waterdata,tb
2023-09-08T15:04:02.000Z,13.27,waterdata,tb
2023-09-08T15:19:00.000Z,12.43,waterdata,tb
2023-09-08T15:19:02.000Z,13.25,waterdata,tb
2023-09-08T15:34:00.000Z,12.4,waterdata,tb
2023-09-08T15:34:02.000Z,13.31,waterdata,tb
2023-09-08T15:49:00.000Z,12.4,waterdata,tb
2023-09-08T15:49:02.000Z,13.24,waterdata,tb
2023-09-08T15:49:13.000Z,12.46,waterdata,tb
2023-09-08T15:49:13.000Z,12.4,waterdata,tb
2023-09-08T16:04:00.000Z,12.39,waterdata,tb
2023-09-08T16:04:02.000Z,13.26,waterdata,tb
2023-09-08T16:19:00.000Z,12.39,waterdata,tb
2023-09-08T16:19:02.000Z,13.4,waterdata,tb
2023-09-08T16:34:00.000Z,12.35,waterdata,tb
2023-09-08T16:34:02.000Z,13.24,waterdata,tb
2023-09-08T16:49:00.000Z,12.35,waterdata,tb
2023-09-08T16:49:02.000Z,13.18,waterdata,tb
2023-09-08T17:04:00.000Z,12.4,waterdata,tb
2023-09-08T17:04:02.000Z,13.07,waterdata,tb
2023-09-08T17:19:00.000Z,12.4,waterdata,tb
2023-09-08T17:19:02.000Z,13.24,waterdata,tb
2023-09-08T17:34:00.000Z,12.35,waterdata,tb
2023-09-08T17:34:02.000Z,13.11,waterdata,tb
2023-09-08T17:49:00.000Z,12.35,waterdata,tb
2023-09-08T17:49:02.000Z,13.03,waterdata,tb
2023-09-08T17:49:13.000Z,12.4,waterdata,tb
2023-09-08T18:04:00.000Z,12.34,waterdata,tb
2023-09-08T18:04:02.000Z,12.91,waterdata,tb
2023-09-08T18:19:00.000Z,12.34,waterdata,tb
2023-09-08T18:19:02.000Z,12.78,waterdata,tb
2023-09-08T18:34:00.000Z,12.35,waterdata,tb
2023-09-08T18:34:02.000Z,12.74,waterdata,tb
2023-09-08T18:49:00.000Z,12.35,waterdata,tb
2023-09-08T18:49:02.000Z,12.78,waterdata,tb
2023-09-08T19:04:00.000Z,12.36,waterdata,tb
2023-09-08T19:04:02.000Z,12.78,waterdata,tb
2023-09-08T19:19:00.000Z,12.36,waterdata,tb
2023-09-08T19:19:02.000Z,12.77,waterdata,tb
2023-09-08T19:34:00.000Z,12.36,waterdata,tb
2023-09-08T19:34:02.000Z,12.63,waterdata,tb
2023-09-08T19:49:00.000Z,12.36,waterdata,tb
2023-09-08T19:49:02.000Z,12.71,waterdata,tb
2023-09-08T19:49:14.000Z,12.35,waterdata,tb
2023-09-08T20:04:00.000Z,12.4,waterdata,tb
2023-09-11T13:19:00.000Z,12.52,waterdata,tb
2023-09-11T13:19:02.000Z,12.55,waterdata,tb
2023-09-11T13:34:00.000Z,12.53,waterdata,tb
2023-09-11T13:34:02.000Z,12.55,waterdata,tb
2023-09-11T13:49:00.000Z,12.53,waterdata,tb
2023-09-11T13:49:02.000Z,12.54,waterdata,tb
2023-09-11T13:49:13.000Z,12.08,waterdata,tb
2023-09-11T14:04:00.000Z,12.53,waterdata,tb
2023-09-11T14:04:02.000Z,12.53,waterdata,tb
2023-09-11T14:19:00.000Z,12.53,waterdata,tb
2023-09-11T14:19:02.000Z,12.54,waterdata,tb
2023-09-11T14:34:00.000Z,12.54,waterdata,tb
2023-09-11T14:34:02.000Z,12.54,waterdata,tb
2023-09-11T14:49:00.000Z,12.54,waterdata,tb
2023-09-11T14:49:02.000Z,12.54,waterdata,tb
2023-09-11T15:04:00.000Z,12.56,waterdata,tb
2023-09-11T15:04:02.000Z,12.55,waterdata,tb
2023-09-11T15:19:00.000Z,12.56,waterdata,tb
2023-09-11T15:19:02.000Z,12.55,waterdata,tb
2023-09-11T15:34:00.000Z,12.58,waterdata,tb
2023-09-11T15:34:02.000Z,12.57,waterdata,tb
2023-09-11T15:49:00.000Z,12.58,waterdata,tb
2023-09-11T15:49:02.000Z,12.58,waterdata,tb
2023-09-11T16:04:00.000Z,12.6,waterdata,tb
2023-09-11T16:04:02.000Z,12.6,waterdata,tb
2023-09-11T16:19:00.000Z,12.6,waterdata,tb
2023-09-11T16:19:02.000Z,12.61,waterdata,tb
2023-09-11T16:34:00.000Z,12.62,waterdata,tb
2023-09-11T16:34:02.000Z,12.62,waterdata,tb
2023-09-11T16:49:00.000Z,12.62,waterdata,tb
2023-09-11T16:49:02.000Z,12.62,waterdata,tb
2023-09-11T16:49:14.000Z,12.02,waterdata,tb
2023-09-11T17:04:00.000Z,12.62,waterdata,tb
2023-09-11T17:04:02.000Z,12.62,waterdata,tb
2023-09-11T17:19:00.000Z,12.62,waterdata,tb
2023-09-11T17:19:02.000Z,12.63,waterdata,tb
2023-09-11T17:34:00.000Z,12.63,waterdata,tb
2023-09-11T17:34:02.000Z,12.62,waterdata,tb
2023-09-11T17:49:00.000Z,12.63,waterdata,tb
2023-09-11T17:49:02.000Z,12.62,waterdata,tb
2023-09-11T17:49:14.000Z,12.1,waterdata,tb
2023-09-11T18:04:00.000Z,12.63,waterdata,tb
2023-09-11T18:04:02.000Z,12.62,waterdata,tb
2023-09-11T18:19:00.000Z,12.63,waterdata,tb
2023-09-11T18:19:02.000Z,12.6,waterdata,tb
2023-09-11T18:34:00.000Z,12.63,waterdata,tb
2023-09-11T18:34:02.000Z,12.58,waterdata,tb
2023-09-11T18:49:00.000Z,12.63,waterdata,tb
2023-09-11T18:49:02.000Z,12.58,waterdata,tb
2023-09-11T18:49:14.000Z,12.22,waterdata,tb
2023-09-11T19:04:00.000Z,12.63,waterdata,tb
2023-09-11T19:04:02.000Z,12.57,waterdata,tb
2023-09-11T19:19:00.000Z,12.63,waterdata,tb
2023-09-11T19:19:02.000Z,12.57,waterdata,tb
2023-09-11T19:34:00.000Z,12.63,waterdata,tb
2023-09-11T19:34:02.000Z,12.56,waterdata,tb
2023-09-11T19:49:00.000Z,12.63,waterdata,tb
2023-09-11T19:49:02.000Z,12.55,waterdata,tb
2023-09-11T20:04:00.000Z,12.62,waterdata,tb
2023-09-11T20:04:02.000Z,12.57,waterdata,tb
2023-09-11T20:19:00.000Z,12.62,waterdata,tb
2023-09-11T20:19:02.000Z,12.56,waterdata,tb
2023-09-11T20:34:00.000Z,12.63,waterdata,tb
2023-09-11T20:34:02.000Z,12.55,waterdata,tb
2023-09-11T20:49:00.000Z,12.63,waterdata,tb
2023-09-11T20:49:02.000Z,12.54,waterdata,tb
2023-09-11T20:49:13.000Z,12.32,waterdata,tb
2023-09-11T21:04:00.000Z,12.63,waterdata,tb
2023-09-11T21:04:02.000Z,12.56,waterdata,tb
2023-09-11T21:19:00.000Z,12.63,waterdata,tb
2023-09-11T21:19:02.000Z,12.57,waterdata,tb
2023-09-11T21:34:00.000Z,12.63,waterdata,tb
2023-09-11T21:34:02.000Z,12.56,waterdata,tb
2023-09-11T21:49:00.000Z,12.63,waterdata,tb
2023-09-11T21:49:02.000Z,12.57,waterdata,tb
2023-09-11T22:04:00.000Z,12.62,waterdata,tb
2023-09-11T22:04:02.000Z,12.57,waterdata,tb
2023-09-11T22:19:00.000Z,12.62,waterdata,tb
2023-09-11T22:19:02.000Z,12.57,waterdata,tb
2023-09-11T22:34:00.000Z,12.6,waterdata,tb
2023-09-11T22:34:02.000Z,12.57,waterdata,tb
2023-09-11T22:49:00.000Z,12.6,waterdata,tb
2023-09-11T22:49:02.000Z,12.55,waterdata,tb
2023-09-11T23:04:00.000Z,12.58,waterdata,tb
2023-08-13T11:49:02.000Z,11.45,waterdata,tb
2023-08-13T12:04:00.000Z,12.32,waterdata,tb
2023-08-13T12:04:02.000Z,11.54,waterdata,tb
2023-08-13T12:19:00.000Z,12.32,waterdata,tb
2023-08-13T12:19:02.000Z,11.54,waterdata,tb
2023-08-13T12:34:00.000Z,12.47,waterdata,tb
2023-08-13T12:34:02.000Z,11.58,waterdata,tb
2023-08-13T12:49:00.000Z,12.47,waterdata,tb
2023-08-13T12:49:02.000Z,11.58,waterdata,tb
2023-08-13T13:04:00.000Z,12.45,waterdata,tb
2023-08-13T13:04:02.000Z,11.6,waterdata,tb
2023-08-13T13:19:00.000Z,12.45,waterdata,tb
2023-08-13T13:19:02.000Z,11.6,waterdata,tb
2023-08-13T13:34:00.000Z,12.44,waterdata,tb
2023-08-13T13:34:02.000Z,11.68,waterdata,tb
2023-08-13T13:49:00.000Z,12.44,waterdata,tb
2023-08-13T13:49:02.000Z,11.47,waterdata,tb
2023-08-13T14:04:00.000Z,12.49,waterdata,tb
2023-08-13T14:04:02.000Z,11.51,waterdata,tb
2023-08-13T14:19:00.000Z,12.49,waterdata,tb
2023-08-13T14:19:02.000Z,11.55,waterdata,tb
2023-08-13T14:34:00.000Z,12.46,waterdata,tb
2023-08-13T14:34:02.000Z,11.6,waterdata,tb
2023-08-13T14:49:00.000Z,12.46,waterdata,tb
2023-08-13T14:49:02.000Z,11.61,waterdata,tb
2023-08-13T15:04:00.000Z,12.4,waterdata,tb
2023-08-13T15:04:02.000Z,11.61,waterdata,tb
2023-08-13T15:19:00.000Z,12.4,waterdata,tb
2023-08-13T15:19:02.000Z,11.57,waterdata,tb
2023-08-13T15:34:00.000Z,12.15,waterdata,tb
2023-08-13T15:34:02.000Z,11.57,waterdata,tb
2023-08-13T15:49:00.000Z,12.15,waterdata,tb
2023-08-13T15:49:02.000Z,11.54,waterdata,tb
2023-08-13T16:04:00.000Z,12.26,waterdata,tb
2023-08-13T16:04:02.000Z,11.53,waterdata,tb
2023-08-13T16:19:00.000Z,12.26,waterdata,tb
2023-08-13T16:19:02.000Z,11.33,waterdata,tb
2023-08-13T16:34:00.000Z,12.1,waterdata,tb
2023-08-13T16:34:02.000Z,11.45,waterdata,tb
2023-08-13T16:49:00.000Z,12.1,waterdata,tb
2023-08-13T16:49:02.000Z,11.33,waterdata,tb
2023-08-13T17:04:00.000Z,11.92,waterdata,tb
2023-08-13T17:04:02.000Z,11.36,waterdata,tb
2023-08-13T17:19:00.000Z,11.92,waterdata,tb
2023-08-13T17:19:02.000Z,11.3,waterdata,tb
2023-08-13T17:34:00.000Z,11.9,waterdata,tb
2023-08-13T17:34:02.000Z,11.24,waterdata,tb
2023-08-13T17:49:00.000Z,11.9,waterdata,tb
2023-08-13T17:49:02.000Z,11.19,waterdata,tb
2023-09-25T03:29:32.000Z,13.36,waterdata,tb
2023-09-25T03:29:35.000Z,13.32,waterdata,tb
2023-09-25T03:44:32.000Z,13.34,waterdata,tb
2023-09-25T03:44:35.000Z,13.3,waterdata,tb
2023-09-25T03:59:32.000Z,13.34,waterdata,tb
2023-09-25T03:59:35.000Z,13.3,waterdata,tb
2023-09-25T04:14:32.000Z,13.33,waterdata,tb
2023-09-25T04:14:35.000Z,13.3,waterdata,tb
2023-09-25T04:29:32.000Z,13.33,waterdata,tb
2023-09-25T04:29:35.000Z,13.27,waterdata,tb
2023-09-25T04:44:32.000Z,13.32,waterdata,tb
2023-09-25T04:44:35.000Z,13.29,waterdata,tb
2023-09-25T04:44:45.000Z,13.2,waterdata,tb
2023-09-25T04:59:32.000Z,13.32,waterdata,tb
2023-09-25T04:59:35.000Z,13.28,waterdata,tb
2023-09-25T05:14:32.000Z,13.32,waterdata,tb
2023-09-25T05:14:35.000Z,13.28,waterdata,tb
2023-09-25T05:29:32.000Z,13.32,waterdata,tb
2023-09-25T05:29:35.000Z,13.27,waterdata,tb
2023-09-25T05:44:32.000Z,13.32,waterdata,tb
2023-09-25T05:44:35.000Z,13.29,waterdata,tb
2023-09-25T05:44:45.000Z,13.32,waterdata,tb
2023-09-25T05:44:45.000Z,13.19,waterdata,tb
2023-09-25T05:59:32.000Z,13.32,waterdata,tb
2023-09-25T05:59:35.000Z,13.28,waterdata,tb
2023-09-25T06:14:32.000Z,13.3,waterdata,tb
2023-09-25T06:14:35.000Z,13.27,waterdata,tb
2023-09-25T06:29:32.000Z,13.3,waterdata,tb
2023-09-25T06:29:35.000Z,13.28,waterdata,tb
2023-09-25T06:44:32.000Z,13.31,waterdata,tb
2023-09-25T06:44:35.000Z,13.3,waterdata,tb
2023-09-25T06:44:45.000Z,13.1,waterdata,tb
2023-09-25T06:59:32.000Z,13.31,waterdata,tb
2023-09-25T06:59:35.000Z,13.3,waterdata,tb
2023-09-25T07:14:32.000Z,13.3,waterdata,tb
2023-09-08T20:04:02.000Z,12.68,waterdata,tb
2023-09-08T20:19:00.000Z,12.4,waterdata,tb
2023-09-08T20:19:02.000Z,12.63,waterdata,tb
2023-09-08T20:34:00.000Z,12.38,waterdata,tb
2023-09-08T20:34:02.000Z,12.62,waterdata,tb
2023-09-08T20:49:00.000Z,12.38,waterdata,tb
2023-09-08T20:49:02.000Z,12.61,waterdata,tb
2023-09-08T20:49:13.000Z,12.32,waterdata,tb
2023-09-08T21:04:00.000Z,12.5,waterdata,tb
2023-09-08T21:04:02.000Z,12.62,waterdata,tb
2023-09-08T21:19:00.000Z,12.5,waterdata,tb
2023-09-08T21:19:02.000Z,12.67,waterdata,tb
2023-09-08T21:34:00.000Z,12.53,waterdata,tb
2023-09-08T21:34:02.000Z,12.64,waterdata,tb
2023-09-08T21:49:00.000Z,12.53,waterdata,tb
2023-09-08T21:49:02.000Z,12.6,waterdata,tb
2023-09-08T21:49:16.000Z,12.48,waterdata,tb
2023-09-08T22:04:00.000Z,12.54,waterdata,tb
2023-09-08T22:04:02.000Z,12.08,waterdata,tb
2023-09-08T22:19:00.000Z,12.54,waterdata,tb
2023-09-08T22:19:02.000Z,11.98,waterdata,tb
2023-09-08T22:34:00.000Z,12.55,waterdata,tb
2023-09-08T22:34:02.000Z,12.18,waterdata,tb
2023-09-08T22:49:00.000Z,12.55,waterdata,tb
2023-09-08T22:49:02.000Z,12.31,waterdata,tb
2023-09-08T22:49:13.000Z,12.48,waterdata,tb
2023-09-08T22:49:13.000Z,12.35,waterdata,tb
2023-09-08T23:04:00.000Z,12.54,waterdata,tb
2023-09-08T23:04:02.000Z,12.41,waterdata,tb
2023-09-08T23:19:00.000Z,12.54,waterdata,tb
2023-09-08T23:19:02.000Z,12.47,waterdata,tb
2023-09-08T23:34:00.000Z,12.55,waterdata,tb
2023-09-08T23:34:02.000Z,12.5,waterdata,tb
2023-09-08T23:49:00.000Z,12.55,waterdata,tb
2023-09-08T23:49:02.000Z,12.53,waterdata,tb
2023-09-08T23:49:13.000Z,12.36,waterdata,tb
2023-09-09T00:04:00.000Z,12.54,waterdata,tb
2023-09-09T00:04:02.000Z,12.55,waterdata,tb
2023-09-09T00:19:00.000Z,12.54,waterdata,tb
2023-09-09T00:19:02.000Z,12.52,waterdata,tb
2023-09-09T00:34:00.000Z,12.55,waterdata,tb
2023-09-09T00:34:02.000Z,12.51,waterdata,tb
2023-09-09T00:49:00.000Z,12.55,waterdata,tb
2023-09-09T00:49:02.000Z,12.54,waterdata,tb
2023-09-09T01:04:00.000Z,12.52,waterdata,tb
2023-09-09T01:04:02.000Z,12.53,waterdata,tb
2023-09-09T01:19:00.000Z,12.52,waterdata,tb
2023-09-09T01:19:02.000Z,12.53,waterdata,tb
2023-09-09T01:34:00.000Z,12.41,waterdata,tb
2023-09-09T01:34:02.000Z,12.52,waterdata,tb
2023-09-09T01:49:00.000Z,12.41,waterdata,tb
2023-09-09T01:49:02.000Z,12.5,waterdata,tb
2023-09-09T02:04:00.000Z,12.43,waterdata,tb
2023-09-09T02:04:02.000Z,12.49,waterdata,tb
2023-09-09T02:19:00.000Z,12.43,waterdata,tb
2023-09-09T02:19:02.000Z,12.47,waterdata,tb
2023-09-09T02:34:00.000Z,12.48,waterdata,tb
2023-09-09T02:34:02.000Z,12.45,waterdata,tb
2023-09-09T02:49:00.000Z,12.48,waterdata,tb
2023-09-09T02:49:02.000Z,12.44,waterdata,tb
2023-09-09T02:49:13.000Z,12.42,waterdata,tb
2023-09-09T03:04:00.000Z,12.41,waterdata,tb
2023-09-09T03:04:02.000Z,12.41,waterdata,tb
2023-09-09T03:19:00.000Z,12.41,waterdata,tb
2023-09-09T03:19:02.000Z,12.42,waterdata,tb
2023-09-09T03:34:00.000Z,12.47,waterdata,tb
2023-09-09T03:34:02.000Z,12.42,waterdata,tb
2023-09-09T03:49:00.000Z,12.47,waterdata,tb
2023-09-09T03:49:02.000Z,12.41,waterdata,tb
2023-09-09T03:49:13.000Z,12.42,waterdata,tb
2023-09-09T04:04:00.000Z,12.5,waterdata,tb
2023-09-09T04:04:02.000Z,12.4,waterdata,tb
2023-09-09T04:19:00.000Z,12.5,waterdata,tb
2023-09-09T04:19:02.000Z,12.39,waterdata,tb
2023-09-09T04:34:00.000Z,12.51,waterdata,tb
2023-09-09T04:34:02.000Z,12.38,waterdata,tb
2023-09-09T04:49:00.000Z,12.51,waterdata,tb
2023-09-09T04:49:02.000Z,12.39,waterdata,tb
2023-09-09T05:04:00.000Z,12.51,waterdata,tb
2023-09-09T05:04:02.000Z,12.37,waterdata,tb
2023-09-09T05:19:00.000Z,12.51,waterdata,tb
2023-09-09T05:19:02.000Z,12.38,waterdata,tb
2023-09-09T05:34:00.000Z,12.51,waterdata,tb
2023-09-09T05:34:02.000Z,12.38,waterdata,tb
2023-09-18T09:49:09.000Z,12.95,waterdata,tb
2023-09-18T10:03:53.000Z,12.91,waterdata,tb
2023-09-18T10:03:55.000Z,12.91,waterdata,tb
2023-09-18T10:18:53.000Z,12.91,waterdata,tb
2023-09-18T10:18:55.000Z,12.93,waterdata,tb
2023-09-18T10:33:53.000Z,12.92,waterdata,tb
2023-09-18T10:33:55.000Z,12.94,waterdata,tb
2023-09-18T10:48:53.000Z,12.92,waterdata,tb
2023-09-18T10:48:55.000Z,12.95,waterdata,tb
2023-09-18T11:03:53.000Z,12.92,waterdata,tb
2023-09-18T11:03:55.000Z,12.98,waterdata,tb
2023-09-18T11:18:53.000Z,12.92,waterdata,tb
2023-09-18T11:18:55.000Z,13.01,waterdata,tb
2023-09-18T11:33:53.000Z,12.93,waterdata,tb
2023-09-18T11:33:55.000Z,13.02,waterdata,tb
2023-09-18T11:48:53.000Z,12.93,waterdata,tb
2023-09-18T11:48:55.000Z,13.05,waterdata,tb
2023-09-18T11:49:06.000Z,12.92,waterdata,tb
2023-09-18T11:49:06.000Z,12.95,waterdata,tb
2023-09-18T12:03:53.000Z,12.92,waterdata,tb
2023-09-18T12:03:55.000Z,13.07,waterdata,tb
2023-09-18T12:18:53.000Z,12.92,waterdata,tb
2023-09-18T12:18:55.000Z,13.12,waterdata,tb
2023-09-18T12:33:53.000Z,12.93,waterdata,tb
2023-09-18T12:33:55.000Z,13.11,waterdata,tb
2023-09-18T12:48:53.000Z,12.93,waterdata,tb
2023-09-18T12:48:55.000Z,13.08,waterdata,tb
2023-09-18T12:49:06.000Z,12.94,waterdata,tb
2023-09-18T13:03:53.000Z,12.94,waterdata,tb
2023-09-18T13:03:55.000Z,13.12,waterdata,tb
2023-09-18T13:18:53.000Z,12.94,waterdata,tb
2023-09-18T13:18:55.000Z,13.13,waterdata,tb
2023-09-18T13:33:53.000Z,12.99,waterdata,tb
2023-09-18T13:33:55.000Z,13.11,waterdata,tb
2023-09-18T13:48:53.000Z,12.99,waterdata,tb
2023-09-18T13:48:55.000Z,13.12,waterdata,tb
2023-09-18T13:49:06.000Z,12.89,waterdata,tb
2023-09-18T14:03:53.000Z,13.12,waterdata,tb
2023-09-18T14:03:55.000Z,13.16,waterdata,tb
2023-09-18T14:18:53.000Z,13.12,waterdata,tb
2023-09-18T14:18:55.000Z,13.17,waterdata,tb
2023-09-18T14:33:53.000Z,13.1,waterdata,tb
2023-09-18T14:33:55.000Z,13.19,waterdata,tb
2023-09-18T14:48:53.000Z,13.1,waterdata,tb
2023-09-18T14:48:55.000Z,13.2,waterdata,tb
2023-09-18T14:49:06.000Z,13.03,waterdata,tb
2023-09-18T14:49:06.000Z,12.84,waterdata,tb
2023-09-18T15:03:53.000Z,13.08,waterdata,tb
2023-09-18T15:03:55.000Z,13.15,waterdata,tb
2023-09-18T15:18:53.000Z,13.08,waterdata,tb
2023-09-18T15:18:55.000Z,13.18,waterdata,tb
2023-09-18T15:33:53.000Z,13.1,waterdata,tb
2023-09-18T15:33:55.000Z,13.23,waterdata,tb
2023-09-18T15:48:53.000Z,13.1,waterdata,tb
2023-09-18T15:48:55.000Z,13.19,waterdata,tb
2023-09-18T15:49:07.000Z,12.88,waterdata,tb
2023-09-18T16:03:53.000Z,13.11,waterdata,tb
2023-09-18T16:03:55.000Z,13.18,waterdata,tb
2023-09-18T16:18:53.000Z,13.11,waterdata,tb
2023-09-18T16:18:55.000Z,13.16,waterdata,tb
2023-09-18T16:33:53.000Z,13.13,waterdata,tb
2023-09-18T16:33:55.000Z,13.16,waterdata,tb
2023-09-18T16:48:53.000Z,13.13,waterdata,tb
2023-09-18T16:48:55.000Z,13.15,waterdata,tb
2023-09-18T16:49:06.000Z,12.92,waterdata,tb
2023-09-18T17:03:53.000Z,13.12,waterdata,tb
2023-09-18T17:03:55.000Z,13.14,waterdata,tb
2023-09-18T17:18:53.000Z,13.12,waterdata,tb
2023-09-18T17:18:55.000Z,13.14,waterdata,tb
2023-09-18T17:33:53.000Z,13.12,waterdata,tb
2023-09-18T17:33:55.000Z,13.14,waterdata,tb
2023-09-18T17:48:53.000Z,13.12,waterdata,tb
2023-09-18T17:48:55.000Z,13.13,waterdata,tb
2023-09-18T17:49:07.000Z,13.1,waterdata,tb
2023-09-18T17:49:07.000Z,12.86,waterdata,tb
2023-09-18T18:03:53.000Z,13.08,waterdata,tb
2023-09-18T18:03:55.000Z,13.13,waterdata,tb
2023-09-18T18:18:53.000Z,13.08,waterdata,tb
2023-09-18T18:18:55.000Z,13.12,waterdata,tb
2023-09-18T18:33:53.000Z,12.88,waterdata,tb
2023-09-18T18:33:55.000Z,13.1,waterdata,tb
2023-09-18T18:48:53.000Z,12.88,waterdata,tb
2023-09-18T18:48:55.000Z,13.09,waterdata,tb
2023-09-18T18:49:07.000Z,12.73,waterdata,tb
2023-09-11T23:04:02.000Z,12.54,waterdata,tb
2023-09-11T23:19:00.000Z,12.58,waterdata,tb
2023-09-11T23:19:02.000Z,12.55,waterdata,tb
2023-09-11T23:34:00.000Z,12.55,waterdata,tb
2023-09-11T23:34:02.000Z,12.54,waterdata,tb
2023-09-11T23:49:00.000Z,12.55,waterdata,tb
2023-09-11T23:49:02.000Z,12.53,waterdata,tb
2023-09-12T00:04:00.000Z,12.53,waterdata,tb
2023-09-12T00:04:02.000Z,12.53,waterdata,tb
2023-09-12T00:19:00.000Z,12.53,waterdata,tb
2023-09-12T00:19:02.000Z,12.52,waterdata,tb
2023-09-12T00:34:00.000Z,12.53,waterdata,tb
2023-09-12T00:34:02.000Z,12.52,waterdata,tb
2023-09-12T00:49:00.000Z,12.53,waterdata,tb
2023-09-12T00:49:02.000Z,12.51,waterdata,tb
2023-09-12T01:04:00.000Z,12.53,waterdata,tb
2023-09-12T01:04:02.000Z,12.51,waterdata,tb
2023-09-12T01:19:00.000Z,12.53,waterdata,tb
2023-09-12T01:19:02.000Z,12.5,waterdata,tb
2023-09-12T01:34:00.000Z,12.52,waterdata,tb
2023-09-12T01:34:02.000Z,12.49,waterdata,tb
2023-09-12T01:49:00.000Z,12.52,waterdata,tb
2023-09-12T01:49:02.000Z,12.49,waterdata,tb
2023-09-12T01:49:13.000Z,12.3,waterdata,tb
2023-09-12T02:04:00.000Z,12.52,waterdata,tb
2023-09-12T02:04:02.000Z,12.47,waterdata,tb
2023-09-12T02:19:00.000Z,12.52,waterdata,tb
2023-09-12T02:19:02.000Z,12.48,waterdata,tb
2023-09-12T02:34:00.000Z,12.5,waterdata,tb
2023-09-12T02:34:02.000Z,12.47,waterdata,tb
2023-09-12T02:49:00.000Z,12.5,waterdata,tb
2023-09-12T02:49:02.000Z,12.47,waterdata,tb
2023-09-12T02:49:14.000Z,12.34,waterdata,tb
2023-09-12T03:04:00.000Z,12.52,waterdata,tb
2023-09-12T03:04:02.000Z,12.45,waterdata,tb
2023-09-12T03:19:00.000Z,12.52,waterdata,tb
2023-09-12T03:19:02.000Z,12.45,waterdata,tb
2023-09-12T03:34:00.000Z,12.53,waterdata,tb
2023-09-12T03:34:02.000Z,12.47,waterdata,tb
2023-09-12T03:49:00.000Z,12.53,waterdata,tb
2023-09-12T03:49:02.000Z,12.44,waterdata,tb
2023-09-12T04:04:00.000Z,12.48,waterdata,tb
2023-09-12T04:04:02.000Z,12.43,waterdata,tb
2023-09-12T04:19:00.000Z,12.48,waterdata,tb
2023-09-12T04:19:02.000Z,12.41,waterdata,tb
2023-09-12T04:34:00.000Z,12.54,waterdata,tb
2023-09-12T04:34:02.000Z,12.4,waterdata,tb
2023-09-12T04:49:00.000Z,12.54,waterdata,tb
2023-09-12T04:49:02.000Z,12.41,waterdata,tb
2023-09-12T04:49:13.000Z,12.43,waterdata,tb
2023-09-12T05:04:00.000Z,12.49,waterdata,tb
2023-09-12T05:04:02.000Z,12.4,waterdata,tb
2023-09-12T05:19:00.000Z,12.49,waterdata,tb
2023-09-12T05:19:02.000Z,12.42,waterdata,tb
2023-09-12T05:34:00.000Z,12.45,waterdata,tb
2023-09-12T05:34:02.000Z,12.41,waterdata,tb
2023-09-12T05:49:00.000Z,12.45,waterdata,tb
2023-09-12T05:49:02.000Z,12.42,waterdata,tb
2023-09-12T06:04:00.000Z,12.47,waterdata,tb
2023-09-12T06:04:02.000Z,12.43,waterdata,tb
2023-09-12T06:19:00.000Z,12.47,waterdata,tb
2023-09-12T06:19:02.000Z,12.4,waterdata,tb
2023-09-12T06:34:00.000Z,12.44,waterdata,tb
2023-09-12T06:34:02.000Z,12.37,waterdata,tb
2023-09-12T06:49:00.000Z,12.44,waterdata,tb
2023-09-12T06:49:02.000Z,12.37,waterdata,tb
2023-09-12T07:04:00.000Z,12.41,waterdata,tb
2023-09-12T07:04:02.000Z,12.39,waterdata,tb
2023-09-12T07:19:00.000Z,12.41,waterdata,tb
2023-09-12T07:19:02.000Z,12.38,waterdata,tb
2023-09-12T07:34:00.000Z,12.38,waterdata,tb
2023-09-12T07:34:02.000Z,12.38,waterdata,tb
2023-09-12T07:49:00.000Z,12.38,waterdata,tb
2023-09-12T07:49:02.000Z,12.4,waterdata,tb
2023-09-12T07:49:13.000Z,12.44,waterdata,tb
2023-09-12T08:04:00.000Z,12.4,waterdata,tb
2023-09-12T08:04:02.000Z,12.39,waterdata,tb
2023-09-12T08:19:00.000Z,12.4,waterdata,tb
2023-09-12T08:19:02.000Z,12.41,waterdata,tb
2023-09-12T08:34:00.000Z,12.43,waterdata,tb
2023-09-12T08:34:02.000Z,12.42,waterdata,tb
2023-09-12T08:49:00.000Z,12.43,waterdata,tb
2023-09-12T08:49:02.000Z,12.43,waterdata,tb
2023-09-12T08:49:13.000Z,12.46,waterdata,tb
