time,significantHeight,maxHeight,direction,dataType,region
2024-02-21T19:17:31.000Z,0.154,0.245,195.1,wavesdata,tb
2024-02-21T19:47:31.000Z,0.155,0.236,228.3,wavesdata,tb
2024-02-21T20:17:31.000Z,0.132,0.212,269.9,wavesdata,tb
2024-02-21T20:47:31.000Z,0.186,0.319,56.9,wavesdata,tb
2024-02-21T21:17:31.000Z,0.192,0.285,54.2,wavesdata,tb
2024-02-21T21:47:31.000Z,0.184,0.275,354.1,wavesdata,tb
2024-02-21T22:17:31.000Z,0.177,0.304,326.3,wavesdata,tb
2024-02-21T22:47:31.000Z,0.164,0.284,354.7,wavesdata,tb
2024-02-21T23:17:32.000Z,0.196,0.339,353.7,wavesdata,tb
2024-02-22T00:17:31.000Z,0.224,0.392,42.8,wavesdata,tb
2024-02-22T00:47:31.000Z,0.215,0.376,190.2,wavesdata,tb
2024-02-22T01:17:31.000Z,0.216,0.371,117.0,wavesdata,tb
2024-02-22T01:47:31.000Z,0.214,0.388,67.3,wavesdata,tb
2024-02-22T02:17:31.000Z,0.228,0.408,119.2,wavesdata,tb
2024-02-22T02:47:31.000Z,0.232,0.403,7.5,wavesdata,tb
2024-02-22T03:17:31.000Z,0.203,0.355,22.7,wavesdata,tb
2024-02-22T04:17:31.000Z,0.224,0.403,153.2,wavesdata,tb
2024-02-22T04:47:31.000Z,0.221,0.396,156.9,wavesdata,tb
2024-02-22T05:17:31.000Z,0.206,0.342,349.9,wavesdata,tb
2024-02-22T05:47:31.000Z,0.214,0.346,339.2,wavesdata,tb
2024-02-22T06:17:31.000Z,0.207,0.334,295.6,wavesdata,tb
2024-02-22T10:47:31.000Z,0.221,0.366,57.2,wavesdata,tb
2024-02-22T11:17:32.000Z,0.243,0.402,281.7,wavesdata,tb
2024-02-22T11:47:31.000Z,0.204,0.337,32.0,wavesdata,tb
2024-02-21T23:47:31.000Z,0.207,0.358,6.8,wavesdata,tb
2024-02-22T06:47:31.000Z,0.213,0.361,111.3,wavesdata,tb
2024-02-22T07:17:31.000Z,0.256,0.419,321.7,wavesdata,tb
2024-02-22T07:47:31.000Z,0.287,0.47,343.0,wavesdata,tb
2024-02-22T08:17:31.000Z,0.301,0.497,338.3,wavesdata,tb
2024-02-22T09:17:31.000Z,0.264,0.437,305.1,wavesdata,tb
2024-02-22T09:47:31.000Z,0.248,0.407,342.3,wavesdata,tb
2024-02-22T10:17:31.000Z,0.272,0.451,335.4,wavesdata,tb
2024-02-22T12:17:31.000Z,0.182,0.299,114.8,wavesdata,tb
2024-02-22T13:17:31.000Z,0.264,0.434,7.4,wavesdata,tb
2024-02-22T20:47:31.000Z,0.289,0.493,163.9,wavesdata,tb
2024-02-22T21:17:31.000Z,0.305,0.521,330.2,wavesdata,tb
2024-02-22T22:17:31.000Z,0.233,0.398,273.4,wavesdata,tb
2024-02-22T22:47:32.000Z,0.224,0.381,220.1,wavesdata,tb
2024-02-22T23:17:31.000Z,0.257,0.381,234.6,wavesdata,tb
2024-02-22T23:47:31.000Z,0.227,0.337,16.0,wavesdata,tb
2024-02-23T00:17:32.000Z,0.249,0.446,123.1,wavesdata,tb
2024-02-23T00:47:31.000Z,0.213,0.38,301.8,wavesdata,tb
2024-02-23T06:17:31.000Z,0.165,0.258,73.0,wavesdata,tb
2024-02-23T09:47:31.000Z,0.213,0.317,345.8,wavesdata,tb
2024-02-23T10:47:31.000Z,0.184,0.316,39.4,wavesdata,tb
2024-02-23T12:17:41.000Z,0.172,0.278,275.9,wavesdata,tb
2024-02-23T23:47:31.000Z,0.358,0.593,347.8,wavesdata,tb
2024-02-22T03:47:31.000Z,0.199,0.327,9.7,wavesdata,tb
2024-02-22T08:47:31.000Z,0.274,0.454,14.8,wavesdata,tb
2024-02-22T12:47:31.000Z,0.242,0.367,158.0,wavesdata,tb
2024-02-22T13:47:31.000Z,0.41,0.712,321.4,wavesdata,tb
2024-02-22T14:17:31.000Z,0.453,0.676,296.9,wavesdata,tb
2024-02-22T14:47:31.000Z,0.449,0.773,279.5,wavesdata,tb
2024-02-22T15:17:31.000Z,0.491,0.84,284.5,wavesdata,tb
2024-02-22T15:47:31.000Z,0.668,1.135,327.6,wavesdata,tb
2024-02-22T16:17:31.000Z,0.672,1.144,292.8,wavesdata,tb
2024-02-22T16:47:31.000Z,0.616,1.057,236.7,wavesdata,tb
2024-02-22T17:17:31.000Z,0.55,0.936,207.4,wavesdata,tb
2024-02-22T17:47:31.000Z,0.539,0.922,158.1,wavesdata,tb
2024-02-22T18:17:31.000Z,0.486,0.827,135.3,wavesdata,tb
2024-02-22T18:47:31.000Z,0.427,0.733,62.1,wavesdata,tb
2024-02-22T19:17:31.000Z,0.394,0.678,159.9,wavesdata,tb
2024-02-22T19:47:31.000Z,0.344,0.593,55.6,wavesdata,tb
2024-02-22T20:17:31.000Z,0.344,0.582,311.8,wavesdata,tb
2024-02-22T21:47:31.000Z,0.26,0.445,158.8,wavesdata,tb
2024-02-23T01:17:31.000Z,0.213,0.367,162.8,wavesdata,tb
2024-02-23T01:47:32.000Z,0.206,0.365,339.4,wavesdata,tb
2024-02-23T02:17:31.000Z,0.205,0.31,73.5,wavesdata,tb
2024-02-23T02:47:31.000Z,0.186,0.278,138.2,wavesdata,tb
2024-02-23T03:17:31.000Z,0.189,0.279,230.0,wavesdata,tb
2024-02-23T03:47:31.000Z,0.191,0.286,89.4,wavesdata,tb
2024-02-23T04:17:31.000Z,0.181,0.273,320.8,wavesdata,tb
2024-02-23T04:47:31.000Z,0.163,0.293,324.8,wavesdata,tb
2024-02-23T05:17:31.000Z,0.166,0.262,285.4,wavesdata,tb
2024-02-23T05:47:31.000Z,0.166,0.248,351.6,wavesdata,tb
2024-02-23T06:47:31.000Z,0.167,0.258,11.8,wavesdata,tb
2024-02-23T07:17:31.000Z,0.161,0.238,242.1,wavesdata,tb
2024-02-23T07:47:31.000Z,0.195,0.339,84.0,wavesdata,tb
2024-02-23T08:17:31.000Z,0.203,0.349,80.0,wavesdata,tb
2024-02-23T08:47:31.000Z,0.222,0.379,179.6,wavesdata,tb
2024-02-23T09:17:31.000Z,0.209,0.355,274.3,wavesdata,tb
2024-02-23T11:17:31.000Z,0.128,0.216,205.0,wavesdata,tb
2024-02-23T11:47:31.000Z,0.133,0.228,308.4,wavesdata,tb
2024-02-23T13:17:31.000Z,0.207,0.335,39.3,wavesdata,tb
2024-02-23T13:47:31.000Z,0.218,0.382,195.3,wavesdata,tb
2024-02-23T17:47:31.000Z,0.271,0.401,126.9,wavesdata,tb
2024-02-24T00:47:31.000Z,0.426,0.736,323.3,wavesdata,tb
2024-02-24T01:17:31.000Z,0.453,0.779,295.3,wavesdata,tb
2024-02-24T01:47:31.000Z,0.445,0.764,209.8,wavesdata,tb
2024-02-24T02:17:31.000Z,0.454,0.777,182.9,wavesdata,tb
2024-02-24T02:47:32.000Z,0.435,0.727,91.3,wavesdata,tb
2024-02-24T03:17:31.000Z,0.395,0.679,113.8,wavesdata,tb
2024-02-24T03:47:31.000Z,0.355,0.595,305.3,wavesdata,tb
2024-02-24T04:17:31.000Z,0.326,0.549,133.6,wavesdata,tb
2024-02-24T04:47:31.000Z,0.317,0.531,307.9,wavesdata,tb
2024-02-24T05:17:31.000Z,0.276,0.463,155.1,wavesdata,tb
2024-02-24T05:47:31.000Z,0.27,0.456,47.0,wavesdata,tb
2024-02-24T06:17:31.000Z,0.247,0.416,305.8,wavesdata,tb
2024-02-24T06:47:31.000Z,0.236,0.386,136.6,wavesdata,tb
2024-02-24T07:17:31.000Z,0.24,0.4,192.2,wavesdata,tb
2024-02-23T22:17:31.000Z,0.368,0.642,41.4,wavesdata,tb
2024-02-23T22:47:31.000Z,0.363,0.602,140.4,wavesdata,tb
2024-02-23T23:17:31.000Z,0.43,0.717,5.1,wavesdata,tb
2024-02-24T09:47:31.000Z,0.202,0.333,231.4,wavesdata,tb
2024-02-24T10:47:31.000Z,0.202,0.331,251.3,wavesdata,tb
2024-02-24T11:47:31.000Z,0.209,0.351,125.0,wavesdata,tb
2024-02-24T12:17:31.000Z,0.283,0.475,237.9,wavesdata,tb
2024-02-24T12:47:31.000Z,0.312,0.527,15.9,wavesdata,tb
2024-02-24T13:17:31.000Z,0.537,0.91,61.9,wavesdata,tb
2024-02-24T14:17:31.000Z,0.697,1.176,173.9,wavesdata,tb
2024-02-24T17:17:31.000Z,0.5,0.831,158.6,wavesdata,tb
2024-02-24T17:47:31.000Z,0.606,1.013,9.7,wavesdata,tb
2024-02-24T19:47:31.000Z,0.661,1.098,201.1,wavesdata,tb
2024-02-24T20:17:31.000Z,1.14,1.887,343.9,wavesdata,tb
2024-02-24T20:47:31.000Z,1.292,2.113,338.1,wavesdata,tb
2024-02-24T21:17:31.000Z,1.318,2.146,341.3,wavesdata,tb
2024-02-24T22:47:31.000Z,1.452,2.345,336.8,wavesdata,tb
2024-02-25T00:47:31.000Z,1.189,1.912,304.9,wavesdata,tb
2024-02-25T01:17:31.000Z,1.288,2.054,261.4,wavesdata,tb
2024-02-25T08:17:31.000Z,0.551,0.882,340.2,wavesdata,tb
2024-02-25T08:47:31.000Z,0.559,0.898,333.6,wavesdata,tb
2024-02-25T10:47:31.000Z,0.401,0.647,8.3,wavesdata,tb
2024-02-25T11:17:31.000Z,0.348,0.583,323.1,wavesdata,tb
2024-02-25T11:47:31.000Z,0.325,0.52,330.6,wavesdata,tb
2024-02-25T15:17:31.000Z,0.446,0.769,347.0,wavesdata,tb
2024-02-24T00:17:31.000Z,0.379,0.627,201.7,wavesdata,tb
2024-02-24T09:17:31.000Z,0.202,0.339,330.2,wavesdata,tb
2024-02-24T10:17:31.000Z,0.21,0.354,262.0,wavesdata,tb
2024-02-24T14:47:31.000Z,0.785,1.319,197.5,wavesdata,tb
2024-02-26T07:17:31.000Z,0.214,0.343,124.6,wavesdata,tb
2024-02-26T08:17:31.000Z,0.227,0.368,287.7,wavesdata,tb
2024-02-26T08:47:33.000Z,0.237,0.384,79.8,wavesdata,tb
2024-02-26T09:17:31.000Z,0.244,0.395,123.6,wavesdata,tb
2024-02-26T10:47:31.000Z,0.261,0.424,115.3,wavesdata,tb
2024-02-26T11:47:31.000Z,0.224,0.364,258.7,wavesdata,tb
2024-02-26T13:47:32.000Z,0.393,0.683,23.1,wavesdata,tb
2024-02-26T14:17:32.000Z,0.563,0.965,122.8,wavesdata,tb
2024-02-26T14:47:32.000Z,0.618,1.055,53.9,wavesdata,tb
2024-02-26T15:17:32.000Z,0.627,1.068,59.4,wavesdata,tb
2024-02-26T16:17:32.000Z,0.498,0.841,351.8,wavesdata,tb
2024-02-26T17:17:32.000Z,0.6,1.031,280.6,wavesdata,tb
2024-02-26T17:47:32.000Z,0.526,0.9,287.0,wavesdata,tb
2024-02-26T18:17:32.000Z,0.34,0.574,343.5,wavesdata,tb
2024-02-26T18:47:32.000Z,0.52,0.89,333.7,wavesdata,tb
2024-02-26T19:17:34.000Z,0.412,0.712,290.5,wavesdata,tb
2024-02-26T20:17:34.000Z,0.477,0.823,15.9,wavesdata,tb
2024-02-26T20:47:34.000Z,0.458,0.789,332.8,wavesdata,tb
2024-02-26T21:47:34.000Z,0.338,0.6,129.2,wavesdata,tb
2024-02-26T22:47:34.000Z,0.257,0.422,36.9,wavesdata,tb
2024-02-24T07:47:31.000Z,0.21,0.344,287.4,wavesdata,tb
2024-02-24T08:17:31.000Z,0.204,0.34,221.6,wavesdata,tb
2024-02-24T08:47:31.000Z,0.197,0.33,281.3,wavesdata,tb
2024-02-24T15:17:31.000Z,0.593,1.0,63.4,wavesdata,tb
2024-06-21T17:51:48.000Z,0.233,0.389,44.6,wavesdata,tb
2024-06-21T18:21:45.000Z,0.235,0.386,45.7,wavesdata,tb
2024-06-21T18:51:45.000Z,0.235,0.394,83.6,wavesdata,tb
2024-06-22T07:51:45.000Z,0.315,0.528,68.7,wavesdata,tb
2024-06-22T08:21:45.000Z,0.315,0.531,37.8,wavesdata,tb
2024-06-23T00:51:45.000Z,1.18,1.915,248.3,wavesdata,tb
2024-06-23T01:21:45.000Z,0.975,1.584,66.8,wavesdata,tb
2024-06-23T01:51:45.000Z,1.058,1.566,1.5,wavesdata,tb
2024-06-23T02:21:45.000Z,1.063,1.749,230.0,wavesdata,tb
2024-06-23T02:51:45.000Z,0.984,1.624,129.7,wavesdata,tb
2024-06-23T03:21:45.000Z,1.481,2.411,277.9,wavesdata,tb
2024-06-23T03:51:45.000Z,1.628,2.646,258.0,wavesdata,tb
2024-06-23T04:21:45.000Z,1.522,2.446,174.6,wavesdata,tb
2024-06-23T04:51:45.000Z,1.574,2.578,180.1,wavesdata,tb
2024-06-23T05:21:45.000Z,1.34,2.148,22.3,wavesdata,tb
2024-06-23T05:51:45.000Z,1.305,2.115,300.6,wavesdata,tb
2024-06-23T06:21:46.000Z,1.186,1.874,147.3,wavesdata,tb
2024-06-23T06:51:45.000Z,1.202,1.902,175.1,wavesdata,tb
2024-06-23T07:21:45.000Z,0.987,1.563,244.1,wavesdata,tb
2024-06-23T07:51:45.000Z,1.47,2.403,302.5,wavesdata,tb
2024-06-23T08:21:45.000Z,1.557,2.445,234.6,wavesdata,tb
2024-06-23T08:51:45.000Z,1.486,2.431,321.3,wavesdata,tb
2024-06-23T09:21:45.000Z,1.556,2.453,329.4,wavesdata,tb
2024-06-23T09:51:45.000Z,1.46,2.292,181.8,wavesdata,tb
2024-06-23T10:21:45.000Z,1.424,2.296,259.5,wavesdata,tb
2024-06-23T10:51:45.000Z,1.372,2.164,61.4,wavesdata,tb
2024-06-23T11:21:45.000Z,1.399,2.209,336.0,wavesdata,tb
2024-06-23T11:51:45.000Z,1.273,2.081,222.7,wavesdata,tb
2024-06-23T12:21:45.000Z,1.328,2.077,255.9,wavesdata,tb
2024-06-23T13:21:45.000Z,1.498,2.359,216.2,wavesdata,tb
2024-06-23T13:51:45.000Z,1.796,2.835,141.4,wavesdata,tb
2024-06-23T14:21:45.000Z,1.624,2.547,93.9,wavesdata,tb
2024-06-23T14:51:45.000Z,1.563,2.464,189.7,wavesdata,tb
2024-06-23T15:21:45.000Z,1.484,2.391,152.5,wavesdata,tb
2024-06-23T15:51:45.000Z,1.27,2.02,166.2,wavesdata,tb
2024-06-23T16:21:45.000Z,1.004,1.587,183.3,wavesdata,tb
2024-06-23T16:51:45.000Z,0.904,1.433,71.3,wavesdata,tb
2024-06-23T17:21:45.000Z,0.772,1.249,27.8,wavesdata,tb
2024-06-23T17:51:45.000Z,0.584,0.932,337.8,wavesdata,tb
2024-06-23T18:21:45.000Z,0.533,0.88,325.8,wavesdata,tb
2024-06-23T18:51:45.000Z,0.498,0.746,297.2,wavesdata,tb
2024-06-23T19:21:45.000Z,1.002,1.586,113.7,wavesdata,tb
2024-06-23T19:51:45.000Z,0.913,1.451,294.6,wavesdata,tb
2024-06-24T12:51:45.000Z,0.237,0.377,328.4,wavesdata,tb
2024-06-24T13:21:45.000Z,0.254,0.407,178.2,wavesdata,tb
2024-06-24T13:51:45.000Z,0.247,0.399,53.1,wavesdata,tb
2024-07-01T09:20:03.000Z,0.482,0.796,53.2,wavesdata,tb
2024-07-01T09:50:03.000Z,0.523,0.872,279.5,wavesdata,tb
2024-07-01T10:50:03.000Z,0.896,1.48,50.6,wavesdata,tb
2024-07-01T11:20:03.000Z,0.927,1.524,207.0,wavesdata,tb
2024-07-01T11:50:03.000Z,0.997,1.637,154.7,wavesdata,tb
2024-02-26T06:47:31.000Z,0.202,0.327,200.5,wavesdata,tb
2024-02-26T07:47:31.000Z,0.22,0.356,250.6,wavesdata,tb
2024-02-26T09:47:31.000Z,0.239,0.387,133.8,wavesdata,tb
2024-02-27T03:47:34.000Z,0.275,0.451,20.3,wavesdata,tb
2024-02-27T04:17:34.000Z,0.275,0.453,203.7,wavesdata,tb
2024-02-27T05:17:34.000Z,0.223,0.366,24.7,wavesdata,tb
2024-02-27T05:47:34.000Z,0.202,0.329,319.8,wavesdata,tb
2024-02-27T06:17:34.000Z,0.196,0.325,183.5,wavesdata,tb
2024-02-27T06:47:34.000Z,0.168,0.275,20.2,wavesdata,tb
2024-02-27T07:17:34.000Z,0.167,0.257,152.5,wavesdata,tb
2024-02-27T07:47:34.000Z,0.205,0.368,17.9,wavesdata,tb
2024-02-27T08:17:34.000Z,0.176,0.291,198.1,wavesdata,tb
2024-02-27T08:47:34.000Z,0.149,0.247,235.9,wavesdata,tb
2024-02-27T11:17:34.000Z,0.202,0.326,124.2,wavesdata,tb
2024-02-27T11:47:34.000Z,0.219,0.352,210.1,wavesdata,tb
2024-02-27T12:17:34.000Z,0.269,0.418,261.2,wavesdata,tb
2024-02-27T12:47:34.000Z,0.279,0.42,260.2,wavesdata,tb
2024-02-27T13:17:34.000Z,0.244,0.395,143.0,wavesdata,tb
2024-02-27T13:47:34.000Z,0.231,0.376,253.3,wavesdata,tb
2024-02-27T14:17:34.000Z,0.24,0.389,36.3,wavesdata,tb
2024-02-24T11:17:31.000Z,0.194,0.329,2.1,wavesdata,tb
2024-02-24T13:47:31.000Z,0.734,1.237,216.0,wavesdata,tb
2024-02-24T15:47:31.000Z,0.566,0.964,223.7,wavesdata,tb
2024-02-24T16:17:31.000Z,0.54,0.915,64.0,wavesdata,tb
2024-02-24T16:47:31.000Z,0.525,0.891,186.2,wavesdata,tb
2024-02-24T18:17:31.000Z,0.628,1.059,3.6,wavesdata,tb
2024-02-24T18:47:31.000Z,0.57,0.964,13.1,wavesdata,tb
2024-02-24T19:17:31.000Z,0.687,1.148,22.5,wavesdata,tb
2024-02-24T21:47:31.000Z,1.414,2.308,3.7,wavesdata,tb
2024-02-24T22:17:31.000Z,1.403,2.289,341.1,wavesdata,tb
2024-02-24T23:17:31.000Z,1.531,2.469,330.8,wavesdata,tb
2024-02-24T23:47:31.000Z,1.505,2.424,340.8,wavesdata,tb
2024-02-25T00:17:31.000Z,1.294,2.099,315.5,wavesdata,tb
2024-02-25T01:47:31.000Z,1.174,1.909,258.8,wavesdata,tb
2024-02-25T02:17:31.000Z,1.134,1.823,204.5,wavesdata,tb
2024-02-25T02:47:31.000Z,1.097,1.765,257.7,wavesdata,tb
2024-02-25T03:17:31.000Z,1.175,1.891,196.8,wavesdata,tb
2024-02-25T03:47:31.000Z,1.077,1.748,226.8,wavesdata,tb
2024-02-25T04:17:31.000Z,0.835,1.34,34.3,wavesdata,tb
2024-02-25T04:47:31.000Z,0.765,1.251,323.5,wavesdata,tb
2024-02-25T05:17:31.000Z,0.764,1.216,342.8,wavesdata,tb
2024-02-25T05:47:31.000Z,0.756,1.223,25.8,wavesdata,tb
2024-02-25T06:17:31.000Z,0.678,1.09,345.1,wavesdata,tb
2023-12-20T19:30:13.000Z,0.368,0.633,171.1,wavesdata,tb
2023-12-22T07:30:13.000Z,0.181,0.274,126.3,wavesdata,tb
2023-12-23T06:30:13.000Z,0.146,0.222,163.1,wavesdata,tb
2023-12-23T07:00:13.000Z,0.152,0.23,168.5,wavesdata,tb
2023-12-23T10:00:13.000Z,0.197,0.302,124.8,wavesdata,tb
2023-12-23T10:30:13.000Z,0.247,0.379,286.4,wavesdata,tb
2023-12-23T11:00:13.000Z,0.275,0.422,226.0,wavesdata,tb
2023-12-23T12:00:13.000Z,0.228,0.346,6.0,wavesdata,tb
2023-12-23T12:30:13.000Z,0.244,0.371,22.8,wavesdata,tb
2023-12-23T14:30:13.000Z,0.15,0.229,1.5,wavesdata,tb
2023-12-23T15:00:13.000Z,0.144,0.222,345.3,wavesdata,tb
2023-12-23T15:30:13.000Z,0.148,0.227,327.0,wavesdata,tb
2023-12-23T16:00:13.000Z,0.123,0.186,312.7,wavesdata,tb
2023-12-23T19:30:13.000Z,0.223,0.346,243.2,wavesdata,tb
2023-12-23T20:00:13.000Z,0.268,0.398,25.5,wavesdata,tb
2023-12-24T03:00:13.000Z,0.392,0.649,25.0,wavesdata,tb
2023-12-24T03:30:13.000Z,0.421,0.693,171.8,wavesdata,tb
2023-12-24T04:00:13.000Z,0.455,0.741,153.2,wavesdata,tb
2023-12-24T04:30:13.000Z,0.406,0.664,318.5,wavesdata,tb
2023-12-24T06:30:13.000Z,0.523,0.836,193.7,wavesdata,tb
2023-12-24T07:00:13.000Z,0.525,0.847,295.1,wavesdata,tb
2023-12-24T07:30:13.000Z,0.414,0.665,38.8,wavesdata,tb
2023-12-24T08:00:13.000Z,0.581,0.943,159.0,wavesdata,tb
2023-12-24T08:30:13.000Z,0.462,0.741,254.2,wavesdata,tb
2023-12-24T09:00:13.000Z,0.501,0.812,55.2,wavesdata,tb
2023-12-24T09:30:13.000Z,0.698,1.116,95.4,wavesdata,tb
2023-12-24T10:30:13.000Z,0.49,0.791,297.2,wavesdata,tb
2023-12-24T20:59:25.000Z,0.742,1.235,174.3,wavesdata,tb
2023-12-24T22:29:25.000Z,0.658,1.09,266.3,wavesdata,tb
2023-12-24T23:59:25.000Z,0.992,1.64,222.3,wavesdata,tb
2023-12-25T08:29:25.000Z,0.863,1.413,200.3,wavesdata,tb
2023-12-25T12:29:25.000Z,0.441,0.712,75.5,wavesdata,tb
2023-12-25T13:59:25.000Z,0.642,1.038,328.4,wavesdata,tb
2023-12-25T15:59:25.000Z,0.838,1.356,318.2,wavesdata,tb
2023-12-25T16:29:25.000Z,0.849,1.404,358.2,wavesdata,tb
2023-12-25T17:29:25.000Z,0.829,1.338,137.5,wavesdata,tb
2023-12-24T10:00:13.000Z,0.457,0.733,81.1,wavesdata,tb
2023-12-24T11:00:13.000Z,0.523,0.83,352.0,wavesdata,tb
2023-12-24T11:30:13.000Z,0.507,0.803,159.1,wavesdata,tb
2023-12-24T12:00:13.000Z,0.519,0.837,152.5,wavesdata,tb
2023-12-24T12:30:13.000Z,0.528,0.854,82.9,wavesdata,tb
2023-12-24T13:00:13.000Z,0.548,0.894,164.7,wavesdata,tb
2023-12-24T13:30:13.000Z,0.588,0.995,228.3,wavesdata,tb
2023-12-24T14:00:13.000Z,0.779,1.334,320.5,wavesdata,tb
2023-12-24T14:30:13.000Z,0.685,1.178,331.7,wavesdata,tb
2023-12-24T15:00:13.000Z,0.661,1.077,23.8,wavesdata,tb
2023-12-24T15:30:13.000Z,0.575,0.915,12.9,wavesdata,tb
2023-12-24T16:00:13.000Z,0.48,0.777,124.1,wavesdata,tb
2023-12-24T16:30:13.000Z,0.412,0.663,98.5,wavesdata,tb
2023-12-24T17:00:13.000Z,0.672,1.092,168.1,wavesdata,tb
2023-12-24T17:30:13.000Z,0.604,0.997,70.4,wavesdata,tb
2023-12-24T18:29:28.000Z,0.486,0.792,38.7,wavesdata,tb
2023-12-24T18:59:25.000Z,0.448,0.717,33.0,wavesdata,tb
2023-12-24T19:29:25.000Z,0.819,1.31,329.0,wavesdata,tb
2023-12-24T19:59:25.000Z,0.754,1.286,278.6,wavesdata,tb
2023-12-24T20:29:25.000Z,0.727,1.165,222.3,wavesdata,tb
2023-12-24T21:29:25.000Z,0.895,1.486,130.5,wavesdata,tb
2023-12-24T21:59:25.000Z,0.941,1.56,174.6,wavesdata,tb
2023-12-24T22:59:25.000Z,1.099,1.823,341.6,wavesdata,tb
2024-07-01T12:20:03.000Z,1.071,1.77,30.5,wavesdata,tb
2024-07-01T12:50:03.000Z,0.999,1.639,40.5,wavesdata,tb
2024-07-01T13:50:03.000Z,1.317,2.215,279.4,wavesdata,tb
2024-07-01T14:20:03.000Z,1.794,2.884,63.3,wavesdata,tb
2024-07-01T14:50:03.000Z,1.77,2.84,261.7,wavesdata,tb
2024-07-01T15:20:03.000Z,1.664,2.671,233.5,wavesdata,tb
2024-07-01T16:50:03.000Z,1.81,2.859,358.0,wavesdata,tb
2024-07-01T17:20:03.000Z,1.949,3.04,176.6,wavesdata,tb
2024-07-02T05:50:03.000Z,1.006,1.558,15.4,wavesdata,tb
2024-07-02T06:20:03.000Z,0.749,1.172,263.4,wavesdata,tb
2024-07-02T06:50:03.000Z,0.922,1.416,266.5,wavesdata,tb
2024-07-02T07:20:03.000Z,0.906,1.384,339.1,wavesdata,tb
2024-07-02T07:50:03.000Z,0.868,1.334,243.1,wavesdata,tb
2024-07-02T08:50:03.000Z,0.638,0.993,189.7,wavesdata,tb
2024-07-02T09:20:03.000Z,0.814,1.256,165.0,wavesdata,tb
2024-07-02T10:20:03.000Z,0.677,1.044,348.2,wavesdata,tb
2024-07-02T10:50:03.000Z,0.576,0.892,129.8,wavesdata,tb
2024-07-02T11:20:03.000Z,0.583,0.908,191.2,wavesdata,tb
2024-07-02T12:50:03.000Z,0.578,0.894,326.1,wavesdata,tb
2024-07-02T13:20:03.000Z,0.561,0.871,35.7,wavesdata,tb
2024-07-02T13:50:03.000Z,0.537,0.842,222.2,wavesdata,tb
2024-07-02T14:50:03.000Z,0.629,0.978,230.7,wavesdata,tb
2024-07-02T16:50:03.000Z,0.584,0.898,133.6,wavesdata,tb
2024-07-02T17:20:03.000Z,0.606,0.939,3.0,wavesdata,tb
2024-07-02T17:50:03.000Z,0.581,0.892,318.8,wavesdata,tb
2024-07-02T18:20:03.000Z,0.612,0.946,287.7,wavesdata,tb
2024-07-02T18:50:03.000Z,0.576,0.897,354.2,wavesdata,tb
2024-07-03T08:20:03.000Z,0.382,0.593,228.6,wavesdata,tb
2024-07-03T09:50:03.000Z,0.339,0.545,359.3,wavesdata,tb
2024-07-04T09:50:03.000Z,0.265,0.396,249.2,wavesdata,tb
2024-06-23T20:21:45.000Z,0.836,1.317,317.0,wavesdata,tb
2024-06-24T00:21:45.000Z,0.549,0.87,83.4,wavesdata,tb
2024-06-24T00:51:45.000Z,0.507,0.805,199.1,wavesdata,tb
2024-06-24T01:21:45.000Z,0.467,0.739,74.7,wavesdata,tb
2024-06-24T01:51:45.000Z,0.525,0.836,97.2,wavesdata,tb
2024-06-24T02:21:45.000Z,0.438,0.697,343.6,wavesdata,tb
2024-06-24T02:51:46.000Z,0.439,0.703,18.4,wavesdata,tb
2024-06-24T03:21:45.000Z,0.389,0.619,253.5,wavesdata,tb
2024-06-24T04:21:45.000Z,0.372,0.599,54.0,wavesdata,tb
2024-06-24T05:21:45.000Z,0.308,0.497,66.8,wavesdata,tb
2024-06-24T06:21:45.000Z,0.302,0.484,246.7,wavesdata,tb
2024-06-24T08:51:45.000Z,0.27,0.432,66.4,wavesdata,tb
2024-06-24T14:51:45.000Z,0.24,0.385,76.0,wavesdata,tb
2024-07-01T15:50:03.000Z,1.809,2.889,70.2,wavesdata,tb
2024-07-01T16:20:03.000Z,1.863,2.953,252.3,wavesdata,tb
2024-07-02T09:50:03.000Z,0.6,0.937,121.3,wavesdata,tb
2024-07-02T11:50:03.000Z,0.611,0.943,211.6,wavesdata,tb
2024-07-02T15:20:03.000Z,0.626,0.974,156.7,wavesdata,tb
2024-07-02T16:20:03.000Z,0.562,0.907,187.5,wavesdata,tb
2024-07-02T19:50:03.000Z,0.442,0.714,311.7,wavesdata,tb
2024-07-02T20:20:03.000Z,0.497,0.767,209.7,wavesdata,tb
2024-07-02T20:50:03.000Z,0.376,0.609,64.9,wavesdata,tb
2024-07-02T21:50:15.000Z,0.325,0.507,232.0,wavesdata,tb
2024-07-02T22:20:03.000Z,0.247,0.384,345.6,wavesdata,tb
2024-07-02T22:50:03.000Z,0.329,0.505,212.1,wavesdata,tb
2024-07-03T00:50:03.000Z,0.456,0.705,300.3,wavesdata,tb
2024-07-03T02:20:03.000Z,0.469,0.731,93.5,wavesdata,tb
2024-07-03T02:50:03.000Z,0.467,0.731,117.7,wavesdata,tb
2024-07-03T03:20:03.000Z,0.458,0.727,89.8,wavesdata,tb
2024-07-03T03:50:03.000Z,0.482,0.744,118.1,wavesdata,tb
2024-07-03T04:20:03.000Z,0.438,0.672,62.1,wavesdata,tb
